timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1403715281.111697912216187,0.00272,0.00029,0.00034,0.00572,0.00000,0.00058,0.00966
1403715281.161731481552124,0.00391,0.00022,0.00006,0.00549,0.00000,0.00043,0.01012
1403715281.211802721023560,0.00376,0.00020,0.00099,0.00506,0.00113,0.00041,0.01156
1403715281.261878490447998,0.00334,0.00023,0.00002,0.00552,0.00000,0.00047,0.00958
1403715281.311936140060425,0.00292,0.00020,0.00401,0.00562,0.00625,0.00037,0.01937
1403715281.362034320831299,0.00477,0.00023,0.00489,0.00583,0.00129,0.00054,0.01754
1403715281.412091255187988,0.00338,0.00026,0.00030,0.00628,0.00000,0.00039,0.01061
1403715281.462091445922852,0.00315,0.00018,0.00040,0.00743,0.00028,0.00056,0.01201
1403715281.512167930603027,0.00346,0.00017,0.00504,0.00659,0.00249,0.00044,0.01821
1403715281.562182664871216,0.00277,0.00021,0.00009,0.00865,0.00000,0.00081,0.01253
1403715281.612184047698975,0.00326,0.00022,0.00028,0.00599,0.00027,0.00050,0.01052
1403715281.662180423736572,0.00287,0.00018,0.00017,0.00619,0.00001,0.00066,0.01009
1403715281.712159633636475,0.00341,0.00019,0.00112,0.00518,0.00008,0.00057,0.01055
1403715281.762107610702515,0.00284,0.00020,0.00110,0.00495,0.00007,0.00071,0.00987
1403715281.812129259109497,0.00274,0.00016,0.00060,0.00442,0.00000,0.00051,0.00844
1403715281.862117052078247,0.00286,0.00015,0.00177,0.00460,0.00016,0.00048,0.01003
1403715281.912104129791260,0.00444,0.00022,0.00978,0.00493,0.01098,0.00076,0.03111
1403715281.962098598480225,0.00296,0.00026,0.00273,0.00635,0.00237,0.00037,0.01505
1403715282.012093067169189,0.00366,0.00027,0.00002,0.00697,0.00000,0.00045,0.01136
1403715282.062078952789307,0.00382,0.00023,0.00033,0.00697,0.00000,0.00069,0.01204
1403715282.112020730972290,0.00403,0.00022,0.00500,0.00592,0.00129,0.00050,0.01696
1403715282.162091493606567,0.00346,0.00023,0.00038,0.00648,0.00040,0.00045,0.01140
1403715282.212086915969849,0.00372,0.00024,0.00016,0.00691,0.00000,0.00059,0.01161
1403715282.262062549591064,0.00338,0.00025,0.00059,0.00638,0.00001,0.00058,0.01119
1403715282.312056064605713,0.00288,0.00019,0.00006,0.00651,0.00000,0.00059,0.01022
1403715282.362043380737305,0.00349,0.00027,0.00005,0.00634,0.00016,0.00041,0.01073
1403715282.411938428878784,0.00330,0.00019,0.00098,0.00598,0.00016,0.00047,0.01109
1403715282.461955785751343,0.00309,0.00018,0.00022,0.00529,0.00015,0.00041,0.00934
1403715282.511956691741943,0.00283,0.00017,0.00556,0.00632,0.00725,0.00042,0.02254
1403715282.561956882476807,0.00276,0.00020,0.00375,0.00686,0.00000,0.00045,0.01401
1403715282.611981630325317,0.00366,0.00019,0.00726,0.00753,0.00243,0.00041,0.02147
1403715282.661977291107178,0.00293,0.00018,0.00010,0.00730,0.00026,0.00081,0.01158
1403715282.711972475051880,0.00302,0.00019,0.00249,0.00708,0.00261,0.00041,0.01580
1403715282.761965751647949,0.00271,0.00019,0.00003,0.00765,0.00000,0.00054,0.01112
1403715282.811947822570801,0.00336,0.00036,0.00007,0.00910,0.00000,0.00036,0.01325
1403715282.861935615539551,0.00303,0.00027,0.00009,0.00695,0.00000,0.00039,0.01074
1403715282.911925315856934,0.00405,0.00022,0.00044,0.00683,0.00000,0.00048,0.01202
1403715282.961918592453003,0.00439,0.00033,0.00062,0.00704,0.00000,0.00043,0.01281
1403715283.011899232864380,0.00362,0.00022,0.00039,0.00634,0.00000,0.00041,0.01098
1403715283.061896800994873,0.00307,0.00018,0.00007,0.00628,0.00000,0.00043,0.01002
1403715283.111890792846680,0.00307,0.00019,0.00586,0.00726,0.00468,0.00065,0.02172
1403715283.161888122558594,0.00303,0.00022,0.00324,0.00639,0.00020,0.00046,0.01355
1403715283.211888074874878,0.00330,0.00021,0.00622,0.00643,0.00287,0.00047,0.01949
1403715283.261881828308105,0.00309,0.00019,0.00047,0.00637,0.00018,0.00051,0.01081
1403715283.311879634857178,0.00321,0.00021,0.00018,0.00719,0.00181,0.00062,0.01323
1403715283.361866474151611,0.00379,0.00021,0.00033,0.00692,0.00000,0.00055,0.01180
1403715283.411800861358643,0.00303,0.00020,0.00002,0.00723,0.00000,0.00070,0.01117
1403715283.461764574050903,0.00350,0.00029,0.00124,0.00670,0.00020,0.00050,0.01244
1403715283.511743545532227,0.00305,0.00036,0.00972,0.00566,0.00386,0.00093,0.02358
1403715283.561705827713013,0.00355,0.00021,0.00007,0.00598,0.00000,0.00041,0.01023
1403715283.611715793609619,0.00314,0.00020,0.00001,0.00624,0.00000,0.00052,0.01011
1403715283.661772251129150,0.00359,0.00023,0.00001,0.00624,0.00000,0.00047,0.01055
1403715283.711822986602783,0.00332,0.00033,0.00374,0.00644,0.00497,0.00056,0.01936
1403715283.761848688125610,0.00326,0.00018,0.00241,0.00697,0.00000,0.00067,0.01350
1403715283.811904191970825,0.00377,0.00030,0.00656,0.00690,0.00000,0.00133,0.01886
1403715283.861907243728638,0.00276,0.00017,0.00004,0.00638,0.00000,0.00038,0.00973
1403715283.911908388137817,0.00236,0.00018,0.00001,0.00688,0.00000,0.00044,0.00986
1403715283.961956739425659,0.00331,0.00018,0.00001,0.00724,0.00000,0.00062,0.01137
1403715284.011991262435913,0.00287,0.00017,0.00001,0.00616,0.00000,0.00034,0.00955
1403715284.062024593353271,0.00331,0.00024,0.00016,0.00682,0.00019,0.00038,0.01111
1403715284.112057209014893,0.00283,0.00021,0.00802,0.00730,0.00004,0.00045,0.01885
1403715284.162053346633911,0.00340,0.00018,0.00001,0.00771,0.00000,0.00054,0.01185
1403715284.212013959884644,0.00287,0.00031,0.00002,0.00657,0.00000,0.00047,0.01025
1403715284.261972427368164,0.00313,0.00031,0.00015,0.00692,0.00019,0.00047,0.01117
1403715284.311953544616699,0.00263,0.00017,0.00246,0.00654,0.00371,0.00041,0.01593
1403715284.361984014511108,0.00288,0.00026,0.00427,0.00708,0.00018,0.00044,0.01510
1403715284.411988735198975,0.00309,0.00021,0.00608,0.00668,0.00022,0.00062,0.01691
1403715284.462012290954590,0.00331,0.00027,0.00009,0.00625,0.00027,0.00029,0.01049
1403715284.512022256851196,0.00336,0.00019,0.00001,0.00731,0.00000,0.00048,0.01136
1403715284.562025308609009,0.00371,0.00021,0.00001,0.00694,0.00000,0.00036,0.01124
1403715284.612064123153687,0.00246,0.00018,0.00001,0.00855,0.00000,0.00040,0.01160
1403715284.662054300308228,0.00314,0.00019,0.00002,0.00692,0.00000,0.00036,0.01063
1403715284.712089776992798,0.00300,0.00018,0.00720,0.00704,0.00004,0.00047,0.01793
1403715284.762085676193237,0.00365,0.00026,0.00006,0.00663,0.00000,0.00086,0.01145
1403715284.812076568603516,0.00288,0.00019,0.00003,0.00657,0.00000,0.00033,0.00999
1403715284.862074136734009,0.00386,0.00025,0.00001,0.00666,0.00000,0.00037,0.01116
1403715284.912101984024048,0.00302,0.00028,0.00002,0.00656,0.00239,0.00031,0.01258
1403715284.962112903594971,0.00307,0.00019,0.00249,0.00737,0.00000,0.00044,0.01357
1403715285.012110710144043,0.00369,0.00020,0.00568,0.00675,0.00000,0.00048,0.01681
1403715285.062129259109497,0.00352,0.00020,0.00020,0.00591,0.00016,0.00040,0.01039
1403715285.112134933471680,0.00358,0.00018,0.00006,0.00629,0.00000,0.00043,0.01054
1403715285.162163257598877,0.00335,0.00018,0.00013,0.00615,0.00000,0.00044,0.01024
1403715285.212192058563232,0.00312,0.00019,0.00019,0.00528,0.00013,0.00043,0.00934
1403715285.262235879898071,0.00302,0.00034,0.00011,0.00524,0.00000,0.00046,0.00917
1403715285.312260866165161,0.00340,0.00018,0.00616,0.00541,0.00143,0.00051,0.01710
1403715285.362278461456299,0.00327,0.00022,0.00005,0.00589,0.00000,0.00047,0.00991
1403715285.412260532379150,0.00340,0.00020,0.00007,0.00551,0.00000,0.00044,0.00962
1403715285.462251424789429,0.00312,0.00017,0.00001,0.00545,0.00000,0.00044,0.00920
1403715285.512247562408447,0.00304,0.00016,0.00010,0.00514,0.00000,0.00069,0.00913
1403715285.562241315841675,0.00281,0.00019,0.00009,0.00539,0.00241,0.00048,0.01137
1403715285.612205266952515,0.00303,0.00018,0.00509,0.00693,0.00045,0.00069,0.01636
1403715285.662200212478638,0.00306,0.00021,0.00007,0.00533,0.00000,0.00051,0.00919
1403715285.712134599685669,0.00270,0.00017,0.00861,0.00541,0.00231,0.00045,0.01966
1403715285.762126922607422,0.00294,0.00017,0.00010,0.00554,0.00000,0.00062,0.00937
1403715285.812125444412231,0.00273,0.00017,0.00002,0.00505,0.00000,0.00060,0.00858
1403715285.862109422683716,0.00300,0.00019,0.00009,0.00475,0.00014,0.00059,0.00876
1403715285.912106275558472,0.00289,0.00017,0.00593,0.00534,0.00846,0.00068,0.02348
1403715285.962101221084595,0.00334,0.00039,0.00002,0.00713,0.00000,0.00046,0.01135
1403715286.012089252471924,0.00283,0.00018,0.00030,0.00725,0.00000,0.00056,0.01114
1403715286.062086105346680,0.00264,0.00020,0.00001,0.00713,0.00000,0.00044,0.01043
1403715286.112086057662964,0.00312,0.00021,0.00008,0.00718,0.00000,0.00098,0.01158
1403715286.162086248397827,0.00307,0.00021,0.00009,0.00730,0.00000,0.00040,0.01107
1403715286.212090969085693,0.00360,0.00020,0.00563,0.00646,0.00052,0.00092,0.01735
1403715286.262088775634766,0.00338,0.00021,0.00012,0.00608,0.00017,0.00039,0.01035
1403715286.312076807022095,0.00380,0.00020,0.00910,0.00785,0.00375,0.00062,0.02533
1403715286.362065315246582,0.00302,0.00020,0.00001,0.00719,0.00000,0.00045,0.01087
1403715286.412059783935547,0.00345,0.00018,0.00016,0.00644,0.00000,0.00037,0.01059
1403715286.462039470672607,0.00305,0.00019,0.00013,0.00613,0.00014,0.00045,0.01009
1403715286.512031078338623,0.00300,0.00018,0.00519,0.00600,0.00136,0.00036,0.01609
1403715286.562036275863647,0.00306,0.00018,0.00031,0.00615,0.00000,0.00041,0.01011
1403715286.612031221389771,0.00382,0.00018,0.00040,0.00553,0.00000,0.00059,0.01053
1403715286.662024497985840,0.00432,0.00017,0.00015,0.00527,0.00044,0.00070,0.01105
1403715286.712022542953491,0.00284,0.00015,0.00069,0.00487,0.00000,0.00068,0.00923
1403715286.762017011642456,0.00340,0.00019,0.00077,0.00402,0.00014,0.00065,0.00917
1403715286.812006950378418,0.00281,0.00017,0.00008,0.00334,0.01154,0.00078,0.01872
1403715286.861987829208374,0.00311,0.00024,0.00016,0.00486,0.00024,0.00042,0.00903
1403715286.911983013153076,0.00261,0.00017,0.00439,0.00537,0.00125,0.00045,0.01426
1403715286.961977243423462,0.00319,0.00022,0.00012,0.00535,0.00000,0.00042,0.00930
1403715287.011985063552856,0.00325,0.00020,0.00008,0.00454,0.00014,0.00045,0.00867
1403715287.061998844146729,0.00412,0.00024,0.00054,0.00489,0.00001,0.00059,0.01039
1403715287.112012386322021,0.00323,0.00018,0.00003,0.00470,0.00850,0.00079,0.01743
1403715287.162023544311523,0.00336,0.00020,0.00079,0.00681,0.00036,0.00056,0.01208
1403715287.212047815322876,0.00419,0.00025,0.00811,0.00488,0.00055,0.00053,0.01851
1403715287.262040376663208,0.00325,0.00017,0.00010,0.00479,0.00000,0.00036,0.00868
1403715287.312045574188232,0.00379,0.00016,0.00059,0.00415,0.00000,0.00057,0.00926
1403715287.362054824829102,0.00307,0.00016,0.00035,0.00372,0.00015,0.00047,0.00791
1403715287.412057399749756,0.00356,0.00017,0.00020,0.00341,0.00044,0.00051,0.00829
1403715287.462057590484619,0.00330,0.00016,0.00010,0.00345,0.00000,0.00043,0.00744
1403715287.512050867080688,0.00298,0.00015,0.00003,0.00325,0.00322,0.00089,0.01052
1403715287.562045335769653,0.00328,0.00018,0.00003,0.00418,0.00000,0.00060,0.00827
1403715287.612045526504517,0.00391,0.00018,0.00008,0.00349,0.00000,0.00054,0.00819
1403715287.662045001983643,0.00365,0.00017,0.00195,0.00359,0.00000,0.00065,0.01002
1403715287.712054967880249,0.00330,0.00018,0.00003,0.00326,0.00004,0.00054,0.00734
1403715287.762063980102539,0.00363,0.00017,0.00056,0.00305,0.00426,0.00046,0.01213
1403715287.812073230743408,0.00375,0.00019,0.00350,0.00386,0.01343,0.00056,0.02528
1403715287.862076997756958,0.00362,0.00020,0.00049,0.00662,0.00000,0.00059,0.01152
1403715287.912082672119141,0.00379,0.00025,0.00617,0.00553,0.00125,0.00049,0.01747
1403715287.962088584899902,0.00403,0.00021,0.00065,0.00598,0.00004,0.00052,0.01142
1403715288.012090206146240,0.00430,0.00035,0.00023,0.00561,0.00001,0.00055,0.01105
1403715288.062115430831909,0.00356,0.00018,0.00041,0.00483,0.00001,0.00053,0.00952
1403715288.112131595611572,0.00412,0.00020,0.00052,0.00498,0.00238,0.00054,0.01275
1403715288.162146568298340,0.00306,0.00018,0.00042,0.00537,0.00251,0.00048,0.01202
1403715288.212177038192749,0.00360,0.00022,0.00010,0.00511,0.00013,0.00038,0.00954
1403715288.262185096740723,0.00337,0.00017,0.00024,0.00519,0.00000,0.00036,0.00935
1403715288.312201023101807,0.00344,0.00017,0.00030,0.00537,0.00000,0.00064,0.00992
1403715288.362195730209351,0.00317,0.00018,0.00012,0.00555,0.00009,0.00055,0.00965
1403715288.412185668945312,0.00354,0.00024,0.00004,0.00516,0.00448,0.00044,0.01391
1403715288.462191820144653,0.00361,0.00017,0.00129,0.00631,0.00271,0.00078,0.01488
1403715288.512182950973511,0.00348,0.00017,0.00725,0.00659,0.00000,0.00049,0.01797
1403715288.562215089797974,0.00364,0.00019,0.00027,0.00743,0.00001,0.00070,0.01225
1403715288.612211465835571,0.00347,0.00019,0.00004,0.00663,0.00000,0.00051,0.01084
1403715288.662221193313599,0.00322,0.00017,0.00394,0.00696,0.00004,0.00069,0.01501
1403715288.712225675582886,0.00308,0.00018,0.00014,0.00820,0.00000,0.00063,0.01223
1403715288.762231349945068,0.00333,0.00022,0.00003,0.00669,0.00126,0.00050,0.01202
1403715288.812234163284302,0.00358,0.00025,0.00004,0.00615,0.00000,0.00046,0.01047
1403715288.862244129180908,0.00329,0.00021,0.00010,0.00586,0.00015,0.00047,0.01008
1403715288.912258386611938,0.00343,0.00018,0.00003,0.00592,0.00004,0.00067,0.01027
1403715288.962268114089966,0.00444,0.00021,0.00062,0.00618,0.00022,0.00055,0.01222
1403715289.012274980545044,0.00377,0.00026,0.00038,0.00683,0.00000,0.00086,0.01209
1403715289.062281370162964,0.00318,0.00019,0.00002,0.00612,0.00140,0.00050,0.01141
1403715289.112275362014771,0.00343,0.00019,0.00600,0.00682,0.00245,0.00057,0.01945
1403715289.162286043167114,0.00320,0.00019,0.00058,0.00739,0.00000,0.00055,0.01192
1403715289.212253570556641,0.00344,0.00020,0.00006,0.00658,0.00000,0.00050,0.01077
1403715289.262253046035767,0.00272,0.00018,0.00355,0.00651,0.00000,0.00110,0.01406
1403715289.312239885330200,0.00297,0.00018,0.00008,0.00606,0.00016,0.00043,0.00987
1403715289.362233877182007,0.00316,0.00018,0.00126,0.00618,0.00022,0.00080,0.01180
1403715289.412228584289551,0.00361,0.00019,0.00001,0.00648,0.00000,0.00040,0.01069
1403715289.462225675582886,0.00306,0.00019,0.00067,0.00684,0.00002,0.00066,0.01142
1403715289.512214183807373,0.00362,0.00019,0.00496,0.00516,0.00399,0.00038,0.01830
1403715289.562215089797974,0.00345,0.00027,0.00141,0.00592,0.00150,0.00041,0.01295
1403715289.612212896347046,0.00404,0.00019,0.00083,0.00562,0.00000,0.00044,0.01112
1403715289.662202119827271,0.00379,0.00019,0.00022,0.00517,0.00020,0.00038,0.00995
1403715289.712194442749023,0.00308,0.00024,0.00321,0.00656,0.00730,0.00067,0.02106
1403715289.762198925018311,0.00356,0.00034,0.00041,0.00692,0.00000,0.00053,0.01175
1403715289.812197208404541,0.00333,0.00019,0.00007,0.00642,0.00000,0.00049,0.01051
1403715289.862198591232300,0.00276,0.00018,0.00458,0.00696,0.00217,0.00061,0.01726
1403715289.912188768386841,0.00340,0.00030,0.00002,0.00855,0.00000,0.00050,0.01277
1403715289.962179422378540,0.00312,0.00020,0.00002,0.00818,0.00000,0.00052,0.01205
1403715290.012168169021606,0.00264,0.00022,0.00040,0.00736,0.00000,0.00079,0.01142
1403715290.062159776687622,0.00291,0.00018,0.00001,0.00701,0.00000,0.00054,0.01065
1403715290.112154722213745,0.00321,0.00017,0.00416,0.00748,0.00000,0.00089,0.01591
1403715290.162142515182495,0.00335,0.00021,0.00008,0.00827,0.00000,0.00054,0.01246
1403715290.212129592895508,0.00261,0.00018,0.00547,0.00764,0.00000,0.00045,0.01635
1403715290.262130975723267,0.00373,0.00024,0.00465,0.00732,0.00000,0.00055,0.01648
1403715290.312150239944458,0.00275,0.00017,0.00259,0.00686,0.00018,0.00049,0.01304
1403715290.362153053283691,0.00281,0.00019,0.00001,0.00735,0.00000,0.00048,0.01084
1403715290.412172079086304,0.00386,0.00021,0.00008,0.00710,0.00000,0.00044,0.01170
1403715290.462161540985107,0.00330,0.00020,0.00190,0.00693,0.00000,0.00050,0.01283
1403715290.512141227722168,0.00281,0.00019,0.00013,0.00920,0.00029,0.00052,0.01315
1403715290.562115907669067,0.00315,0.00024,0.00038,0.00770,0.00000,0.00056,0.01203
1403715290.612113952636719,0.00330,0.00023,0.00003,0.00673,0.00000,0.00050,0.01079
1403715290.662100076675415,0.00318,0.00028,0.00017,0.00663,0.00001,0.00044,0.01070
1403715290.712101697921753,0.00351,0.00019,0.00425,0.00599,0.00007,0.00044,0.01446
1403715290.762098312377930,0.00352,0.00021,0.00008,0.00595,0.00006,0.00046,0.01028
1403715290.812105894088745,0.00383,0.00028,0.00596,0.00604,0.00740,0.00047,0.02399
1403715290.862112522125244,0.00342,0.00020,0.00271,0.00647,0.00146,0.00046,0.01471
1403715290.912113904953003,0.00319,0.00021,0.00293,0.00868,0.00154,0.00061,0.01717
1403715290.962113618850708,0.00277,0.00021,0.00014,0.00781,0.00000,0.00049,0.01142
1403715291.012118816375732,0.00440,0.00024,0.00038,0.00682,0.00000,0.00040,0.01224
1403715291.062127113342285,0.00296,0.00020,0.00450,0.00776,0.00004,0.00052,0.01599
1403715291.112126111984253,0.00336,0.00022,0.00002,0.00742,0.00000,0.00065,0.01168
1403715291.162131786346436,0.00326,0.00018,0.00013,0.00759,0.00000,0.00055,0.01172
1403715291.212132930755615,0.00426,0.00021,0.00020,0.00661,0.00000,0.00062,0.01190
1403715291.262122154235840,0.00328,0.00017,0.00011,0.00625,0.00060,0.00048,0.01090
1403715291.312117099761963,0.00373,0.00019,0.00362,0.00734,0.00004,0.00047,0.01539
1403715291.362114667892456,0.00353,0.00020,0.00038,0.00670,0.00009,0.00053,0.01144
1403715291.412119626998901,0.00349,0.00020,0.00495,0.00596,0.00255,0.00100,0.01814
1403715291.462105989456177,0.00274,0.00019,0.00034,0.00819,0.00143,0.00055,0.01343
1403715291.512098312377930,0.00281,0.00019,0.00145,0.00682,0.00138,0.00049,0.01314
1403715291.562087774276733,0.00278,0.00018,0.00001,0.00686,0.00000,0.00100,0.01082
1403715291.612092256546021,0.00272,0.00034,0.00017,0.00638,0.00000,0.00042,0.01004
1403715291.662106275558472,0.00295,0.00018,0.00055,0.00575,0.00010,0.00042,0.00996
1403715291.712112188339233,0.00305,0.00021,0.00001,0.00615,0.00000,0.00052,0.00995
1403715291.762116432189941,0.00291,0.00019,0.00020,0.00634,0.00000,0.00072,0.01035
1403715291.812119245529175,0.00309,0.00019,0.00082,0.00542,0.00000,0.00086,0.01038
1403715291.862116336822510,0.00368,0.00023,0.00097,0.00616,0.00000,0.00050,0.01155
1403715291.912115335464478,0.00375,0.00019,0.00409,0.00569,0.00884,0.00047,0.02303
1403715291.962115764617920,0.00344,0.00030,0.00051,0.00825,0.00008,0.00057,0.01316
1403715292.012109041213989,0.00411,0.00028,0.00187,0.00565,0.00672,0.00072,0.01935
1403715292.062110900878906,0.00338,0.00021,0.00041,0.00664,0.00001,0.00052,0.01117
1403715292.112108469009399,0.00361,0.00023,0.00005,0.00712,0.00133,0.00066,0.01299
1403715292.162098884582520,0.00292,0.00019,0.00003,0.00744,0.00000,0.00048,0.01106
1403715292.212087869644165,0.00340,0.00021,0.00003,0.00697,0.00000,0.00047,0.01109
1403715292.262071609497070,0.00308,0.00020,0.00184,0.00627,0.00000,0.00056,0.01195
1403715292.312053203582764,0.00318,0.00019,0.00035,0.00655,0.00000,0.00080,0.01107
1403715292.362039327621460,0.00358,0.00020,0.00026,0.00603,0.00000,0.00046,0.01054
1403715292.412024974822998,0.00323,0.00018,0.00004,0.00566,0.00000,0.00044,0.00955
1403715292.462006092071533,0.00301,0.00019,0.00150,0.00516,0.00226,0.00057,0.01269
1403715292.511989355087280,0.00303,0.00017,0.00331,0.00543,0.00137,0.00039,0.01370
1403715292.561980485916138,0.00373,0.00026,0.00013,0.00589,0.00006,0.00046,0.01052
1403715292.611976146697998,0.00428,0.00022,0.00035,0.00539,0.00362,0.00055,0.01440
1403715292.661967277526855,0.00377,0.00020,0.00042,0.00579,0.00001,0.00047,0.01065
1403715292.711958408355713,0.00432,0.00021,0.00040,0.00502,0.00000,0.00047,0.01041
1403715292.761956453323364,0.00384,0.00019,0.00041,0.00465,0.00000,0.00050,0.00958
1403715292.811961650848389,0.00398,0.00018,0.00046,0.00427,0.00000,0.00041,0.00931
1403715292.861964702606201,0.00351,0.00020,0.00296,0.00452,0.00335,0.00046,0.01499
1403715292.911967992782593,0.00374,0.00019,0.00114,0.00549,0.00474,0.00062,0.01592
1403715292.961969852447510,0.00360,0.00034,0.00006,0.00682,0.00000,0.00058,0.01141
1403715293.011967420578003,0.00333,0.00019,0.00003,0.00567,0.00000,0.00048,0.00970
1403715293.061965465545654,0.00347,0.00024,0.00126,0.00558,0.00126,0.00066,0.01247
1403715293.111966609954834,0.00364,0.00022,0.00021,0.00554,0.00262,0.00099,0.01322
1403715293.161964416503906,0.00361,0.00024,0.00209,0.00849,0.00416,0.00091,0.01950
1403715293.211960792541504,0.00373,0.00037,0.00495,0.00619,0.00306,0.00103,0.01933
1403715293.261959552764893,0.00432,0.00023,0.00017,0.00666,0.00126,0.00118,0.01382
1403715293.311961650848389,0.00342,0.00019,0.00012,0.00673,0.00000,0.00102,0.01148
1403715293.361957311630249,0.00327,0.00019,0.00040,0.00610,0.00000,0.00047,0.01044
1403715293.411960363388062,0.00371,0.00021,0.00539,0.00486,0.00506,0.00059,0.01981
1403715293.461970329284668,0.00287,0.00022,0.00025,0.00549,0.00025,0.00081,0.00989
1403715293.511979579925537,0.00332,0.00019,0.00036,0.00551,0.00081,0.00059,0.01077
1403715293.561993122100830,0.00279,0.00017,0.00028,0.00571,0.00000,0.00075,0.00969
1403715293.612003087997437,0.00307,0.00018,0.00044,0.00490,0.00000,0.00046,0.00905
1403715293.662022829055786,0.00274,0.00017,0.00224,0.00454,0.01074,0.00046,0.02088
1403715293.712026357650757,0.00301,0.00018,0.00011,0.00667,0.00000,0.00066,0.01062
1403715293.762023210525513,0.00332,0.00027,0.00031,0.00639,0.00129,0.00043,0.01200
1403715293.812026023864746,0.00336,0.00028,0.00359,0.00576,0.00231,0.00041,0.01572
1403715293.862028121948242,0.00374,0.00025,0.00030,0.00609,0.00000,0.00044,0.01083
1403715293.912024259567261,0.00350,0.00019,0.00078,0.00578,0.00027,0.00047,0.01100
