# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1520530317.349288940429688,0.00295,0.00017,0.00050,0.00564,0.00016,0.00048,0.00991
1520530317.399304389953613,0.00334,0.00033,0.00129,0.00733,0.00205,0.00077,0.01511
1520530317.449318170547485,0.00319,0.00016,0.00005,0.00585,0.00000,0.00052,0.00977
1520530317.499324560165405,0.00300,0.00022,0.00350,0.00540,0.00348,0.00048,0.01608
1520530317.549331903457642,0.00286,0.00016,0.00098,0.00588,0.00001,0.00043,0.01032
1520530317.599345445632935,0.00295,0.00015,0.00052,0.00556,0.00000,0.00040,0.00957
1520530317.649366617202759,0.00331,0.00016,0.00262,0.00499,0.00366,0.00049,0.01522
1520530317.699383258819580,0.00327,0.00016,0.00107,0.00553,0.00239,0.00056,0.01297
1520530317.749863862991333,0.00329,0.00016,0.00073,0.00546,0.00000,0.00049,0.01014
1520530317.799860477447510,0.00341,0.00016,0.00082,0.00495,0.00015,0.00046,0.00996
1520530317.849858045578003,0.00329,0.00015,0.00097,0.00463,0.00406,0.00042,0.01351
1520530317.899855136871338,0.00390,0.00017,0.00074,0.00492,0.00069,0.00051,0.01093
1520530317.949845075607300,0.00308,0.00015,0.00061,0.00498,0.00128,0.00042,0.01052
1520530317.999836683273315,0.00341,0.00015,0.00062,0.00473,0.00000,0.00053,0.00945
1520530318.049835205078125,0.00287,0.00015,0.00054,0.00417,0.00318,0.00050,0.01141
1520530318.099825859069824,0.00394,0.00015,0.00121,0.00425,0.00000,0.00050,0.01005
1520530318.150387287139893,0.00316,0.00015,0.00021,0.00411,0.00105,0.00043,0.00911
1520530318.200348138809204,0.00329,0.00015,0.00116,0.00408,0.00397,0.00057,0.01323
1520530318.250348091125488,0.00333,0.00015,0.00019,0.00459,0.00231,0.00062,0.01119
1520530318.300356864929199,0.00298,0.00015,0.00106,0.00447,0.00222,0.00049,0.01137
1520530318.350360393524170,0.00319,0.00015,0.00040,0.00420,0.00000,0.00045,0.00839
1520530318.400372743606567,0.00310,0.00015,0.00080,0.00385,0.00462,0.00051,0.01303
1520530318.450379848480225,0.00305,0.00016,0.00254,0.00451,0.00584,0.00044,0.01655
1520530318.500386476516724,0.00282,0.00015,0.00075,0.00503,0.00000,0.00057,0.00933
1520530318.550391197204590,0.00299,0.00015,0.00089,0.00460,0.00142,0.00051,0.01057
1520530318.600183248519897,0.00301,0.00016,0.00091,0.00470,0.00452,0.00046,0.01376
1520530318.650182723999023,0.00292,0.00015,0.00063,0.00536,0.00000,0.00053,0.00959
1520530318.700180053710938,0.00325,0.00015,0.00040,0.00476,0.00228,0.00049,0.01134
1520530318.750178337097168,0.00297,0.00015,0.00081,0.00540,0.00000,0.00061,0.00993
1520530318.800179243087769,0.00314,0.00015,0.00106,0.00497,0.00350,0.00051,0.01333
1520530318.850181102752686,0.00413,0.00016,0.00228,0.00550,0.00000,0.00054,0.01261
1520530318.900185346603394,0.00275,0.00016,0.00245,0.00539,0.00204,0.00046,0.01325
1520530318.950192689895630,0.00294,0.00016,0.00207,0.00564,0.00416,0.00046,0.01543
1520530318.999577045440674,0.00441,0.00018,0.00113,0.00632,0.00000,0.00047,0.01252
1520530319.049582242965698,0.00298,0.00017,0.00358,0.00619,0.00093,0.00041,0.01427
1520530319.099588871002197,0.00286,0.00017,0.00022,0.00652,0.00000,0.00049,0.01028
1520530319.149594545364380,0.00457,0.00029,0.00304,0.00555,0.00000,0.00056,0.01402
1520530319.199602365493774,0.00342,0.00016,0.00016,0.00514,0.00000,0.00039,0.00927
1520530319.249611139297485,0.00377,0.00016,0.00067,0.00499,0.00001,0.00054,0.01014
1520530319.299629449844360,0.00325,0.00015,0.00016,0.00488,0.00722,0.00053,0.01620
1520530319.349637985229492,0.00363,0.00017,0.00036,0.00606,0.00000,0.00047,0.01070
1520530319.399510383605957,0.00320,0.00016,0.00400,0.00561,0.00143,0.00057,0.01499
1520530319.449520349502563,0.00325,0.00017,0.00075,0.00573,0.00000,0.00046,0.01036
1520530319.499532699584961,0.00355,0.00016,0.00096,0.00582,0.00000,0.00057,0.01107
1520530319.549552202224731,0.00300,0.00017,0.00037,0.00532,0.00000,0.00044,0.00930
1520530319.599560260772705,0.00303,0.00016,0.00003,0.00501,0.00581,0.00043,0.01446
1520530319.649564266204834,0.00291,0.00017,0.00334,0.00592,0.00134,0.00046,0.01415
1520530319.699567794799805,0.00347,0.00017,0.00055,0.00588,0.00123,0.00048,0.01179
1520530319.749661684036255,0.00368,0.00016,0.00310,0.00540,0.00236,0.00065,0.01534
1520530319.800059556961060,0.00538,0.00016,0.00152,0.00494,0.00000,0.00050,0.01248
1520530319.850063800811768,0.00358,0.00015,0.00342,0.00449,0.00472,0.00050,0.01687
1520530319.900063037872314,0.00425,0.00022,0.00079,0.00430,0.00002,0.00053,0.01012
1520530319.950064897537231,0.00338,0.00016,0.00071,0.00402,0.00000,0.00051,0.00877
1520530320.000075817108154,0.00375,0.00015,0.00179,0.00369,0.00545,0.00052,0.01536
1520530320.050087928771973,0.00323,0.00015,0.00093,0.00452,0.00710,0.00052,0.01645
1520530320.100092649459839,0.00298,0.00016,0.00112,0.00518,0.00000,0.00043,0.00988
1520530320.150101184844971,0.00401,0.00017,0.00116,0.00484,0.00017,0.00050,0.01085
1520530320.200154542922974,0.00320,0.00015,0.00155,0.00445,0.00000,0.00051,0.00986
1520530320.250156402587891,0.00333,0.00016,0.00132,0.00414,0.00000,0.00055,0.00950
1520530320.300178289413452,0.00326,0.00014,0.00032,0.00475,0.00595,0.00054,0.01497
1520530320.350180149078369,0.00284,0.00016,0.00013,0.00526,0.00246,0.00043,0.01128
1520530320.400183916091919,0.00309,0.00016,0.00034,0.00554,0.00000,0.00060,0.00973
1520530320.450186014175415,0.00338,0.00016,0.00072,0.00534,0.00234,0.00052,0.01247
1520530320.500188350677490,0.00698,0.00021,0.00003,0.00580,0.00000,0.00047,0.01348
1520530320.550196647644043,0.00311,0.00016,0.00311,0.00510,0.00364,0.00053,0.01566
1520530320.599651336669922,0.00325,0.00016,0.00141,0.00560,0.00000,0.00044,0.01086
1520530320.649647474288940,0.00353,0.00016,0.00114,0.00507,0.00000,0.00039,0.01029
1520530320.699644327163696,0.00305,0.00016,0.00137,0.00495,0.00578,0.00050,0.01580
1520530320.749625682830811,0.00318,0.00017,0.00385,0.00613,0.00126,0.00040,0.01499
1520530320.799625396728516,0.00305,0.00018,0.00343,0.00665,0.00000,0.00053,0.01384
1520530320.849619865417480,0.00298,0.00018,0.00254,0.00598,0.00000,0.00046,0.01213
1520530320.899621963500977,0.00426,0.00017,0.00049,0.00592,0.00000,0.00042,0.01126
1520530320.949622154235840,0.00352,0.00016,0.00029,0.00540,0.00061,0.00046,0.01044
1520530320.999625205993652,0.00329,0.00015,0.00046,0.00545,0.00000,0.00049,0.00985
1520530321.049484014511108,0.00355,0.00023,0.00013,0.00616,0.00000,0.00056,0.01064
1520530321.099487304687500,0.00369,0.00018,0.00088,0.00519,0.00000,0.00053,0.01047
1520530321.149491071701050,0.00306,0.00016,0.00018,0.00517,0.00172,0.00048,0.01077
1520530321.199495792388916,0.00326,0.00016,0.00045,0.00560,0.00000,0.00045,0.00992
1520530321.249499082565308,0.00327,0.00016,0.00020,0.00566,0.00086,0.00046,0.01060
1520530321.299501657485962,0.00336,0.00016,0.00344,0.00579,0.00244,0.00048,0.01567
1520530321.349501132965088,0.00347,0.00016,0.00357,0.00599,0.00000,0.00044,0.01364
1520530321.399498701095581,0.00347,0.00017,0.00279,0.00609,0.00128,0.00051,0.01432
1520530321.449605464935303,0.00330,0.00017,0.00232,0.00604,0.00000,0.00042,0.01226
1520530321.499606370925903,0.00351,0.00017,0.00040,0.00582,0.00000,0.00049,0.01039
1520530321.549607515335083,0.00319,0.00016,0.00102,0.00670,0.00000,0.00057,0.01164
1520530321.599608182907104,0.00297,0.00016,0.00138,0.00539,0.00134,0.00049,0.01173
1520530321.649615049362183,0.00341,0.00016,0.00022,0.00547,0.00132,0.00058,0.01116
1520530321.699620962142944,0.00324,0.00016,0.00031,0.00564,0.00148,0.00048,0.01132
1520530321.749627113342285,0.00342,0.00018,0.00187,0.00569,0.00000,0.00046,0.01162
1520530321.799633502960205,0.00309,0.00018,0.00342,0.00601,0.00125,0.00059,0.01454
1520530321.849925279617310,0.00321,0.00017,0.00058,0.00612,0.00000,0.00054,0.01063
1520530321.899935960769653,0.01196,0.00018,0.00380,0.00582,0.00121,0.00054,0.02351
1520530321.949952125549316,0.00320,0.00029,0.00334,0.00649,0.00000,0.00065,0.01397
1520530321.999949932098389,0.00350,0.00017,0.00334,0.00631,0.00000,0.00044,0.01377
1520530322.049950838088989,0.00440,0.00020,0.00278,0.00698,0.00000,0.00064,0.01499
1520530322.099950313568115,0.00337,0.00025,0.00389,0.00639,0.00000,0.00054,0.01446
1520530322.149951934814453,0.00330,0.00018,0.00077,0.00650,0.00000,0.00059,0.01134
1520530322.199954986572266,0.00325,0.00018,0.00217,0.00631,0.00000,0.00053,0.01245
1520530322.250001430511475,0.00330,0.00017,0.00021,0.00619,0.00000,0.00053,0.01040
1520530322.300010919570923,0.00290,0.00036,0.00461,0.00591,0.00001,0.00051,0.01430
1520530322.350017786026001,0.00336,0.00017,0.00137,0.00570,0.00001,0.00051,0.01112
1520530322.400025606155396,0.00452,0.00017,0.00123,0.00542,0.00298,0.00075,0.01507
1520530322.450019121170044,0.00331,0.00018,0.00087,0.00640,0.00000,0.00053,0.01129
1520530322.500020027160645,0.00331,0.00017,0.00309,0.00594,0.00126,0.00054,0.01431
1520530322.550023078918457,0.00420,0.00018,0.00285,0.00655,0.00000,0.00054,0.01431
1520530322.600026369094849,0.00388,0.00017,0.00318,0.00644,0.00000,0.00062,0.01429
1520530322.649835586547852,0.00486,0.00018,0.00062,0.00646,0.00000,0.00059,0.01272
1520530322.699840068817139,0.00394,0.00017,0.00267,0.00620,0.00000,0.00058,0.01356
1520530322.749845027923584,0.00292,0.00023,0.00299,0.00599,0.00000,0.00054,0.01267
1520530322.799847364425659,0.00350,0.00017,0.00069,0.00632,0.00069,0.00065,0.01203
1520530322.849850177764893,0.00301,0.00023,0.00022,0.00620,0.00000,0.00044,0.01010
1520530322.899882555007935,0.00308,0.00019,0.00443,0.00626,0.00000,0.00055,0.01452
1520530322.949851751327515,0.00335,0.00017,0.00136,0.00627,0.00000,0.00052,0.01167
1520530322.999851942062378,0.00335,0.00018,0.00483,0.00600,0.00000,0.00049,0.01486
1520530323.049852848052979,0.00348,0.00016,0.00036,0.00570,0.00000,0.00054,0.01024
1520530323.099886894226074,0.00378,0.00017,0.00186,0.00536,0.00136,0.00048,0.01302
1520530323.149884700775146,0.00278,0.00017,0.00243,0.00571,0.00118,0.00053,0.01279
1520530323.199885368347168,0.00394,0.00016,0.00165,0.00576,0.00127,0.00051,0.01328
1520530323.249881505966187,0.00315,0.00017,0.00133,0.00632,0.00126,0.00057,0.01278
1520530323.299879550933838,0.00319,0.00017,0.00037,0.00677,0.00000,0.00053,0.01103
1520530323.349879503250122,0.00352,0.00017,0.00003,0.00655,0.00000,0.00053,0.01079
1520530323.399882793426514,0.00323,0.00022,0.00088,0.00651,0.00000,0.00060,0.01146
1520530323.449889421463013,0.00369,0.00017,0.00461,0.00641,0.00121,0.00051,0.01661
1520530323.500148057937622,0.01175,0.00018,0.00533,0.00642,0.00000,0.00064,0.02433
1520530323.550148963928223,0.00340,0.00017,0.00104,0.00638,0.00000,0.00049,0.01149
1520530323.600152969360352,0.00360,0.00018,0.00381,0.00600,0.00125,0.00057,0.01541
1520530323.650156497955322,0.00304,0.00018,0.00239,0.00620,0.00121,0.00060,0.01362
1520530323.700158119201660,0.00286,0.00019,0.00063,0.00650,0.00063,0.00054,0.01134
1520530323.750161170959473,0.00297,0.00020,0.00095,0.00697,0.00000,0.00055,0.01164
1520530323.800160884857178,0.00290,0.00017,0.00114,0.00592,0.00019,0.00063,0.01095
1520530323.850163936614990,0.00384,0.00016,0.00036,0.00594,0.00119,0.00051,0.01200
1520530323.899960041046143,0.00288,0.00017,0.00086,0.00577,0.00001,0.00053,0.01023
1520530323.949960947036743,0.00332,0.00015,0.00025,0.00583,0.00000,0.00049,0.01005
1520530323.999966144561768,0.00344,0.00015,0.00045,0.00586,0.00068,0.00051,0.01109
1520530324.049971342086792,0.00329,0.00015,0.00546,0.00568,0.00236,0.00044,0.01738
1520530324.099967479705811,0.00373,0.00018,0.00330,0.00592,0.00065,0.00054,0.01432
1520530324.149965524673462,0.00332,0.00017,0.00074,0.00597,0.00001,0.00048,0.01069
1520530324.199967622756958,0.00354,0.00016,0.00014,0.00600,0.00354,0.00050,0.01387
1520530324.249968051910400,0.00403,0.00022,0.00323,0.00690,0.00000,0.00058,0.01496
1520530324.299709081649780,0.00401,0.00017,0.00311,0.00628,0.00000,0.00053,0.01411
1520530324.349702835083008,0.00403,0.00018,0.00200,0.00601,0.00118,0.00051,0.01391
1520530324.399697303771973,0.00382,0.00016,0.00023,0.00588,0.00000,0.00050,0.01059
1520530324.449696540832520,0.00362,0.00017,0.00071,0.00550,0.00000,0.00049,0.01048
1520530324.499775648117065,0.00345,0.00016,0.00126,0.00545,0.00169,0.00050,0.01250
1520530324.549697637557983,0.00339,0.00016,0.00038,0.00547,0.00000,0.00047,0.00987
1520530324.599702835083008,0.00342,0.00017,0.00065,0.00526,0.00000,0.00056,0.01007
1520530324.649712800979614,0.00327,0.00015,0.00190,0.00500,0.00624,0.00055,0.01711
1520530324.699818611145020,0.00344,0.00017,0.00177,0.00592,0.00129,0.00056,0.01314
1520530324.749828100204468,0.00299,0.00017,0.00035,0.00597,0.00000,0.00064,0.01013
1520530324.799834251403809,0.00348,0.00016,0.00241,0.00573,0.00000,0.00056,0.01234
1520530324.849841117858887,0.00314,0.00016,0.00038,0.00527,0.00250,0.00053,0.01199
1520530324.899843931198120,0.00299,0.00015,0.00027,0.00587,0.00061,0.00050,0.01040
1520530324.949847698211670,0.00322,0.00017,0.00207,0.00611,0.00238,0.00050,0.01444
1520530324.999854326248169,0.00307,0.00023,0.00530,0.00657,0.00000,0.00055,0.01572
1520530325.049854993820190,0.00289,0.00016,0.00084,0.00627,0.00000,0.00044,0.01060
1520530325.100639581680298,0.00951,0.00016,0.00446,0.00581,0.00233,0.00047,0.02274
1520530325.150641202926636,0.00322,0.00016,0.00055,0.00610,0.00000,0.00046,0.01050
1520530325.200645208358765,0.00310,0.00017,0.00038,0.00592,0.00017,0.00057,0.01031
1520530325.250648736953735,0.00322,0.00017,0.00135,0.00575,0.00022,0.00051,0.01123
1520530325.300651550292969,0.00347,0.00017,0.00003,0.00563,0.00298,0.00045,0.01272
1520530325.350653648376465,0.00451,0.00032,0.00094,0.00631,0.00000,0.00049,0.01258
1520530325.400654315948486,0.00336,0.00017,0.00089,0.00644,0.00000,0.00055,0.01142
1520530325.450655221939087,0.00317,0.00017,0.00115,0.00626,0.00118,0.00049,0.01243
1520530325.500656843185425,0.00276,0.00017,0.00011,0.00642,0.00000,0.00062,0.01009
1520530325.550744771957397,0.00306,0.00017,0.00261,0.00618,0.00109,0.00044,0.01355
1520530325.600749731063843,0.00566,0.00019,0.00459,0.00631,0.00000,0.00050,0.01726
1520530325.650756120681763,0.00336,0.00021,0.00497,0.00680,0.00024,0.00049,0.01606
1520530325.700763702392578,0.00312,0.00016,0.00374,0.00661,0.00000,0.00051,0.01414
1520530325.750765562057495,0.00326,0.00018,0.00003,0.00663,0.00000,0.00058,0.01067
1520530325.800765752792358,0.00329,0.00016,0.00037,0.00606,0.00004,0.00049,0.01041
1520530325.850767135620117,0.00452,0.00019,0.00411,0.00501,0.00149,0.00069,0.01602
1520530325.900767564773560,0.00327,0.00016,0.00103,0.00581,0.00000,0.00052,0.01078
1520530325.950383663177490,0.00337,0.00016,0.00043,0.00575,0.00000,0.00052,0.01024
1520530326.000385999679565,0.00251,0.00016,0.00431,0.00561,0.00364,0.00058,0.01681
1520530326.050391674041748,0.00327,0.00017,0.00037,0.00611,0.00122,0.00052,0.01167
1520530326.100389003753662,0.00400,0.00018,0.00003,0.00646,0.00000,0.00050,0.01118
1520530326.150392770767212,0.01801,0.00018,0.00080,0.00648,0.00128,0.00066,0.02742
1520530326.200397729873657,0.00361,0.00017,0.00395,0.00680,0.00000,0.00054,0.01508
1520530326.250401496887207,0.00399,0.00018,0.00364,0.00642,0.00000,0.00059,0.01482
1520530326.300402402877808,0.00781,0.00021,0.00353,0.00609,0.00000,0.00058,0.01822
1520530326.350054502487183,0.01049,0.00022,0.00020,0.00632,0.00000,0.00057,0.01781
1520530326.400055408477783,0.00359,0.00023,0.00101,0.00621,0.00020,0.00062,0.01186
1520530326.450056314468384,0.00281,0.00017,0.00405,0.00583,0.00126,0.00062,0.01473
1520530326.500057697296143,0.00266,0.00018,0.00391,0.00631,0.00128,0.00060,0.01495
1520530326.550059556961060,0.00455,0.00023,0.00026,0.00669,0.00000,0.00058,0.01231
1520530326.600063085556030,0.00422,0.00018,0.00345,0.00640,0.00000,0.00055,0.01480
1520530326.650064468383789,0.00349,0.00019,0.00103,0.00643,0.00000,0.00050,0.01164
1520530326.700066089630127,0.00260,0.00018,0.00051,0.00643,0.00000,0.00053,0.01025
1520530326.750276565551758,0.00250,0.00016,0.00054,0.00666,0.00000,0.00056,0.01043
1520530326.800275325775146,0.00351,0.00021,0.00355,0.00641,0.00000,0.00051,0.01419
1520530326.850275039672852,0.00489,0.00019,0.00410,0.00591,0.00000,0.00058,0.01567
1520530326.900273323059082,0.00351,0.00016,0.00296,0.00566,0.00091,0.00050,0.01371
1520530326.950270175933838,0.00373,0.00016,0.00721,0.00590,0.00240,0.00055,0.01996
1520530327.000268936157227,0.00377,0.00017,0.00058,0.00607,0.00000,0.00061,0.01119
1520530327.050268411636353,0.00344,0.00017,0.00314,0.00558,0.00066,0.00055,0.01355
1520530327.100267648696899,0.00403,0.00020,0.00325,0.00548,0.00119,0.00064,0.01478
1520530327.150259971618652,0.00351,0.00016,0.00061,0.00551,0.00000,0.00053,0.01032
1520530327.200259923934937,0.00273,0.00018,0.00112,0.00536,0.00262,0.00053,0.01254
1520530327.250260353088379,0.00320,0.00018,0.00133,0.00595,0.00000,0.00055,0.01122
1520530327.300259828567505,0.00866,0.00017,0.00156,0.00518,0.00000,0.00048,0.01606
1520530327.350256681442261,0.00404,0.00018,0.00112,0.00528,0.00019,0.00053,0.01134
1520530327.400249958038330,0.00343,0.00017,0.00139,0.00515,0.00351,0.00075,0.01439
1520530327.450242519378662,0.00332,0.00024,0.00327,0.00600,0.00119,0.00051,0.01453
1520530327.500235319137573,0.00323,0.00018,0.00300,0.00624,0.00000,0.00065,0.01331
1520530327.549876689910889,0.00326,0.00017,0.00380,0.00578,0.00000,0.00049,0.01350
1520530327.599878311157227,0.00489,0.00023,0.00231,0.00505,0.00123,0.00051,0.01422
1520530327.649877071380615,0.00368,0.00016,0.00197,0.00478,0.00067,0.00056,0.01183
1520530327.699865579605103,0.01246,0.00020,0.00337,0.00475,0.00671,0.00054,0.02805
1520530327.749863147735596,0.00359,0.00016,0.00063,0.00448,0.00000,0.00051,0.00938
1520530327.799861907958984,0.00351,0.00015,0.00088,0.00373,0.00001,0.00047,0.00875
1520530327.849866151809692,0.00384,0.00015,0.00138,0.00268,0.00002,0.00047,0.00854
1520530327.899870395660400,0.00376,0.00022,0.00079,0.00188,0.00365,0.00049,0.01080
1520530327.949877500534058,0.00353,0.00012,0.00047,0.00217,0.00000,0.00053,0.00681
1520530328.000059604644775,0.00378,0.00012,0.00053,0.00208,0.00000,0.00050,0.00702
1520530328.050068616867065,0.00372,0.00015,0.00054,0.00190,0.00000,0.00054,0.00684
1520530328.100078582763672,0.00370,0.00014,0.00107,0.00164,0.00367,0.00044,0.01067
1520530328.150077104568481,0.00806,0.00015,0.00160,0.00226,0.00000,0.00052,0.01258
1520530328.200089216232300,0.00328,0.00013,0.00056,0.00237,0.00744,0.00042,0.01419
1520530328.250096082687378,0.00334,0.00015,0.00029,0.00322,0.00000,0.00047,0.00748
1520530328.300111055374146,0.00358,0.00014,0.00224,0.00312,0.00094,0.00042,0.01045
1520530328.350129365921021,0.00330,0.00015,0.00091,0.00324,0.00720,0.00045,0.01526
1520530328.400186300277710,0.00350,0.00015,0.00294,0.00346,0.00054,0.00037,0.01097
1520530328.450202703475952,0.00603,0.00014,0.00264,0.00335,0.00206,0.00042,0.01465
1520530328.500208377838135,0.00472,0.00020,0.00061,0.00408,0.00000,0.00054,0.01015
1520530328.550207614898682,0.00477,0.00020,0.00229,0.00303,0.00000,0.00039,0.01067
1520530328.600211381912231,0.00542,0.00014,0.00029,0.00288,0.00000,0.00038,0.00911
1520530328.650216102600098,0.00389,0.00013,0.00095,0.00264,0.00092,0.00057,0.00910
1520530328.700219869613647,0.00439,0.00014,0.00113,0.00260,0.00012,0.00049,0.00888
1520530328.750223398208618,0.00397,0.00014,0.00039,0.00390,0.00000,0.00052,0.00892
1520530328.799968481063843,0.00386,0.00014,0.00057,0.00217,0.00128,0.00048,0.00850
1520530328.849968910217285,0.00455,0.00014,0.00033,0.00298,0.00093,0.00045,0.00938
1520530328.899976968765259,0.00348,0.00012,0.00060,0.00227,0.00238,0.00040,0.00924
1520530328.949982404708862,0.00460,0.00013,0.00101,0.00273,0.00057,0.00041,0.00944
1520530328.999990224838257,0.00315,0.00012,0.00073,0.00422,0.00201,0.00046,0.01070
1520530329.049996614456177,0.00355,0.00013,0.00126,0.00302,0.00154,0.00044,0.00994
1520530329.100004434585571,0.00413,0.00015,0.00177,0.00318,0.00265,0.00046,0.01233
1520530329.150008201599121,0.00343,0.00016,0.00197,0.00364,0.00520,0.00046,0.01486
1520530329.199958086013794,0.00334,0.00014,0.00236,0.00406,0.00316,0.00046,0.01352
1520530329.250010967254639,0.00365,0.00016,0.00360,0.00430,0.00670,0.00062,0.01902
1520530329.299966812133789,0.00398,0.00019,0.00082,0.00373,0.00000,0.00055,0.00929
1520530329.349972724914551,0.00422,0.00018,0.00092,0.00296,0.00107,0.00051,0.00986
1520530329.399975061416626,0.00390,0.00013,0.00088,0.00275,0.00298,0.00051,0.01115
1520530329.449982881546021,0.00609,0.00015,0.00027,0.00315,0.00013,0.00058,0.01038
1520530329.499990940093994,0.00463,0.00014,0.00014,0.00332,0.00000,0.00045,0.00868
1520530329.550001859664917,0.00310,0.00013,0.00156,0.00310,0.00096,0.00044,0.00931
1520530329.600049018859863,0.00390,0.00013,0.00094,0.00309,0.00000,0.00045,0.00852
1520530329.650053262710571,0.00360,0.00013,0.00079,0.00317,0.00097,0.00051,0.00917
1520530329.700056314468384,0.00374,0.00015,0.00013,0.00304,0.00375,0.00041,0.01121
1520530329.750058889389038,0.00378,0.00015,0.00058,0.00273,0.00274,0.00047,0.01044
1520530329.800071716308594,0.00392,0.00016,0.00082,0.00251,0.00282,0.00052,0.01075
1520530329.850072145462036,0.00364,0.00015,0.00051,0.00325,0.00171,0.00040,0.00966
