# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1520530315.49921 -0.351026 0.126101 0.186972 -0.027886 0.004368 -0.993712 0.108351 0.0000106836 -0.0000006639 0.0000209605 0.0000061439 -0.0000067781 0.0004139706 0.0025641154 0.0000123477 -0.0000082549 0.0026006941 -0.0000078650 0.0025702475
1520530315.54926 -0.336258 0.123379 0.151246 -0.026713 -0.012962 -0.993411 0.110697 0.0000105983 0.0000000016 0.0000213768 0.0000061730 0.0000073672 0.0004139342 0.0025623724 0.0000116817 -0.0000076860 0.0025947601 -0.0000076713 0.0025689479
1520530315.59912 -0.317607 0.119850 0.112468 -0.024976 -0.030187 -0.992954 0.111840 0.0000100806 0.0000008699 0.0000223650 0.0000069620 0.0000214518 0.0004121046 0.0025616226 0.0000103218 -0.0000069860 0.0025881640 -0.0000061985 0.0025653875
1520530315.64940 -0.294777 0.112380 0.075559 -0.024519 -0.046380 -0.992239 0.112738 0.0000101394 0.0000017849 0.0000235602 0.0000087705 0.0000345158 0.0004091231 0.0025583484 0.0000093350 -0.0000046695 0.0025800943 -0.0000047472 0.0025624267
1520530315.69940 -0.267878 0.104789 0.036800 -0.023366 -0.061582 -0.991591 0.111394 0.0000105427 0.0000025778 0.0000241489 0.0000113687 0.0000466909 0.0004072838 0.0025577948 0.0000076673 -0.0000049761 0.0025723163 -0.0000041494 0.0025644907
1520530315.79945 -0.201606 0.085036 -0.035169 -0.016002 -0.088176 -0.990006 0.108887 0.0000097378 0.0000032056 0.0000203058 0.0000178571 0.0000684629 0.0004025113 0.0025567458 0.0000049235 -0.0000056404 0.0025568436 -0.0000022515 0.0025680390
1520530315.84942 -0.163432 0.073990 -0.065404 -0.011697 -0.101542 -0.989061 0.106348 0.0000090816 0.0000032837 0.0000172725 0.0000217970 0.0000786361 0.0003977820 0.0025553402 0.0000037525 -0.0000047107 0.0025500289 -0.0000009791 0.0025668537
1520530315.89950 -0.123141 0.064576 -0.090580 -0.004234 -0.114976 -0.988282 0.100308 0.0000086552 0.0000025384 0.0000116351 0.0000268263 0.0000895816 0.0003935488 0.0025551105 0.0000028657 -0.0000049323 0.0025444245 0.0000006410 0.0025686670
1520530315.94943 -0.081187 0.057167 -0.108245 0.001642 -0.127722 -0.987234 0.095149 0.0000082656 0.0000019751 0.0000076617 0.0000318690 0.0000992656 0.0003888014 0.0025549367 0.0000025714 -0.0000040919 0.0025402428 0.0000021955 0.0025649946
1520530315.99938 -0.039211 0.052748 -0.115339 0.005252 -0.137428 -0.986323 0.090849 0.0000079031 0.0000015109 0.0000052005 0.0000360295 0.0001063734 0.0003846491 0.0025552425 0.0000024201 -0.0000040492 0.0025378369 0.0000041686 0.0025631762
1520530316.04947 0.002595 0.052131 -0.110137 0.005449 -0.143116 -0.985803 0.087638 0.0000075924 0.0000016148 0.0000050315 0.0000383460 0.0001103411 0.0003820357 0.0025559906 0.0000021788 -0.0000051396 0.0025369929 0.0000057983 0.0025604217
1520530316.09985 0.044238 0.055060 -0.098041 0.003540 -0.142432 -0.986131 0.085130 0.0000065779 0.0000018602 0.0000061272 0.0000376576 0.0001097745 0.0003807035 0.0025547349 0.0000016671 -0.0000050320 0.0025372557 0.0000060470 0.0025510820
1520530316.14981 0.084420 0.059764 -0.077378 -0.001459 -0.136833 -0.986976 0.084573 0.0000060719 0.0000026622 0.0000094708 0.0000348851 0.0001056042 0.0003822411 0.0025540666 0.0000006706 -0.0000052737 0.0025389939 0.0000064128 0.0025465442
1520530316.19982 0.121963 0.065871 -0.049688 -0.003847 -0.127730 -0.988351 0.082664 0.0000057627 0.0000028335 0.0000110313 0.0000309329 0.0000990470 0.0003859215 0.0025543815 -0.0000001667 -0.0000051535 0.0025423879 0.0000068755 0.0025439354
1520530316.24983 0.159527 0.072831 -0.017938 -0.002342 -0.117035 -0.990091 0.077574 0.0000053954 0.0000019770 0.0000087607 0.0000267893 0.0000914604 0.0003899637 0.0025546949 -0.0000012207 -0.0000048353 0.0025467568 0.0000072564 0.0025416719
1520530316.34986 0.231762 0.089246 0.055564 0.002852 -0.092692 -0.993675 0.063331 0.0000051045 0.0000002936 0.0000024395 0.0000187870 0.0000737250 0.0003984776 0.0025578820 -0.0000038106 -0.0000048268 0.0025593875 0.0000084597 0.0025396328
1520530316.39989 0.265452 0.097481 0.094073 0.003539 -0.081224 -0.995043 0.057269 0.0000050047 -0.0000000453 0.0000009519 0.0000155571 0.0000650505 0.0004017804 0.0025591925 -0.0000052864 -0.0000046381 0.0025666256 0.0000088781 0.0025385523
1520530316.49989 0.332010 0.113301 0.165843 0.005565 -0.061566 -0.996955 0.047528 0.0000049569 -0.0000004925 -0.0000019857 0.0000110022 0.0000498674 0.0004066154 0.0025627202 -0.0000088353 -0.0000044184 0.0025841074 0.0000100486 0.0025370204
1520530316.54993 0.363175 0.120222 0.198411 0.007128 -0.049905 -0.997721 0.044860 0.0000049179 -0.0000006490 -0.0000037361 0.0000088488 0.0000407285 0.0004086985 0.0025635483 -0.0000107512 -0.0000040857 0.0025937840 0.0000105066 0.0025362173
1520530316.64986 0.427701 0.134979 0.254116 0.006444 -0.031561 -0.998330 0.047961 0.0000048669 -0.0000005302 -0.0000037759 0.0000063331 0.0000258882 0.0004113990 0.0025669710 -0.0000149760 -0.0000037805 0.0026159313 0.0000118159 0.0025351200
1520530316.69980 0.458419 0.143101 0.276462 0.007247 -0.025358 -0.998624 0.045336 0.0000047932 -0.0000005476 -0.0000046919 0.0000056867 0.0000209169 0.0004118580 0.0025676361 -0.0000176152 -0.0000031634 0.0026283561 0.0000119582 0.0025341206
1520530316.84973 0.560852 0.174308 0.309369 0.013550 -0.012244 -0.999474 0.026812 0.0000049655 -0.0000005696 -0.0000104569 0.0000047548 0.0000104915 0.0004133011 0.0025741559 -0.0000282791 -0.0000025075 0.0026728673 0.0000134511 0.0025329684
1520530316.89969 0.594411 0.186754 0.308930 0.015903 -0.008137 -0.999618 0.021103 0.0000049811 -0.0000005060 -0.0000124746 0.0000045066 0.0000071526 0.0004132691 0.0025739641 -0.0000332717 -0.0000018348 0.0026884745 0.0000131837 0.0025321574
1520530316.94914 0.627301 0.199152 0.303188 0.014403 -0.005386 -0.999771 0.014875 0.0000048719 -0.0000004072 -0.0000113097 0.0000043737 0.0000048815 0.0004135327 0.0025751766 -0.0000383832 -0.0000014024 0.0027049623 0.0000131263 0.0025316719
1520530316.99912 0.659879 0.210220 0.292159 0.011344 -0.006509 -0.999875 0.008882 0.0000047135 -0.0000003758 -0.0000087972 0.0000043248 0.0000057449 0.0004136859 0.0025759877 -0.0000433825 -0.0000009589 0.0027221679 0.0000129354 0.0025311653
1520530317.09911 0.723456 0.227378 0.256366 -0.006648 0.017541 0.999824 0.000005 0.0000045560 -0.0000003911 -0.0000049510 0.0000046844 0.0000147565 0.0004138119 0.0025796203 -0.0000524795 -0.0000004583 0.0027587594 0.0000131012 0.0025309730
1520530317.14910 0.753843 0.233513 0.232821 -0.005011 0.024194 0.999694 0.001384 0.0000044549 -0.0000003574 -0.0000035974 0.0000050639 0.0000202091 0.0004133973 0.0025796825 -0.0000568008 0.0000000800 0.0027765272 0.0000126730 0.0025306512
1520530317.24911 0.814896 0.243643 0.176580 0.000522 0.038661 0.999239 0.005089 0.0000043635 -0.0000000767 0.0000007697 0.0000064837 0.0000319384 0.0004122841 0.0025823631 -0.0000642746 0.0000005239 0.0028153116 0.0000124781 0.0025307666
1520530317.29913 0.845913 0.245894 0.145209 0.007435 0.047074 0.998819 0.009467 0.0000043926 0.0000004882 0.0000062195 0.0000076262 0.0000388056 0.0004109943 0.0025825720 -0.0000678315 0.0000007825 0.0028361052 0.0000120381 0.0025307100
1520530317.34912 0.878860 0.247511 0.112980 0.017839 0.053859 0.998318 0.011914 0.0000047311 0.0000014999 0.0000144100 0.0000087217 0.0000442722 0.0004088906 0.0025822060 -0.0000717096 0.0000007499 0.0028567226 0.0000112193 0.0025305419
1520530317.44915 0.946530 0.244450 0.047383 0.041855 0.059772 0.997204 0.016097 0.0000069551 0.0000040744 0.0000335156 0.0000098863 0.0000492427 0.0004057656 0.0025837074 -0.0000763127 0.0000008247 0.0029082842 0.0000111015 0.0025311313
1520530317.49917 0.983629 0.240081 0.015716 0.049978 0.062722 0.996622 0.017664 0.0000080596 0.0000051419 0.0000398428 0.0000104960 0.0000516707 0.0004038087 0.0025834429 -0.0000780081 0.0000007376 0.0029366778 0.0000107553 0.0025313118
1520530317.54918 1.021512 0.233194 -0.014362 0.053924 0.065416 0.996201 0.019935 0.0000086056 0.0000057966 0.0000427830 0.0000110632 0.0000538670 0.0004022807 0.0025821436 -0.0000795974 0.0000005550 0.0029676061 0.0000104075 0.0025315410
1520530317.64921 1.102943 0.216122 -0.069519 0.044460 0.072600 0.995959 0.028619 0.0000068666 0.0000051748 0.0000344673 0.0000126859 0.0000598469 0.0004024053 0.0025805130 -0.0000787211 0.0000005229 0.0030385291 0.0000104240 0.0025324722
1520530317.74972 1.188534 0.195195 -0.116204 0.025711 0.090140 0.994846 0.038668 0.0000045722 0.0000033268 0.0000182242 0.0000171533 0.0000732909 0.0004003883 0.0025788153 -0.0000742204 0.0000006532 0.0031200143 0.0000106301 0.0025335720
1520530317.79974 1.232408 0.183921 -0.134716 0.017052 0.102784 0.993648 0.042531 0.0000039067 0.0000021368 0.0000104477 0.0000209974 0.0000828468 0.0003971264 0.0025777096 -0.0000717123 0.0000006276 0.0031628480 0.0000105560 0.0025340480
1520530317.89974 1.320955 0.161181 -0.162337 0.010086 0.127830 0.990175 0.055781 0.0000035573 0.0000006287 0.0000026672 0.0000301268 0.0001012651 0.0003885816 0.0025773710 -0.0000651193 0.0000004903 0.0032567539 0.0000107503 0.0025354377
1520530317.94975 1.366335 0.152836 -0.168747 0.006690 0.138058 0.988172 0.066414 0.0000034689 -0.0000005730 -0.0000017466 0.0000343447 0.0001084948 0.0003843953 0.0025769953 -0.0000628886 0.0000003125 0.0033058809 0.0000106563 0.0025360853
1520530317.99975 1.410936 0.145570 -0.169676 0.004154 0.145692 0.986010 0.080880 0.0000034919 -0.0000018125 -0.0000057722 0.0000376424 0.0001137193 0.0003810250 0.0025769290 -0.0000616063 0.0000000783 0.0033569729 0.0000105769 0.0025367873
1520530318.09975 1.493681 0.136842 -0.154467 -0.001284 0.144837 0.983166 0.111382 0.0000038126 -0.0000040684 -0.0000134266 0.0000368614 0.0001126743 0.0003817188 0.0025781078 -0.0000601935 -0.0000003821 0.0034566198 0.0000107883 0.0025384044
1520530318.15031 1.529448 0.136145 -0.138221 -0.008529 0.135652 0.982726 0.125598 0.0000043042 -0.0000055549 -0.0000199219 0.0000322718 0.0001053960 0.0003858221 0.0025785098 -0.0000614666 -0.0000007044 0.0035014197 0.0000107563 0.0025390465
1520530318.20024 1.560421 0.138577 -0.117144 -0.015083 0.122916 0.982902 0.136267 0.0000047478 -0.0000061638 -0.0000248774 0.0000266378 0.0000954237 0.0003907004 0.0025786148 -0.0000639755 -0.0000011704 0.0035386180 0.0000106272 0.0025394441
1520530318.25023 1.584641 0.141934 -0.091503 -0.020134 0.109286 0.983060 0.145756 0.0000051504 -0.0000061621 -0.0000284751 0.0000212614 0.0000844968 0.0003957142 0.0025796530 -0.0000676500 -0.0000015589 0.0035713831 0.0000105998 0.0025399218
1520530318.30024 1.602691 0.145606 -0.062348 -0.025990 0.096353 0.982892 0.154802 0.0000056587 -0.0000060478 -0.0000324939 0.0000166639 0.0000736005 0.0003996037 0.0025804863 -0.0000714555 -0.0000019291 0.0035955497 0.0000106122 0.0025402782
1520530318.35025 1.614944 0.151812 -0.030509 -0.032821 0.084214 0.982695 0.161683 0.0000063203 -0.0000058467 -0.0000369343 0.0000129163 0.0000631809 0.0004026582 0.0025810093 -0.0000752377 -0.0000021583 0.0036124173 0.0000105820 0.0025405295
1520530318.40025 1.622070 0.158789 0.003316 -0.038032 0.072475 0.982684 0.166229 0.0000068076 -0.0000052916 -0.0000399434 0.0000098909 0.0000531745 0.0004051251 0.0025814509 -0.0000801177 -0.0000022114 0.0036212587 0.0000105746 0.0025405510
1520530318.55027 1.610388 0.180341 0.110044 -0.050731 0.043105 0.983964 0.165479 0.0000080248 -0.0000031994 -0.0000464145 0.0000046735 0.0000279936 0.0004091031 0.0025828656 -0.0000932263 -0.0000022218 0.0036062030 0.0000109123 0.0025407130
1520530318.65007 1.575752 0.190721 0.177517 -0.058931 0.023591 0.985089 0.159908 0.0000088648 -0.0000013945 -0.0000503507 0.0000029870 0.0000114401 0.0004091112 0.0025813798 -0.0000984775 -0.0000017306 0.0035563857 0.0000113347 0.0025399859
1520530318.70007 1.551465 0.193389 0.207521 -0.063990 0.013344 0.985451 0.156889 0.0000094856 -0.0000003037 -0.0000529356 0.0000026372 0.0000026523 0.0004077052 0.0025794695 -0.0001004651 -0.0000014024 0.0035226122 0.0000114140 0.0025392481
1520530318.80007 1.487222 0.194358 0.254447 -0.065938 -0.005330 0.987060 0.146073 0.0000092459 0.0000016344 -0.0000521601 0.0000029537 -0.0000120983 0.0004067464 0.0025785810 -0.0000977648 -0.0000013867 0.0034413254 0.0000113467 0.0025386223
1520530318.85009 1.449006 0.193944 0.268687 -0.062286 -0.013765 0.988118 0.139834 0.0000082480 0.0000022656 -0.0000483152 0.0000033813 -0.0000181346 0.0004062805 0.0025767078 -0.0000958338 -0.0000011579 0.0033931166 0.0000111738 0.0025378927
1520530318.99947 1.318250 0.181841 0.260071 -0.036775 -0.019000 0.993136 0.109393 0.0000043286 0.0000014279 -0.0000279472 0.0000033792 -0.0000185499 0.0004083352 0.0025719966 -0.0000855285 -0.0000007270 0.0032403347 0.0000107686 0.0025370479
1520530319.09949 1.222863 0.168170 0.216352 -0.031511 -0.007594 0.995504 0.088997 0.0000039020 0.0000006940 -0.0000248920 0.0000026687 -0.0000082932 0.0004084261 0.0025686001 -0.0000736928 -0.0000003845 0.0031394579 0.0000101510 0.0025361109
1520530319.19950 1.125424 0.150129 0.153577 -0.022445 0.014427 0.997425 0.066567 0.0000032356 -0.0000002735 -0.0000189583 0.0000027399 0.0000105845 0.0004079909 0.0025642983 -0.0000614049 -0.0000002040 0.0030446388 0.0000094875 0.0025351952
1520530319.24951 1.076794 0.139005 0.117582 -0.016884 0.030138 0.997810 0.056402 0.0000028818 -0.0000006373 -0.0000150321 0.0000038297 0.0000237186 0.0004065542 0.0025614460 -0.0000551593 -0.0000001318 0.0029996737 0.0000090512 0.0025345315
1520530319.34951 0.980851 0.114906 0.042582 -0.009918 0.058378 0.997414 0.040729 0.0000025580 -0.0000008792 -0.0000099159 0.0000078578 0.0000467040 0.0004022278 0.0025577653 -0.0000421213 0.0000000830 0.0029189695 0.0000086104 0.0025337581
1520530319.39938 0.933363 0.102481 0.004923 -0.009792 0.069044 0.996964 0.034625 0.0000025303 -0.0000010598 -0.0000098363 0.0000099992 0.0000550428 0.0003992749 0.0025543040 -0.0000370788 -0.0000000798 0.0028815693 0.0000082179 0.0025330785
1520530319.44938 0.886857 0.090142 -0.032229 -0.010614 0.078154 0.996507 0.027447 0.0000025414 -0.0000012971 -0.0000102728 0.0000121151 0.0000621054 0.0003966989 0.0025519645 -0.0000316852 -0.0000001488 0.0028465129 0.0000079745 0.0025325017
1520530319.49938 0.841274 0.077912 -0.067819 -0.012153 0.088581 0.995835 0.017845 0.0000025742 -0.0000016390 -0.0000110058 0.0000148604 0.0000701090 0.0003934972 0.0025498030 -0.0000267054 -0.0000002018 0.0028140607 0.0000077378 0.0025319186
1520530319.59939 0.751160 0.056085 -0.128271 0.024446 -0.114037 -0.993086 0.013314 0.0000031431 -0.0000038791 -0.0000180688 0.0000231122 0.0000893490 0.0003843742 0.0025478816 -0.0000184416 -0.0000001627 0.0027561961 0.0000076487 0.0025311512
1520530319.64939 0.706225 0.047960 -0.150892 0.035653 -0.125507 -0.990972 0.030838 0.0000039157 -0.0000060891 -0.0000247139 0.0000276651 0.0000979900 0.0003786933 0.0025464248 -0.0000159009 -0.0000002495 0.0027297902 0.0000075067 0.0025304914
1520530319.74950 0.615204 0.041829 -0.178222 0.055783 -0.140225 -0.985802 0.073612 0.0000055766 -0.0000099947 -0.0000345038 0.0000349309 0.0001098932 0.0003695020 0.0025454714 -0.0000135791 -0.0000002350 0.0026810493 0.0000077378 0.0025295492
1520530319.79991 0.565107 0.044917 -0.180338 0.059371 -0.141676 -0.983022 0.100353 0.0000055135 -0.0000100830 -0.0000340022 0.0000361157 0.0001117864 0.0003680968 0.0025445255 -0.0000137921 -0.0000003773 0.0026580128 0.0000077241 0.0025288030
1520530319.84994 0.512265 0.051596 -0.172409 0.063637 -0.137296 -0.980459 0.125697 0.0000056182 -0.0000101251 -0.0000346740 0.0000347311 0.0001098125 0.0003689695 0.0025435020 -0.0000142430 -0.0000003193 0.0026352362 0.0000074973 0.0025276837
1520530319.89997 0.457402 0.060299 -0.155222 0.066180 -0.126383 -0.978893 0.146343 0.0000057869 -0.0000097425 -0.0000357428 0.0000305465 0.0001032672 0.0003727639 0.0025431790 -0.0000151347 -0.0000004165 0.0026143113 0.0000074905 0.0025268000
1520530319.99998 0.348193 0.081503 -0.097023 0.057337 -0.089979 -0.979602 0.170283 0.0000050144 -0.0000063179 -0.0000321983 0.0000172134 0.0000773262 0.0003866340 0.0025437768 -0.0000160484 -0.0000004525 0.0025801272 0.0000076277 0.0025253275
1520530320.10000 0.250655 0.104382 -0.014257 0.035236 -0.052069 -0.981249 0.182200 0.0000032825 -0.0000022035 -0.0000199437 0.0000069308 0.0000460885 0.0003984949 0.0025451274 -0.0000153364 -0.0000005690 0.0025576713 0.0000076870 0.0025240032
1520530320.14998 0.207500 0.113121 0.030020 0.029605 -0.032810 -0.980567 0.191140 0.0000030406 -0.0000013196 -0.0000182349 0.0000038288 0.0000305700 0.0004015774 0.0025452598 -0.0000144135 -0.0000007971 0.0025492837 0.0000069290 0.0025226920
1520530320.25004 0.131410 0.126629 0.122834 0.021560 -0.009126 -0.978427 0.205264 0.0000027400 -0.0000003805 -0.0000155183 0.0000017125 0.0000109483 0.0004038363 0.0025466130 -0.0000120870 -0.0000010297 0.0025399212 0.0000069027 0.0025217688
1520530320.30005 0.096684 0.131167 0.167937 0.020358 -0.004315 -0.977846 0.208286 0.0000026478 -0.0000002324 -0.0000153674 0.0000014792 0.0000069514 0.0004039500 0.0025465695 -0.0000105953 -0.0000011883 0.0025363707 0.0000063824 0.0025209890
1520530320.45006 -0.005269 0.135471 0.282978 0.021045 0.008891 -0.977693 0.208792 0.0000027376 0.0000001893 -0.0000181091 0.0000013108 -0.0000033233 0.0004038718 0.0025475364 -0.0000058594 -0.0000013599 0.0025343915 0.0000065695 0.0025202946
1520530320.50007 -0.041483 0.132899 0.312154 0.019500 0.018713 -0.977922 0.207213 0.0000026507 0.0000005663 -0.0000185474 0.0000015490 -0.0000113623 0.0004034595 0.0025465179 -0.0000042461 -0.0000016163 0.0025343889 0.0000060107 0.0025196745
1520530320.59952 -0.118127 0.128015 0.349285 0.008982 0.037934 -0.980017 0.195056 0.0000020935 0.0000009896 -0.0000131360 0.0000031951 -0.0000283917 0.0004021953 0.0025459023 -0.0000011453 -0.0000018924 0.0025398489 0.0000058396 0.0025191733
1520530320.64951 -0.159186 0.126938 0.356497 0.003062 0.044845 -0.980705 0.190254 0.0000017504 0.0000008814 -0.0000093835 0.0000041909 -0.0000348898 0.0004013035 0.0025449372 0.0000003219 -0.0000021961 0.0025436096 0.0000052082 0.0025185943
1520530320.74950 -0.243080 0.127679 0.344322 -0.004597 0.048709 -0.982556 0.179415 0.0000014392 0.0000004190 -0.0000035206 0.0000049364 -0.0000390817 0.0004007157 0.0025448964 0.0000038549 -0.0000023792 0.0025575408 0.0000050411 0.0025182307
1520530320.79949 -0.284175 0.130092 0.328070 -0.010121 0.043621 -0.983951 0.172726 0.0000013189 -0.0000000855 0.0000018099 0.0000042977 -0.0000358748 0.0004012761 0.0025445020 0.0000059471 -0.0000025038 0.0025655135 0.0000046405 0.0025178825
1520530320.84949 -0.323629 0.133043 0.306605 -0.018281 0.034614 -0.984859 0.168877 0.0000014551 -0.0000006479 0.0000096518 0.0000032777 -0.0000299154 0.0004019661 0.0025441899 0.0000082178 -0.0000025318 0.0025744463 0.0000043258 0.0025176305
1520530320.89944 -0.358754 0.133322 0.280686 -0.026120 0.025278 -0.985685 0.164630 0.0000018872 -0.0000009350 0.0000171159 0.0000023835 -0.0000234974 0.0004022421 0.0025437666 0.0000103925 -0.0000025365 0.0025838158 0.0000040932 0.0025174514
1520530320.99945 -0.417197 0.127998 0.222025 -0.034410 0.016622 -0.987490 0.152981 0.0000026748 -0.0000010275 0.0000251908 0.0000017331 -0.0000174089 0.0004020123 0.0025432710 0.0000118738 -0.0000025306 0.0026015723 0.0000040468 0.0025173728
1520530321.09931 -0.457436 0.109035 0.159687 -0.031436 0.017736 -0.989307 0.141314 0.0000023413 -0.0000009445 0.0000229421 0.0000017220 -0.0000176416 0.0004022581 0.0025418648 0.0000102074 -0.0000025209 0.0026155916 0.0000040318 0.0025173226
1520530321.14932 -0.472700 0.094092 0.128081 -0.029221 0.016503 -0.989808 0.138398 0.0000021196 -0.0000008144 0.0000213812 0.0000015836 -0.0000164017 0.0004024791 0.0025404732 0.0000079396 -0.0000025040 0.0026209392 0.0000039408 0.0025172167
1520530321.19933 -0.485306 0.074723 0.096411 -0.025320 0.011453 -0.990161 0.137145 0.0000018342 -0.0000005060 0.0000188661 0.0000012448 -0.0000119349 0.0004030071 0.0025392229 0.0000046116 -0.0000024774 0.0026255880 0.0000039338 0.0025171830
1520530321.29935 -0.504636 0.023411 0.036864 -0.009404 -0.005393 -0.990362 0.138075 0.0000010751 0.0000001122 0.0000080172 0.0000008881 0.0000032950 0.0004040690 0.0025381784 -0.0000053658 -0.0000024194 0.0026330589 0.0000040693 0.0025172622
1520530321.34935 -0.510793 -0.007035 0.009469 -0.002091 -0.013494 -0.990201 0.138978 0.0000009077 0.0000001189 0.0000030717 0.0000011069 0.0000105080 0.0004039142 0.0025381080 -0.0000114698 -0.0000023922 0.0026361083 0.0000041125 0.0025172524
1520530321.54947 -0.523929 -0.152905 -0.081324 0.002994 -0.054672 -0.989317 0.135106 0.0000008776 0.0000004062 0.0000034919 0.0000055987 0.0000437223 0.0003995035 0.0025507959 -0.0000424687 -0.0000023736 0.0026418990 0.0000045861 0.0025176511
1520530321.59948 -0.523315 -0.193317 -0.099078 0.005060 -0.069915 -0.988284 0.135578 0.0000008470 0.0000005032 0.0000034890 0.0000086482 0.0000557730 0.0003963840 0.0025565528 -0.0000508437 -0.0000024159 0.0026417518 0.0000045778 0.0025176175
