# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1403715282.612056732177734,0.00258,0.00015,0.00017,0.00482,0.00016,0.00040,0.00829
1403715282.662054300308228,0.00255,0.00016,0.00009,0.00472,0.00658,0.00043,0.01453
1403715282.712039709091187,0.00540,0.00023,0.00114,0.00604,0.00022,0.00061,0.01364
1403715282.762034416198730,0.00483,0.00016,0.00018,0.00574,0.00032,0.00066,0.01189
1403715282.812012434005737,0.00312,0.00019,0.00042,0.00555,0.00000,0.00047,0.00974
1403715282.861991882324219,0.00291,0.00017,0.00089,0.00524,0.00000,0.00051,0.00973
1403715282.911976337432861,0.00317,0.00061,0.00149,0.00550,0.00000,0.00049,0.01124
1403715282.961967706680298,0.00427,0.00017,0.00988,0.00667,0.00585,0.00046,0.02729
1403715283.011947393417358,0.00339,0.00017,0.00005,0.00645,0.00000,0.00055,0.01060
1403715283.061952114105225,0.00342,0.00017,0.00001,0.00625,0.00022,0.00045,0.01052
1403715283.111952066421509,0.00331,0.00017,0.00012,0.00592,0.00017,0.00050,0.01020
1403715283.161952495574951,0.00265,0.00018,0.00009,0.00626,0.00020,0.00052,0.00990
1403715283.211945056915283,0.00281,0.00016,0.00085,0.00607,0.00000,0.00051,0.01040
1403715283.261937141418457,0.00309,0.00017,0.00133,0.00568,0.00018,0.00042,0.01087
1403715283.311948299407959,0.00262,0.00017,0.00997,0.00619,0.00354,0.00058,0.02306
1403715283.361935853958130,0.00551,0.00020,0.00013,0.00636,0.00000,0.00040,0.01260
1403715283.411882400512695,0.00433,0.00019,0.00010,0.00773,0.00020,0.00047,0.01302
1403715283.461844444274902,0.00433,0.00019,0.00016,0.00581,0.00000,0.00039,0.01088
1403715283.511813163757324,0.00603,0.00018,0.00047,0.00493,0.00000,0.00046,0.01206
1403715283.561774969100952,0.00562,0.00020,0.00500,0.00468,0.00752,0.00052,0.02354
1403715283.611786365509033,0.00322,0.00018,0.00019,0.00596,0.00000,0.00049,0.01004
1403715283.661840438842773,0.00591,0.00129,0.00020,0.00599,0.00000,0.00066,0.01405
1403715283.711885690689087,0.00582,0.00037,0.00023,0.00636,0.00000,0.00083,0.01361
1403715283.761912822723389,0.00425,0.00031,0.00002,0.00635,0.00000,0.00086,0.01179
1403715283.811973810195923,0.00281,0.00021,0.00001,0.00627,0.00000,0.00054,0.00985
1403715283.861989498138428,0.00270,0.00018,0.00008,0.00587,0.00000,0.00065,0.00949
1403715283.912054538726807,0.00296,0.00019,0.00579,0.00531,0.00441,0.00059,0.01925
1403715283.962089538574219,0.00484,0.00019,0.00001,0.00660,0.00000,0.00064,0.01228
1403715284.012106657028198,0.00321,0.00025,0.00002,0.00662,0.00000,0.00053,0.01063
1403715284.062123775482178,0.00283,0.00025,0.00018,0.00667,0.00022,0.00059,0.01074
1403715284.112147092819214,0.00298,0.00021,0.00976,0.00659,0.00266,0.00060,0.02281
1403715284.162113428115845,0.00352,0.00020,0.00521,0.00693,0.00000,0.00044,0.01631
1403715284.212082624435425,0.00276,0.00018,0.00001,0.00708,0.00000,0.00055,0.01059
1403715284.262050151824951,0.00280,0.00020,0.00001,0.00692,0.00000,0.00044,0.01037
1403715284.312028646469116,0.00232,0.00017,0.00001,0.00690,0.00000,0.00050,0.00990
1403715284.362056493759155,0.00267,0.00018,0.00001,0.00693,0.00000,0.00044,0.01023
1403715284.412075042724609,0.00271,0.00019,0.00001,0.00653,0.00000,0.00052,0.00997
1403715284.462095975875854,0.00340,0.00020,0.00018,0.00630,0.00042,0.00059,0.01109
1403715284.512071609497070,0.00356,0.00019,0.00568,0.00633,0.00021,0.00052,0.01648
1403715284.562072038650513,0.00279,0.00024,0.00001,0.00687,0.00000,0.00045,0.01036
1403715284.612089872360229,0.00436,0.00020,0.00001,0.00679,0.00000,0.00043,0.01181
1403715284.662083387374878,0.00266,0.00019,0.00001,0.00684,0.00000,0.00053,0.01023
1403715284.712060451507568,0.00455,0.00021,0.00860,0.00671,0.00000,0.00038,0.02046
1403715284.762063503265381,0.00593,0.00019,0.00500,0.00665,0.00000,0.00050,0.01828
1403715284.812053680419922,0.00288,0.00030,0.00002,0.00756,0.00000,0.00044,0.01120
1403715284.862053871154785,0.00265,0.00019,0.00001,0.00693,0.00000,0.00056,0.01034
1403715284.912083148956299,0.00347,0.00019,0.00001,0.00688,0.00000,0.00042,0.01098
1403715284.962096929550171,0.00355,0.00019,0.00001,0.00791,0.00000,0.00056,0.01222
1403715285.012113332748413,0.00305,0.00019,0.00001,0.00647,0.00000,0.00045,0.01017
1403715285.062134504318237,0.00362,0.00024,0.00015,0.00622,0.00000,0.00048,0.01071
1403715285.112137794494629,0.00292,0.00024,0.00584,0.00598,0.00008,0.00044,0.01549
1403715285.162175655364990,0.00403,0.00021,0.00001,0.00574,0.00000,0.00047,0.01047
1403715285.212213993072510,0.00329,0.00018,0.00011,0.00555,0.00018,0.00054,0.00985
1403715285.262271165847778,0.00308,0.00022,0.00013,0.00568,0.00000,0.00042,0.00953
1403715285.312335491180420,0.00300,0.00016,0.00644,0.00542,0.00652,0.00052,0.02205
1403715285.362347364425659,0.00488,0.00021,0.00479,0.00670,0.00000,0.00041,0.01698
1403715285.412347078323364,0.00317,0.00020,0.00001,0.00651,0.00000,0.00044,0.01034
1403715285.462342739105225,0.00367,0.00018,0.00018,0.00602,0.00018,0.00035,0.01058
1403715285.512340545654297,0.00386,0.00020,0.00008,0.00621,0.00000,0.00051,0.01086
1403715285.562336444854736,0.00413,0.00019,0.00007,0.00602,0.00018,0.00041,0.01099
1403715285.612321853637695,0.00651,0.00017,0.00001,0.00622,0.00000,0.00042,0.01333
1403715285.662312507629395,0.00229,0.00015,0.00006,0.00608,0.00000,0.00037,0.00896
1403715285.712284326553345,0.00371,0.00016,0.00588,0.00572,0.00239,0.00046,0.01833
1403715285.762274742126465,0.00561,0.00020,0.00019,0.00606,0.00000,0.00049,0.01256
1403715285.812276124954224,0.00263,0.00018,0.00003,0.00545,0.00068,0.00049,0.00947
1403715285.862260341644287,0.00322,0.00017,0.00016,0.00538,0.00019,0.00050,0.00962
1403715285.912250518798828,0.00472,0.00017,0.00702,0.00550,0.00598,0.00040,0.02379
1403715285.962257385253906,0.00383,0.00019,0.00510,0.00682,0.00122,0.00052,0.01768
1403715286.012247800827026,0.00451,0.00021,0.00004,0.00697,0.00000,0.00041,0.01214
1403715286.062240839004517,0.00439,0.00019,0.00005,0.00716,0.00000,0.00054,0.01234
1403715286.112242937088013,0.00457,0.00019,0.00006,0.00705,0.00000,0.00048,0.01235
1403715286.162245035171509,0.00564,0.00018,0.00013,0.00642,0.00000,0.00046,0.01283
1403715286.212248563766479,0.00296,0.00016,0.00105,0.00694,0.00000,0.00053,0.01163
1403715286.262242794036865,0.00366,0.00017,0.00018,0.00556,0.00016,0.00051,0.01024
1403715286.312244653701782,0.00279,0.00017,0.00499,0.00567,0.00359,0.00060,0.01781
1403715286.362235546112061,0.00365,0.00016,0.00023,0.00622,0.00000,0.00063,0.01090
1403715286.412230014801025,0.00329,0.00020,0.00002,0.00633,0.00000,0.00060,0.01044
1403715286.462223291397095,0.00304,0.00020,0.00035,0.00572,0.00000,0.00050,0.00982
1403715286.512227058410645,0.00262,0.00016,0.00634,0.00509,0.00268,0.00059,0.01749
1403715286.562222480773926,0.00520,0.00018,0.00361,0.00529,0.00351,0.00049,0.01830
1403715286.612224102020264,0.00274,0.00017,0.00025,0.00569,0.00001,0.00066,0.00952
1403715286.662214517593384,0.00424,0.00017,0.00084,0.00515,0.00000,0.00047,0.01086
1403715286.712201118469238,0.00387,0.00016,0.00692,0.00361,0.00137,0.00046,0.01640
1403715286.762196302413940,0.00461,0.00016,0.00040,0.00306,0.00058,0.00043,0.00924
1403715286.812186956405640,0.00265,0.00014,0.00023,0.00348,0.00030,0.00061,0.00742
1403715286.862179517745972,0.00327,0.00014,0.00011,0.00343,0.00014,0.00049,0.00757
1403715286.912158489227295,0.00286,0.00016,0.00003,0.00367,0.00621,0.00045,0.01338
1403715286.962165355682373,0.00444,0.00015,0.00049,0.00436,0.00000,0.00052,0.00996
1403715287.012167930603027,0.00397,0.00015,0.00012,0.00413,0.00015,0.00042,0.00894
1403715287.062172889709473,0.00595,0.00017,0.00013,0.00407,0.00000,0.00053,0.01084
1403715287.112184524536133,0.00380,0.00015,0.00003,0.00384,0.00651,0.00051,0.01485
1403715287.162199497222900,0.00319,0.00017,0.00034,0.00446,0.00502,0.00055,0.01372
1403715287.212203264236450,0.00338,0.00015,0.00064,0.00490,0.00020,0.00049,0.00976
1403715287.262201070785522,0.00348,0.00015,0.00069,0.00428,0.00015,0.00044,0.00920
1403715287.312225341796875,0.00537,0.00027,0.00806,0.00399,0.00264,0.00047,0.02079
1403715287.362216472625732,0.00348,0.00016,0.00033,0.00444,0.00056,0.00047,0.00944
1403715287.412213325500488,0.00308,0.00016,0.00040,0.00435,0.00000,0.00054,0.00853
1403715287.462210178375244,0.00318,0.00015,0.00009,0.00412,0.00000,0.00056,0.00810
1403715287.512206554412842,0.00288,0.00015,0.00003,0.00394,0.00003,0.00047,0.00749
1403715287.562210321426392,0.00337,0.00017,0.00008,0.00416,0.00001,0.00050,0.00829
1403715287.612201929092407,0.00330,0.00015,0.00126,0.00352,0.00000,0.00053,0.00877
1403715287.662205696105957,0.00279,0.00020,0.00110,0.00342,0.00014,0.00057,0.00822
1403715287.712215900421143,0.00315,0.00014,0.00004,0.00346,0.00029,0.00049,0.00756
1403715287.762239456176758,0.00394,0.00014,0.00015,0.00323,0.00319,0.00045,0.01110
1403715287.812245130538940,0.00504,0.00015,0.00084,0.00317,0.00013,0.00046,0.00979
1403715287.862245321273804,0.00522,0.00015,0.00005,0.00333,0.00000,0.00047,0.00922
1403715287.912249088287354,0.00405,0.00015,0.00366,0.00397,0.01570,0.00061,0.02813
1403715287.962257146835327,0.00379,0.00016,0.00004,0.00486,0.00000,0.00048,0.00933
1403715288.012269973754883,0.00300,0.00016,0.00075,0.00460,0.00015,0.00046,0.00913
1403715288.062295913696289,0.00312,0.00017,0.00022,0.00455,0.00001,0.00045,0.00851
1403715288.112317562103271,0.00491,0.00017,0.00009,0.00411,0.00004,0.00048,0.00979
1403715288.162348508834839,0.00382,0.00015,0.00030,0.00385,0.00014,0.00045,0.00870
1403715288.212384462356567,0.00394,0.00016,0.00005,0.00388,0.00124,0.00052,0.00979
1403715288.262387514114380,0.00301,0.00014,0.00011,0.00377,0.00015,0.00043,0.00762
1403715288.312391519546509,0.00409,0.00015,0.00008,0.00372,0.00438,0.00048,0.01291
1403715288.362378358840942,0.00416,0.00015,0.00059,0.00442,0.00019,0.00046,0.00996
1403715288.412379503250122,0.00422,0.00015,0.00016,0.00453,0.00555,0.00049,0.01511
1403715288.462357044219971,0.00278,0.00015,0.00249,0.00527,0.00559,0.00061,0.01689
1403715288.512335538864136,0.00305,0.00019,0.00544,0.00648,0.00125,0.00049,0.01689
1403715288.562376260757446,0.00458,0.00018,0.00414,0.00666,0.00000,0.00054,0.01610
1403715288.612369775772095,0.00278,0.00017,0.00045,0.00675,0.00000,0.00045,0.01060
1403715288.662378787994385,0.00274,0.00023,0.00002,0.00689,0.00000,0.00046,0.01034
1403715288.712383985519409,0.00282,0.00018,0.00006,0.00681,0.00000,0.00054,0.01041
1403715288.762390851974487,0.00421,0.00020,0.00008,0.00679,0.00000,0.00064,0.01192
1403715288.812391757965088,0.00310,0.00018,0.00008,0.00576,0.00126,0.00046,0.01084
1403715288.862395048141479,0.00247,0.00017,0.00025,0.00608,0.00145,0.00044,0.01086
1403715288.912463903427124,0.00280,0.00019,0.00638,0.00650,0.00000,0.00046,0.01633
1403715288.962458848953247,0.00324,0.00018,0.00028,0.00666,0.00000,0.00053,0.01090
1403715289.012454032897949,0.00477,0.00018,0.00001,0.00685,0.00000,0.00058,0.01240
1403715289.062448978424072,0.00250,0.00017,0.00262,0.00643,0.00000,0.00050,0.01223
1403715289.112446546554565,0.00271,0.00017,0.00499,0.00651,0.00000,0.00042,0.01481
1403715289.162448644638062,0.00259,0.00017,0.00446,0.00598,0.00000,0.00039,0.01359
1403715289.212420940399170,0.00450,0.00018,0.00011,0.00561,0.00032,0.00038,0.01109
1403715289.262419223785400,0.00274,0.00019,0.00016,0.00633,0.00034,0.00047,0.01022
1403715289.312402248382568,0.00290,0.00017,0.00014,0.00654,0.00026,0.00083,0.01084
1403715289.362394332885742,0.00435,0.00019,0.00011,0.00622,0.00000,0.00047,0.01135
1403715289.412387847900391,0.00391,0.00016,0.00001,0.00590,0.00000,0.00062,0.01060
1403715289.462384462356567,0.00326,0.00016,0.00011,0.00561,0.00001,0.00047,0.00962
1403715289.512389421463013,0.00375,0.00019,0.00560,0.00489,0.00363,0.00044,0.01850
1403715289.562391996383667,0.00420,0.00019,0.00069,0.00575,0.00036,0.00055,0.01175
1403715289.612393617630005,0.00385,0.00016,0.00160,0.00441,0.00000,0.00042,0.01045
1403715289.662386894226074,0.00404,0.00016,0.00012,0.00433,0.00219,0.00041,0.01125
1403715289.712383031845093,0.00266,0.00016,0.00001,0.00485,0.00681,0.00043,0.01492
1403715289.762386798858643,0.00314,0.00017,0.00370,0.00567,0.00253,0.00038,0.01557
1403715289.812387228012085,0.00265,0.00019,0.00038,0.00643,0.00000,0.00047,0.01013
1403715289.862385749816895,0.00242,0.00017,0.00001,0.00627,0.00000,0.00050,0.00937
1403715289.912375926971436,0.00257,0.00015,0.00020,0.00775,0.00066,0.00040,0.01173
1403715289.962365627288818,0.00280,0.00018,0.00001,0.00681,0.00000,0.00045,0.01025
1403715290.012353897094727,0.00293,0.00017,0.00001,0.00676,0.00000,0.00046,0.01033
1403715290.062344789505005,0.00350,0.00018,0.00001,0.00685,0.00000,0.00060,0.01114
1403715290.112335920333862,0.01229,0.00018,0.00419,0.00709,0.00125,0.00071,0.02572
1403715290.162324666976929,0.00298,0.00018,0.00663,0.00674,0.00000,0.00044,0.01697
1403715290.212317228317261,0.00307,0.00017,0.00001,0.00683,0.00000,0.00041,0.01049
1403715290.262330770492554,0.00228,0.00016,0.00002,0.00661,0.00000,0.00045,0.00953
1403715290.312358379364014,0.00306,0.00018,0.00010,0.00654,0.00017,0.00038,0.01042
1403715290.362370014190674,0.00343,0.00018,0.00014,0.00794,0.00000,0.00046,0.01214
1403715290.412395000457764,0.00372,0.00018,0.00009,0.00696,0.00000,0.00050,0.01145
1403715290.462384700775146,0.00350,0.00022,0.00037,0.00650,0.00000,0.00036,0.01094
1403715290.512368440628052,0.00319,0.00017,0.00040,0.00621,0.00000,0.00047,0.01044
1403715290.562341451644897,0.00383,0.00017,0.00012,0.00598,0.00019,0.00042,0.01070
1403715290.612340927124023,0.00371,0.00017,0.00019,0.00641,0.00000,0.00046,0.01094
1403715290.662343502044678,0.00578,0.00017,0.00001,0.00627,0.00000,0.00057,0.01282
1403715290.712333202362061,0.00425,0.00015,0.00453,0.00595,0.00133,0.00043,0.01665
1403715290.762327671051025,0.00283,0.00017,0.00714,0.00633,0.00019,0.00043,0.01711
1403715290.812332868576050,0.00325,0.00016,0.00003,0.00660,0.00000,0.00054,0.01058
1403715290.862338542938232,0.00330,0.00017,0.00037,0.00645,0.00000,0.00049,0.01079
1403715290.912339687347412,0.00325,0.00017,0.00015,0.00740,0.00000,0.00047,0.01145
1403715290.962343931198120,0.00316,0.00016,0.00334,0.00609,0.00235,0.00051,0.01561
1403715291.012351751327515,0.00323,0.00018,0.00092,0.00663,0.00000,0.00043,0.01139
1403715291.062350988388062,0.00718,0.00019,0.00051,0.00641,0.00000,0.00052,0.01481
1403715291.112356424331665,0.00405,0.00018,0.00374,0.00622,0.00119,0.00046,0.01584
1403715291.162363052368164,0.00315,0.00018,0.00008,0.00712,0.00004,0.00052,0.01111
1403715291.212362051010132,0.00419,0.00016,0.00013,0.00613,0.00002,0.00059,0.01122
1403715291.262359142303467,0.00306,0.00017,0.00069,0.00609,0.00000,0.00050,0.01051
1403715291.312353610992432,0.00313,0.00017,0.00331,0.00572,0.00122,0.00049,0.01404
1403715291.362347602844238,0.00254,0.00017,0.00349,0.00589,0.00315,0.00059,0.01583
1403715291.412350654602051,0.00272,0.00017,0.00001,0.00667,0.00000,0.00055,0.01012
1403715291.462349414825439,0.00321,0.00016,0.00010,0.00667,0.00000,0.00051,0.01065
1403715291.512335538864136,0.00513,0.00039,0.00369,0.00558,0.00249,0.00053,0.01781
1403715291.562340497970581,0.00405,0.00016,0.00009,0.00604,0.00121,0.00042,0.01197
1403715291.612340688705444,0.00343,0.00016,0.00101,0.00638,0.00000,0.00056,0.01153
1403715291.662348270416260,0.00300,0.00015,0.00016,0.00565,0.00000,0.00045,0.00942
1403715291.712360858917236,0.00471,0.00017,0.00081,0.00589,0.00425,0.00048,0.01631
1403715291.762364625930786,0.00384,0.00016,0.00011,0.00632,0.00020,0.00049,0.01112
1403715291.812368154525757,0.00454,0.00023,0.00390,0.00647,0.00367,0.00049,0.01929
1403715291.862366437911987,0.00306,0.00020,0.00015,0.00650,0.00000,0.00043,0.01034
1403715291.912364721298218,0.00277,0.00016,0.00019,0.00651,0.00006,0.00054,0.01023
1403715291.962365627288818,0.00276,0.00016,0.00067,0.00680,0.00024,0.00042,0.01104
1403715292.012367248535156,0.00306,0.00016,0.00003,0.00682,0.00000,0.00050,0.01057
1403715292.062364578247070,0.00325,0.00016,0.00081,0.00623,0.00000,0.00047,0.01093
1403715292.112359523773193,0.00384,0.00016,0.00506,0.00639,0.00256,0.00049,0.01851
1403715292.162344932556152,0.00315,0.00018,0.00003,0.00688,0.00005,0.00044,0.01074
1403715292.212329387664795,0.00445,0.00018,0.00005,0.00741,0.00000,0.00050,0.01259
1403715292.262310981750488,0.00476,0.00018,0.00003,0.00685,0.00000,0.00050,0.01232
1403715292.312293767929077,0.00905,0.00018,0.00003,0.00665,0.00020,0.00053,0.01665
1403715292.362283468246460,0.00356,0.00019,0.00329,0.00657,0.00120,0.00053,0.01534
1403715292.412271261215210,0.00304,0.00021,0.00341,0.00652,0.00000,0.00044,0.01362
1403715292.462265253067017,0.00306,0.00019,0.00056,0.00577,0.00000,0.00055,0.01012
1403715292.512259483337402,0.00429,0.00019,0.00076,0.00580,0.00014,0.00043,0.01161
1403715292.562251806259155,0.00552,0.00015,0.00037,0.00567,0.00248,0.00047,0.01467
1403715292.612243413925171,0.00654,0.00017,0.00025,0.00592,0.00462,0.00050,0.01801
1403715292.662232637405396,0.00313,0.00019,0.00131,0.00639,0.00000,0.00048,0.01151
1403715292.712224245071411,0.00291,0.00015,0.00038,0.00627,0.00345,0.00046,0.01361
1403715292.762216567993164,0.00313,0.00018,0.00092,0.00685,0.00005,0.00049,0.01162
1403715292.812211990356445,0.00325,0.00032,0.00061,0.00677,0.00000,0.00052,0.01148
1403715292.862218618392944,0.00380,0.00016,0.00096,0.00596,0.00001,0.00048,0.01138
1403715292.912219047546387,0.00319,0.00019,0.00096,0.00606,0.00025,0.00052,0.01117
1403715292.962228298187256,0.00294,0.00018,0.00002,0.00594,0.00354,0.00049,0.01311
1403715293.012214422225952,0.00294,0.00019,0.00120,0.00786,0.00127,0.00046,0.01391
1403715293.062216043472290,0.00334,0.00017,0.00258,0.00642,0.00000,0.00051,0.01302
1403715293.112220525741577,0.00422,0.00015,0.00014,0.00605,0.00016,0.00040,0.01112
1403715293.162226438522339,0.00368,0.00024,0.00042,0.00622,0.00038,0.00054,0.01147
1403715293.212230205535889,0.00355,0.00016,0.00305,0.00552,0.00345,0.00045,0.01619
1403715293.262223958969116,0.00379,0.00023,0.00031,0.00673,0.00000,0.00054,0.01160
1403715293.312223672866821,0.00343,0.00019,0.00335,0.00551,0.00346,0.00052,0.01646
1403715293.362223148345947,0.00268,0.00017,0.00105,0.00545,0.00016,0.00044,0.00994
1403715293.412212610244751,0.00255,0.00016,0.00439,0.00551,0.00688,0.00044,0.01992
1403715293.462226390838623,0.00354,0.00017,0.00161,0.00669,0.00000,0.00049,0.01251
1403715293.512235164642334,0.00376,0.00019,0.00015,0.00673,0.00032,0.00047,0.01162
1403715293.562242746353149,0.00331,0.00018,0.00139,0.00668,0.00000,0.00058,0.01215
1403715293.612259626388550,0.00276,0.00016,0.00026,0.00631,0.00000,0.00042,0.00992
1403715293.662269830703735,0.00509,0.00022,0.00095,0.00612,0.00001,0.00051,0.01289
1403715293.712272167205811,0.00347,0.00018,0.00615,0.00528,0.00461,0.00057,0.02025
1403715293.762273311614990,0.00475,0.00017,0.00013,0.00593,0.00040,0.00060,0.01198
1403715293.812269926071167,0.00278,0.00020,0.00053,0.00608,0.00236,0.00046,0.01241
1403715293.862270593643188,0.00274,0.00019,0.00030,0.00746,0.00000,0.00070,0.01139
1403715293.912268638610840,0.00260,0.00016,0.00011,0.00553,0.00352,0.00040,0.01231
