# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403715279.16200 0.018943 -0.094999 0.148419 0.559309 -0.587061 0.405162 0.422347 0.0003686330 0.0000000001 -0.0001178896 0.0000134954 -0.0000002514 0.0000475304 0.0025487492 -0.0000007779 0.0000054454 0.0025744879 0.0000014636 0.0026058730
1403715279.21200 0.019445 -0.101616 0.144812 0.560124 -0.586949 0.404065 0.422473 0.0003669860 0.0000002810 -0.0001186937 0.0000121150 -0.0000004196 0.0000471192 0.0025484226 -0.0000000361 0.0000043992 0.0025707649 0.0000032571 0.0025977527
1403715279.26184 0.019637 -0.106326 0.136425 0.560638 -0.586624 0.403787 0.422508 0.0003648805 0.0000002057 -0.0001191764 0.0000100080 -0.0000004489 0.0000465431 0.0025468082 0.0000003861 0.0000030918 0.0025662256 0.0000048242 0.0025856598
1403715279.31184 0.020078 -0.111847 0.131131 0.561167 -0.587008 0.403214 0.421820 0.0003637708 0.0000001086 -0.0001198130 0.0000090811 -0.0000004460 0.0000463729 0.0025461129 0.0000005480 0.0000021710 0.0025627761 0.0000052957 0.0025770631
1403715279.36184 0.020152 -0.117630 0.126790 0.561390 -0.587738 0.402924 0.420783 0.0003624007 -0.0000004999 -0.0001206711 0.0000082324 -0.0000002580 0.0000465076 0.0025448964 0.0000008952 0.0000016663 0.0025587923 0.0000039186 0.0025706117
1403715279.41189 0.020172 -0.121616 0.124135 0.561243 -0.588032 0.403533 0.419983 0.0003618997 -0.0000012788 -0.0001207860 0.0000074820 0.0000000240 0.0000462763 0.0025442544 0.0000007354 0.0000011222 0.0025562098 0.0000013567 0.0025657126
1403715279.46198 0.019522 -0.125958 0.120803 0.561696 -0.588407 0.403201 0.419170 0.0003605546 -0.0000014778 -0.0001216070 0.0000065433 0.0000002016 0.0000465642 0.0025425819 0.0000007477 0.0000006987 0.0025532464 -0.0000009426 0.0025596765
1403715279.51198 0.018512 -0.129601 0.119582 0.561847 -0.588446 0.403388 0.418733 0.0003600909 -0.0000017085 -0.0001216546 0.0000058688 0.0000003649 0.0000463863 0.0025407865 0.0000006622 0.0000007693 0.0025498080 -0.0000032793 0.0025543691
1403715279.66188 0.017543 -0.139049 0.126441 0.562825 -0.588082 0.402387 0.418894 0.0003595936 -0.0000008837 -0.0001221912 0.0000054635 0.0000001420 0.0000466793 0.0025397469 0.0000007649 0.0000000559 0.0025447009 -0.0000062091 0.0025483516
1403715279.71187 0.016447 -0.140988 0.129443 0.562750 -0.587891 0.402599 0.419059 0.0003596591 -0.0000007355 -0.0001218304 0.0000051772 0.0000001290 0.0000463371 0.0025384532 0.0000009607 -0.0000000862 0.0025429515 -0.0000067534 0.0025438692
1403715279.86185 0.013652 -0.143804 0.143904 0.562984 -0.588439 0.402407 0.418159 0.0003591108 -0.0000011491 -0.0001223775 0.0000049544 0.0000003056 0.0000467162 0.0025374565 0.0000012359 -0.0000007226 0.0025403163 -0.0000082861 0.0025364395
1403715279.91177 0.012054 -0.143728 0.149922 0.563400 -0.588727 0.401848 0.417731 0.0003585489 -0.0000009720 -0.0001228592 0.0000048284 0.0000002630 0.0000470801 0.0025362135 0.0000013969 -0.0000008827 0.0025395075 -0.0000083552 0.0025330316
1403715279.96178 0.010678 -0.143803 0.156853 0.564655 -0.589656 0.400107 0.416395 0.0003571092 -0.0000006234 -0.0001244869 0.0000047634 0.0000001540 0.0000483775 0.0025353931 0.0000016054 -0.0000010264 0.0025388059 -0.0000084219 0.0025308336
1403715280.01174 0.009452 -0.143742 0.163214 0.566935 -0.592226 0.396752 0.412844 0.0003540135 -0.0000006983 -0.0001280920 0.0000047335 0.0000001939 0.0000513631 0.0025348976 0.0000018659 -0.0000012203 0.0025379857 -0.0000083305 0.0025290965
1403715280.06161 0.008309 -0.143891 0.169186 0.569980 -0.595316 0.392376 0.408366 0.0003499796 -0.0000006237 -0.0001326039 0.0000047205 0.0000001790 0.0000553123 0.0025345686 0.0000021175 -0.0000014233 0.0025369662 -0.0000082475 0.0025277674
1403715280.11154 0.007051 -0.144883 0.175677 0.573946 -0.596868 0.386443 0.406196 0.0003462172 0.0000018011 -0.0001365789 0.0000047221 -0.0000007775 0.0000590030 0.0025342727 0.0000023388 -0.0000015995 0.0025359183 -0.0000083263 0.0025268803
1403715280.21218 0.003617 -0.148633 0.190830 0.579624 -0.595589 0.378641 0.407359 0.0003431264 0.0000077482 -0.0001395216 0.0000048859 -0.0000032470 0.0000619089 0.0025346312 0.0000025516 -0.0000018109 0.0025350604 -0.0000091991 0.0025259792
1403715280.26265 0.002202 -0.151774 0.199774 0.581357 -0.593407 0.376184 0.410339 0.0003432157 0.0000112012 -0.0001391499 0.0000050433 -0.0000046482 0.0000615838 0.0025348593 0.0000025617 -0.0000018418 0.0025344623 -0.0000095289 0.0025251267
1403715280.31264 0.001532 -0.156358 0.208076 0.582373 -0.591266 0.374921 0.413135 0.0003438642 0.0000138588 -0.0001382116 0.0000051976 -0.0000056858 0.0000607051 0.0025352322 0.0000026104 -0.0000018815 0.0025338372 -0.0000098456 0.0025244119
1403715280.36260 0.001279 -0.161737 0.215774 0.582459 -0.589302 0.374490 0.416199 0.0003449740 0.0000159269 -0.0001368029 0.0000053091 -0.0000064432 0.0000593752 0.0025354215 0.0000026968 -0.0000020469 0.0025332595 -0.0000101356 0.0025231996
1403715280.41249 0.002311 -0.168268 0.224156 0.581606 -0.587973 0.374050 0.419653 0.0003462381 0.0000177069 -0.0001352281 0.0000054582 -0.0000070510 0.0000579176 0.0025360673 0.0000027879 -0.0000020876 0.0025327227 -0.0000103076 0.0025229503
1403715280.51228 0.006913 -0.184174 0.238613 0.573468 -0.593400 0.376702 0.420841 0.0003485138 0.0000129473 -0.0001333067 0.0000050174 -0.0000050751 0.0000560618 0.0025384395 0.0000031718 -0.0000023845 0.0025328236 -0.0000109908 0.0025227473
1403715280.56215 0.009757 -0.192302 0.245641 0.567409 -0.597743 0.377800 0.421921 0.0003494790 0.0000099468 -0.0001324688 0.0000048073 -0.0000038839 0.0000552625 0.0025396644 0.0000033644 -0.0000025330 0.0025325938 -0.0000112749 0.0025225513
1403715280.66213 0.015721 -0.210302 0.261393 0.552678 -0.608463 0.376141 0.427595 0.0003517033 0.0000054183 -0.0001302302 0.0000046292 -0.0000021046 0.0000532415 0.0025431615 0.0000038291 -0.0000027453 0.0025330595 -0.0000122578 0.0025226981
1403715280.71208 0.018198 -0.219303 0.268674 0.544436 -0.614696 0.373666 0.431406 0.0003524841 0.0000037820 -0.0001293779 0.0000045932 -0.0000014827 0.0000524880 0.0025447228 0.0000041423 -0.0000028053 0.0025331680 -0.0000126794 0.0025227502
1403715280.76205 0.020629 -0.228780 0.275086 0.536234 -0.621401 0.369761 0.435420 0.0003528111 0.0000027140 -0.0001290259 0.0000045826 -0.0000010855 0.0000521751 0.0025464774 0.0000045037 -0.0000028087 0.0025336278 -0.0000130993 0.0025228627
1403715280.81203 0.022982 -0.238960 0.280782 0.528055 -0.628552 0.364976 0.439174 0.0003527276 0.0000017695 -0.0001291481 0.0000045782 -0.0000007393 0.0000522686 0.0025483112 0.0000048576 -0.0000027453 0.0025343051 -0.0000135251 0.0025229979
1403715280.86203 0.025517 -0.249545 0.286425 0.519475 -0.634988 0.360285 0.443993 0.0003532277 0.0000013089 -0.0001285809 0.0000045762 -0.0000005673 0.0000517695 0.0025503610 0.0000052048 -0.0000026353 0.0025351153 -0.0000139150 0.0025231339
1403715280.91204 0.028820 -0.259317 0.291341 0.511760 -0.640834 0.355474 0.448410 0.0003534458 0.0000011417 -0.0001283390 0.0000045663 -0.0000005051 0.0000515452 0.0025525398 0.0000055808 -0.0000024836 0.0025359665 -0.0000142501 0.0025232464
1403715281.01202 0.035170 -0.278752 0.301120 0.498922 -0.650046 0.348074 0.455369 0.0003540152 0.0000006037 -0.0001277171 0.0000045184 -0.0000002985 0.0000509742 0.0025574739 0.0000064170 -0.0000021547 0.0025381141 -0.0000149353 0.0025235798
1403715281.06201 0.038457 -0.287782 0.305660 0.494302 -0.653701 0.344137 0.458159 0.0003539337 0.0000010952 -0.0001278333 0.0000044457 -0.0000004693 0.0000510181 0.0025593266 0.0000067002 -0.0000018412 0.0025386332 -0.0000149197 0.0025234995
1403715281.11196 0.040765 -0.298160 0.309763 0.489955 -0.656705 0.341403 0.460572 0.0003540878 0.0000011175 -0.0001276739 0.0000043015 -0.0000004572 0.0000507773 0.0025607620 0.0000068631 -0.0000014789 0.0025382116 -0.0000145244 0.0025232039
1403715281.16200 0.043591 -0.307343 0.313859 0.486364 -0.658781 0.339169 0.463057 0.0003544620 0.0000013260 -0.0001272552 0.0000041821 -0.0000005145 0.0000503502 0.0025632730 0.0000071186 -0.0000012596 0.0025381809 -0.0000143182 0.0025231324
1403715281.21206 0.046583 -0.316593 0.317422 0.483122 -0.660908 0.336799 0.465145 0.0003546072 0.0000015035 -0.0001271127 0.0000040289 -0.0000005567 0.0000501315 0.0025653589 0.0000074327 -0.0000010496 0.0025377576 -0.0000139529 0.0025229811
1403715281.36209 0.055538 -0.347358 0.328407 0.471193 -0.671022 0.327295 0.469665 0.0003535906 0.0000011165 -0.0001284096 0.0000040285 -0.0000004204 0.0000511987 0.0025756631 0.0000093167 -0.0000007838 0.0025427718 -0.0000151605 0.0025240979
1403715281.46221 0.057880 -0.361995 0.330755 0.460516 -0.678556 0.318450 0.475474 0.0003530565 0.0000018912 -0.0001290902 0.0000038070 -0.0000006862 0.0000517301 0.0025830014 0.0000110130 -0.0000006166 0.0025447502 -0.0000157005 0.0025246781
1403715281.51218 0.060679 -0.372141 0.331475 0.453945 -0.683197 0.312897 0.478824 0.0003534863 0.0000024872 -0.0001286166 0.0000036542 -0.0000009192 0.0000512536 0.0025844968 0.0000113871 -0.0000004867 0.0025453353 -0.0000157067 0.0025247999
1403715281.56218 0.063454 -0.381621 0.331042 0.446775 -0.688222 0.306267 0.482642 0.0003531982 0.0000033302 -0.0001289819 0.0000034711 -0.0000012610 0.0000514354 0.0025876417 0.0000122103 -0.0000002086 0.0025458248 -0.0000155530 0.0025248256
1403715281.66220 0.066370 -0.401204 0.328411 0.428644 -0.699482 0.293045 0.491034 0.0003532204 0.0000037873 -0.0001290399 0.0000031171 -0.0000014657 0.0000512207 0.0025948161 0.0000137841 0.0000003809 0.0025475338 -0.0000153432 0.0025249974
1403715281.71227 0.057579 -0.413502 0.323883 0.418498 -0.705595 0.285865 0.495255 0.0003531406 0.0000043230 -0.0001291834 0.0000028878 -0.0000016851 0.0000510416 0.0025955363 0.0000134275 0.0000007324 0.0025468332 -0.0000148421 0.0025244102
1403715281.76219 0.058908 -0.425030 0.321583 0.407974 -0.712198 0.278001 0.499045 0.0003529950 0.0000039340 -0.0001294151 0.0000027221 -0.0000015481 0.0000510965 0.0026000454 0.0000120935 0.0000009228 0.0025465550 -0.0000146263 0.0025244328
1403715281.81221 0.059383 -0.435615 0.318871 0.397055 -0.718772 0.270099 0.502753 0.0003525539 0.0000040006 -0.0001299734 0.0000025811 -0.0000015728 0.0000514385 0.0026044241 0.0000124378 0.0000010897 0.0025466365 -0.0000145853 0.0025245310
1403715281.86218 0.060029 -0.446597 0.316349 0.385370 -0.724805 0.262541 0.507168 0.0003527214 0.0000038397 -0.0001298308 0.0000024620 -0.0000015155 0.0000511797 0.0026085890 0.0000126863 0.0000011954 0.0025474096 -0.0000146566 0.0025247006
1403715281.91220 0.059961 -0.457806 0.312886 0.374082 -0.730792 0.254340 0.511192 0.0003526330 0.0000040622 -0.0001299745 0.0000023486 -0.0000016007 0.0000511542 0.0026129050 0.0000128573 0.0000012779 0.0025478157 -0.0000147075 0.0025248339
1403715281.96209 0.060349 -0.471656 0.309671 0.362397 -0.736663 0.246958 0.514790 0.0003526691 0.0000036074 -0.0001299906 0.0000022008 -0.0000014326 0.0000510098 0.0026173496 0.0000129285 0.0000012902 0.0025483035 -0.0000147786 0.0025249094
1403715282.01207 0.060735 -0.483039 0.304879 0.350857 -0.742284 0.239636 0.518158 0.0003526113 0.0000029074 -0.0001301239 0.0000020937 -0.0000011830 0.0000509803 0.0026232005 0.0000132457 0.0000013813 0.0025491894 -0.0000148088 0.0025250513
1403715282.06204 0.059975 -0.494596 0.299946 0.339440 -0.747493 0.232552 0.521493 0.0003526515 0.0000024328 -0.0001301329 0.0000019986 -0.0000010187 0.0000508598 0.0026282886 0.0000135897 0.0000013926 0.0025504276 -0.0000149143 0.0025252242
1403715282.21204 0.058996 -0.533556 0.283730 0.308477 -0.760683 0.209573 0.531303 0.0003531591 0.0000033186 -0.0001296521 0.0000017731 -0.0000013782 0.0000501831 0.0026454330 0.0000143098 0.0000015411 0.0025546388 -0.0000151552 0.0025259191
1403715282.26204 0.059408 -0.548116 0.277831 0.298224 -0.765357 0.201704 0.533485 0.0003526503 0.0000033930 -0.0001302893 0.0000016563 -0.0000014147 0.0000505742 0.0026523676 0.0000146707 0.0000015481 0.0025557092 -0.0000151856 0.0025259106
1403715282.56202 0.051088 -0.635561 0.240074 0.236982 -0.786889 0.155816 0.548058 0.0003522247 0.0000054422 -0.0001309457 0.0000016559 -0.0000022368 0.0000509594 0.0027006525 0.0000166946 0.0000020200 0.0025683278 -0.0000148934 0.0025284657
1403715282.66202 0.048213 -0.668817 0.226927 0.216278 -0.790796 0.143116 0.554422 0.0003540429 0.0000049517 -0.0001289316 0.0000015627 -0.0000020230 0.0000491480 0.0027211887 0.0000170254 0.0000021865 0.0025730622 -0.0000146854 0.0025295098
1403715282.71200 0.047101 -0.691027 0.219293 0.205256 -0.793404 0.137400 0.556329 0.0003547943 0.0000039098 -0.0001281615 0.0000012731 -0.0000015491 0.0000481376 0.0027297779 0.0000162782 0.0000029780 0.0025719144 -0.0000145150 0.0025285278
1403715282.81196 0.047540 -0.725379 0.205250 0.183314 -0.797944 0.127657 0.559808 0.0003551466 0.0000003121 -0.0001278971 0.0000011438 -0.0000002726 0.0000477581 0.0027541355 0.0000166990 0.0000032763 0.0025759652 -0.0000144136 0.0025291615
1403715282.86192 0.048378 -0.742934 0.198220 0.173328 -0.799597 0.121197 0.562061 0.0003556140 0.0000001574 -0.0001273881 0.0000010855 -0.0000002192 0.0000472241 0.0027645765 0.0000176225 0.0000033167 0.0025778185 -0.0000145030 0.0025292226
1403715282.91190 0.048583 -0.760891 0.190832 0.163458 -0.800767 0.114535 0.564744 0.0003564130 0.0000003013 -0.0001264676 0.0000010365 -0.0000002626 0.0000463653 0.0027755431 0.0000183165 0.0000033291 0.0025796541 -0.0000145440 0.0025292004
1403715282.96190 0.048585 -0.779254 0.183330 0.153170 -0.802490 0.108250 0.566420 0.0003566661 -0.0000002163 -0.0001262081 0.0000009911 -0.0000000649 0.0000460596 0.0027871501 0.0000187407 0.0000033189 0.0025814346 -0.0000145678 0.0025291557
1403715283.11189 0.045949 -0.835133 0.160552 0.120205 -0.806416 0.092241 0.571609 0.0003582931 -0.0000042196 -0.0001242546 0.0000009427 0.0000013599 0.0000443080 0.0028230173 0.0000199342 0.0000032705 0.0025871596 -0.0000145199 0.0025294317
1403715283.16188 0.044752 -0.854205 0.152897 0.108745 -0.807544 0.088170 0.572952 0.0003585197 -0.0000066736 -0.0001239057 0.0000009643 0.0000022316 0.0000439551 0.0028375843 0.0000194657 0.0000030387 0.0025881096 -0.0000146745 0.0025291315
1403715283.41175 0.045866 -0.935082 0.118416 0.057913 -0.811788 0.061904 0.577766 0.0003593820 -0.0000124857 -0.0001225817 0.0000011649 0.0000042089 0.0000428062 0.0028975642 0.0000228871 0.0000033928 0.0025976409 -0.0000136824 0.0025304217
1403715283.66177 0.050698 -0.997871 0.090446 0.023820 -0.820854 0.028844 0.569912 0.0003532913 -0.0000075316 -0.0001306566 0.0000008223 0.0000027395 0.0000492536 0.0029512640 0.0000283569 0.0000044048 0.0026064859 -0.0000123732 0.0025323128
1403715283.71180 0.050941 -1.010268 0.086685 0.019642 -0.821629 0.024341 0.569163 0.0003524713 -0.0000066242 -0.0001316921 0.0000007638 0.0000024371 0.0000501126 0.0029630551 0.0000277612 0.0000044813 0.0026065775 -0.0000124886 0.0025322995
1403715283.81194 0.046728 -1.041794 0.073408 0.012116 -0.821740 0.020134 0.569378 0.0003527080 -0.0000069323 -0.0001313944 0.0000007162 0.0000025746 0.0000497985 0.0029813649 0.0000277525 0.0000036575 0.0026053297 -0.0000125311 0.0025294496
1403715283.86196 0.046468 -1.055108 0.069464 0.010004 -0.821040 0.017942 0.570500 0.0003531095 -0.0000067846 -0.0001309636 0.0000006998 0.0000025114 0.0000494068 0.0029981476 0.0000255734 0.0000036451 0.0026057245 -0.0000122939 0.0025291034
1403715284.06205 0.040202 -1.107222 0.049577 0.005087 -0.821951 0.017017 0.569281 0.0003523243 -0.0000083778 -0.0001318945 0.0000007483 0.0000031473 0.0000501786 0.0030386274 0.0000249429 0.0000035820 0.0026068441 -0.0000118063 0.0025285403
1403715284.11208 0.036039 -1.121296 0.043005 0.004563 -0.823312 0.018216 0.567279 0.0003509637 -0.0000093404 -0.0001333837 0.0000007917 0.0000035642 0.0000514871 0.0030523811 0.0000230157 0.0000032789 0.0026064718 -0.0000117499 0.0025278682
1403715284.26202 0.021596 -1.158461 0.026675 0.001281 -0.825912 0.028052 0.563100 0.0003479614 -0.0000168174 -0.0001360389 0.0000013553 0.0000066029 0.0000539738 0.0030831499 0.0000184707 0.0000027980 0.0026067643 -0.0000117666 0.0025273689
1403715284.31200 0.013502 -1.170741 0.021119 -0.000143 -0.826323 0.032585 0.562253 0.0003472265 -0.0000202252 -0.0001363653 0.0000017150 0.0000079730 0.0000543335 0.0030944500 0.0000128258 0.0000024656 0.0026058328 -0.0000117054 0.0025267799
1403715284.36203 0.006175 -1.180509 0.016824 -0.000638 -0.826116 0.035909 0.562355 0.0003471449 -0.0000224922 -0.0001360993 0.0000019891 0.0000088487 0.0000541303 0.0031041841 0.0000082456 0.0000022818 0.0026053888 -0.0000115173 0.0025263277
1403715284.46208 -0.007956 -1.195322 0.009872 0.005196 -0.824930 0.033305 0.564229 0.0003487633 -0.0000184366 -0.0001349940 0.0000015013 0.0000071648 0.0000530155 0.0031174447 0.0000010399 0.0000020894 0.0026054448 -0.0000112430 0.0025258486
1403715284.51210 -0.015402 -1.200355 0.006448 0.009567 -0.824189 0.030231 0.565426 0.0003497945 -0.0000146840 -0.0001343141 0.0000011355 0.0000056627 0.0000523295 0.0031230497 -0.0000036537 0.0000021111 0.0026051635 -0.0000108898 0.0025254616
1403715284.56211 -0.023383 -1.204688 0.003328 0.013467 -0.823032 0.028137 0.567138 0.0003510479 -0.0000117464 -0.0001332140 0.0000009066 0.0000044783 0.0000512991 0.0031268199 -0.0000079484 0.0000021446 0.0026050047 -0.0000105191 0.0025251523
1403715284.71213 -0.049311 -1.215735 -0.007891 0.023224 -0.820187 0.023692 0.571133 0.0003538123 -0.0000045696 -0.0001304833 0.0000005517 0.0000017050 0.0000488513 0.0031369169 -0.0000219204 0.0000019730 0.0026051138 -0.0000099120 0.0025244382
1403715284.76215 -0.059033 -1.220280 -0.010824 0.025127 -0.819362 0.022480 0.572284 0.0003545392 -0.0000031750 -0.0001296734 0.0000005162 0.0000011789 0.0000481487 0.0031383522 -0.0000255595 0.0000019782 0.0026048671 -0.0000094748 0.0025241523
1403715284.81216 -0.067558 -1.222876 -0.014802 0.025110 -0.818372 0.020665 0.573769 0.0003553836 -0.0000019559 -0.0001286896 0.0000004908 0.0000007254 0.0000473081 0.0031419866 -0.0000303215 0.0000018966 0.0026048356 -0.0000091051 0.0025238382
1403715285.01220 -0.102656 -1.236356 -0.022387 0.001209 -0.810477 0.013494 0.585613 0.0003624700 -0.0000080461 -0.0001195605 0.0000006629 0.0000026777 0.0000401361 0.0031531077 -0.0000459318 0.0000014032 0.0026076541 -0.0000085060 0.0025235370
1403715285.06220 -0.110610 -1.239487 -0.023447 -0.008856 -0.808088 0.010177 0.588908 0.0003641929 -0.0000104587 -0.0001169766 0.0000007779 0.0000033833 0.0000382561 0.0031541082 -0.0000501212 0.0000012817 0.0026078247 -0.0000081827 0.0025231764
1403715285.11222 -0.118711 -1.241852 -0.023656 -0.018511 -0.806617 0.003866 0.590772 0.0003651873 -0.0000109603 -0.0001155244 0.0000008031 0.0000034900 0.0000372229 0.0031562906 -0.0000534128 0.0000011716 0.0026081671 -0.0000079275 0.0025229451
1403715285.21221 -0.127315 -1.247004 -0.022356 -0.039120 -0.807788 -0.007814 0.588121 0.0003635976 -0.0000129321 -0.0001176318 0.0000009406 0.0000042062 0.0000387482 0.0031612183 -0.0000581049 0.0000008789 0.0026097905 -0.0000078606 0.0025232279
1403715285.26221 -0.130378 -1.249482 -0.020723 -0.048921 -0.809333 -0.011829 0.585190 0.0003618023 -0.0000147011 -0.0001199033 0.0000010810 0.0000048952 0.0000404365 0.0031638715 -0.0000593853 0.0000007254 0.0026102848 -0.0000078599 0.0025233885
1403715285.31222 -0.132323 -1.251648 -0.017108 -0.058233 -0.811732 -0.013817 0.580956 0.0003590731 -0.0000173612 -0.0001231617 0.0000013254 0.0000059799 0.0000429536 0.0031665826 -0.0000601529 0.0000005597 0.0026103164 -0.0000079105 0.0025235542
1403715285.46226 -0.135431 -1.259057 0.014170 -0.076775 -0.819218 -0.018739 0.568010 0.0003506132 -0.0000214188 -0.0001328066 0.0000018010 0.0000081439 0.0000510434 0.0031715612 -0.0000616775 0.0000000178 0.0026067494 -0.0000084386 0.0025241228
1403715285.56228 -0.137967 -1.255557 0.049876 -0.084364 -0.821208 -0.019336 0.564027 0.0003477872 -0.0000238778 -0.0001355745 0.0000021363 0.0000093437 0.0000535994 0.0031742993 -0.0000622096 -0.0000002387 0.0026033456 -0.0000091356 0.0025245386
1403715285.61226 -0.139624 -1.251880 0.069192 -0.087477 -0.821271 -0.019040 0.563470 0.0003472313 -0.0000252984 -0.0001359470 0.0000023424 0.0000099429 0.0000539780 0.0031698931 -0.0000624572 -0.0000003319 0.0026011614 -0.0000095672 0.0025247521
1403715285.66226 -0.142565 -1.246653 0.087381 -0.089427 -0.821490 -0.019719 0.562822 0.0003467861 -0.0000255881 -0.0001363952 0.0000023895 0.0000101039 0.0000544000 0.0031650250 -0.0000630632 -0.0000004302 0.0025989998 -0.0000099871 0.0025249339
1403715285.71223 -0.145913 -1.239873 0.106257 -0.091448 -0.821632 -0.019692 0.562291 0.0003463443 -0.0000264380 -0.0001367322 0.0000025229 0.0000104795 0.0000547377 0.0031585114 -0.0000643288 -0.0000005268 0.0025980049 -0.0000104057 0.0025252010
1403715285.76223 -0.149227 -1.232135 0.124827 -0.091768 -0.820843 -0.021732 0.563315 0.0003472405 -0.0000254364 -0.0001359972 0.0000023709 0.0000100049 0.0000540222 0.0031504964 -0.0000655991 -0.0000005952 0.0025971784 -0.0000108151 0.0025254890
1403715285.81223 -0.152867 -1.222902 0.142832 -0.091974 -0.820326 -0.023502 0.563963 0.0003478682 -0.0000245169 -0.0001355186 0.0000022385 0.0000095946 0.0000535544 0.0031415539 -0.0000669034 -0.0000006417 0.0025962821 -0.0000111967 0.0025257819
1403715285.86215 -0.156591 -1.210578 0.160022 -0.090137 -0.820431 -0.027537 0.563924 0.0003484085 -0.0000212750 -0.0001355052 0.0000018118 0.0000083167 0.0000534640 0.0031312613 -0.0000683152 -0.0000005912 0.0025947046 -0.0000115632 0.0025260293
1403715285.91215 -0.160122 -1.200324 0.176562 -0.087180 -0.820554 -0.032627 0.563938 0.0003490880 -0.0000169529 -0.0001354005 0.0000013384 0.0000066161 0.0000532829 0.0031180480 -0.0000697807 -0.0000005206 0.0025937857 -0.0000118533 0.0025263332
1403715286.06215 -0.174583 -1.168907 0.222219 -0.079196 -0.822577 -0.045501 0.561271 0.0003487194 -0.0000054558 -0.0001368389 0.0000006121 0.0000021785 0.0000544783 0.0030878433 -0.0000757217 -0.0000003422 0.0025933261 -0.0000126634 0.0025274230
1403715286.11215 -0.179760 -1.158639 0.235551 -0.078751 -0.822884 -0.046803 0.560776 0.0003484647 -0.0000044146 -0.0001370919 0.0000005831 0.0000017730 0.0000547187 0.0030770401 -0.0000771370 -0.0000001298 0.0025921323 -0.0000127164 0.0025275849
1403715286.16215 -0.186343 -1.149036 0.248566 -0.079985 -0.823090 -0.045781 0.560384 0.0003481295 -0.0000055340 -0.0001374139 0.0000006183 0.0000022229 0.0000550293 0.0030675692 -0.0000791271 -0.0000001353 0.0025915850 -0.0000128556 0.0025278307
1403715286.36213 -0.219700 -1.108580 0.296365 -0.082025 -0.823366 -0.044107 0.559817 0.0003476497 -0.0000073749 -0.0001379228 0.0000007051 0.0000029737 0.0000555293 0.0030301952 -0.0000907872 -0.0000006578 0.0025936161 -0.0000133971 0.0025290992
