# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1520530315.29901 -0.383961 0.129411 0.287033 -0.029475 0.030758 -0.993272 0.107682 0.0000262786 0.0000007855 0.0000137447 0.0000169758 -0.0000328842 0.0004429990 0.0026208880 0.0000057701 -0.0000171040 0.0026269396 0.0000013646 0.0026299858
1520530315.34901 -0.382504 0.131563 0.271812 -0.028816 0.031378 -0.993435 0.106170 0.0000281913 0.0000009204 0.0000129922 0.0000180911 -0.0000350471 0.0004457876 0.0026322147 0.0000046307 -0.0000187436 0.0026285917 0.0000063187 0.0026420663
1520530315.39911 -0.375427 0.129224 0.243906 -0.026930 0.028438 -0.993719 0.104827 0.0000218745 -0.0000006809 0.0000123233 0.0000144962 -0.0000277573 0.0004431641 0.0026064260 0.0000057167 -0.0000068722 0.0026235072 0.0000015856 0.0026319468
1520530315.44908 -0.362773 0.128446 0.220500 -0.027205 0.018938 -0.993857 0.105589 0.0000096499 -0.0000012062 0.0000190884 0.0000067709 -0.0000181086 0.0004140707 0.0025647327 0.0000133351 -0.0000092582 0.0026052716 -0.0000063375 0.0025668324
1520530315.49907 -0.351858 0.127280 0.187657 -0.027374 0.004092 -0.993832 0.107383 0.0000100238 -0.0000006244 0.0000208614 0.0000060539 -0.0000063901 0.0004139549 0.0025645005 0.0000123714 -0.0000092753 0.0025995171 -0.0000058102 0.0025665640
1520530315.54911 -0.337093 0.124507 0.151633 -0.026268 -0.013184 -0.993523 0.109761 0.0000099587 0.0000000970 0.0000215170 0.0000061010 0.0000076436 0.0004138663 0.0025622648 0.0000120193 -0.0000079458 0.0025938269 -0.0000061050 0.0025652196
1520530315.59920 -0.319576 0.120480 0.116533 -0.024919 -0.030793 -0.993047 0.110849 0.0000095803 0.0000008733 0.0000222454 0.0000069388 0.0000216770 0.0004118932 0.0025616273 0.0000106784 -0.0000079760 0.0025872752 -0.0000051511 0.0025632937
1520530315.64938 -0.297149 0.114454 0.077408 -0.024383 -0.046801 -0.992335 0.111745 0.0000097591 0.0000018061 0.0000238318 0.0000088927 0.0000351612 0.0004091828 0.0025603433 0.0000094008 -0.0000067709 0.0025804235 -0.0000045367 0.0025619450
1520530315.69930 -0.269632 0.106798 0.038090 -0.023165 -0.062021 -0.991663 0.110551 0.0000101205 0.0000025605 0.0000242239 0.0000114218 0.0000470089 0.0004066985 0.0025585347 0.0000082004 -0.0000056383 0.0025724484 -0.0000042101 0.0025617790
1520530315.74946 -0.239023 0.097935 0.000513 -0.019490 -0.075229 -0.990990 0.109088 0.0000093900 0.0000028859 0.0000220989 0.0000144413 0.0000582030 0.0004044026 0.0025578562 0.0000066822 -0.0000059947 0.0025644561 -0.0000034525 0.0025629537
1520530315.79950 -0.203954 0.088343 -0.034028 -0.015912 -0.088343 -0.990056 0.108315 0.0000093682 0.0000031427 0.0000203034 0.0000178186 0.0000682747 0.0004011757 0.0025563835 0.0000049915 -0.0000062720 0.0025563086 -0.0000024721 0.0025636213
1520530315.84954 -0.166024 0.077458 -0.064765 -0.011625 -0.101414 -0.989160 0.105556 0.0000090064 0.0000031550 0.0000173553 0.0000218892 0.0000785911 0.0003975701 0.0025557643 0.0000036770 -0.0000064846 0.0025495765 -0.0000012574 0.0025648777
1520530315.89948 -0.123932 0.067994 -0.091896 -0.004041 -0.114846 -0.988344 0.099855 0.0000083526 0.0000024574 0.0000118285 0.0000267480 0.0000892543 0.0003927884 0.0025543766 0.0000028146 -0.0000054956 0.0025437227 0.0000003475 0.0025634931
1520530315.94955 -0.081934 0.060613 -0.107845 0.001599 -0.127728 -0.987235 0.095130 0.0000080369 0.0000018005 0.0000077460 0.0000318086 0.0000989762 0.0003882302 0.0025544503 0.0000021651 -0.0000055131 0.0025395141 0.0000023021 0.0025632915
1520530315.99951 -0.040561 0.056106 -0.114125 0.005244 -0.137493 -0.986344 0.090520 0.0000077975 0.0000012806 0.0000053585 0.0000360492 0.0001061764 0.0003843579 0.0025543870 0.0000018231 -0.0000053893 0.0025369550 0.0000041292 0.0025614995
1520530316.04919 -0.000757 0.055422 -0.110983 0.005623 -0.143360 -0.985902 0.086098 0.0000063425 0.0000014834 0.0000049577 0.0000378928 0.0001101525 0.0003791657 0.0025517707 0.0000011860 -0.0000053990 0.0025355798 0.0000048086 0.0025505980
1520530316.09978 0.039678 0.057372 -0.098699 0.003826 -0.142422 -0.986282 0.083367 0.0000058986 0.0000017033 0.0000056942 0.0000375713 0.0001097931 0.0003787673 0.0025512467 0.0000005218 -0.0000056687 0.0025359076 0.0000055178 0.0025470477
1520530316.14971 0.078601 0.062308 -0.077264 -0.000998 -0.137036 -0.987116 0.082600 0.0000056930 0.0000025326 0.0000090299 0.0000347454 0.0001054553 0.0003811365 0.0025510954 -0.0000001870 -0.0000057660 0.0025377148 0.0000060386 0.0025442830
1520530316.19972 0.116891 0.068900 -0.049572 -0.003526 -0.128073 -0.988438 0.081092 0.0000055451 0.0000026638 0.0000103984 0.0000309182 0.0000990625 0.0003846991 0.0025514022 -0.0000011135 -0.0000057945 0.0025408105 0.0000065372 0.0025423490
1520530316.24976 0.154513 0.076415 -0.017279 -0.002081 -0.117456 -0.990149 0.076193 0.0000052471 0.0000018662 0.0000082741 0.0000268195 0.0000915655 0.0003887264 0.0025517334 -0.0000022771 -0.0000055643 0.0025450784 0.0000068501 0.0025404158
1520530316.29980 0.191493 0.084833 0.018432 0.001243 -0.105313 -0.991994 0.069675 0.0000050262 0.0000008414 0.0000046066 0.0000226282 0.0000829290 0.0003929568 0.0025526275 -0.0000036809 -0.0000054984 0.0025504929 0.0000072776 0.0025392351
1520530316.34982 0.227202 0.093610 0.056433 0.003085 -0.093010 -0.993699 0.062460 0.0000048985 0.0000002211 0.0000020642 0.0000187627 0.0000738623 0.0003968213 0.0025534615 -0.0000052775 -0.0000052783 0.0025567588 0.0000076108 0.0025380789
1520530316.39984 0.262093 0.102147 0.094533 0.003709 -0.081496 -0.995057 0.056615 0.0000048596 -0.0000000886 0.0000006335 0.0000155407 0.0000651587 0.0004001040 0.0025546777 -0.0000070295 -0.0000051653 0.0025639927 0.0000080908 0.0025372641
1520530316.44985 0.296311 0.110558 0.131286 0.004657 -0.071785 -0.996121 0.050679 0.0000048342 -0.0000003435 -0.0000008384 0.0000131310 0.0000577095 0.0004025668 0.0025560705 -0.0000089425 -0.0000050526 0.0025721881 0.0000085723 0.0025365083
1520530316.49985 0.329370 0.118147 0.166021 0.005739 -0.061794 -0.996962 0.047070 0.0000048267 -0.0000005159 -0.0000022123 0.0000109667 0.0000499630 0.0004048501 0.0025576802 -0.0000109016 -0.0000049380 0.0025813133 0.0000091084 0.0025358763
1520530316.54987 0.361886 0.125539 0.198412 0.007288 -0.050162 -0.997713 0.044715 0.0000048301 -0.0000006554 -0.0000039513 0.0000088304 0.0000407953 0.0004070873 0.0025592854 -0.0000129225 -0.0000047537 0.0025912003 0.0000096496 0.0025352683
1520530316.59984 0.393849 0.132250 0.227339 0.007193 -0.039684 -0.998152 0.045454 0.0000047907 -0.0000006139 -0.0000042470 0.0000072686 0.0000324868 0.0004085903 0.0025607049 -0.0000151384 -0.0000045036 0.0026013607 0.0000100361 0.0025345263
1520530316.64981 0.425930 0.139056 0.252998 0.006586 -0.031637 -0.998352 0.047429 0.0000047427 -0.0000005378 -0.0000039563 0.0000062825 0.0000259750 0.0004096586 0.0025622747 -0.0000173012 -0.0000042461 0.0026128160 0.0000104904 0.0025338795
1520530316.69983 0.459729 0.147625 0.275274 0.007223 -0.025345 -0.998618 0.045474 0.0000047076 -0.0000005468 -0.0000048624 0.0000056262 0.0000208937 0.0004102762 0.0025633580 -0.0000198459 -0.0000038201 0.0026253167 0.0000107425 0.0025329983
1520530316.74979 0.493334 0.156828 0.291746 0.008705 -0.019996 -0.998965 0.039914 0.0000047101 -0.0000005484 -0.0000061687 0.0000051859 0.0000166652 0.0004107770 0.0025651539 -0.0000232411 -0.0000035442 0.0026394450 0.0000111003 0.0025324555
1520530316.79976 0.526877 0.167227 0.302683 0.011094 -0.015807 -0.999264 0.033130 0.0000047306 -0.0000005603 -0.0000082720 0.0000048714 0.0000133142 0.0004109994 0.0025660649 -0.0000267803 -0.0000029427 0.0026539965 0.0000111787 0.0025316907
1520530316.84973 0.560740 0.178448 0.307497 0.013710 -0.012254 -0.999479 0.026523 0.0000048033 -0.0000005523 -0.0000105424 0.0000046442 0.0000104750 0.0004112298 0.0025675239 -0.0000311577 -0.0000026657 0.0026692285 0.0000113763 0.0025312788
1520530316.89970 0.594130 0.190541 0.306797 0.016110 -0.008128 -0.999622 0.020753 0.0000048856 -0.0000004920 -0.0000126279 0.0000044368 0.0000071240 0.0004114255 0.0025688757 -0.0000360771 -0.0000023535 0.0026850900 0.0000114662 0.0025309074
1520530316.94916 0.627197 0.203311 0.301065 0.014656 -0.005414 -0.999771 0.014608 0.0000047779 -0.0000003911 -0.0000115560 0.0000043093 0.0000048534 0.0004115833 0.0025701341 -0.0000415848 -0.0000020867 0.0027010477 0.0000113392 0.0025304814
1520530316.99914 0.659918 0.214464 0.289851 0.011644 -0.006515 -0.999873 0.008671 0.0000046215 -0.0000003652 -0.0000090959 0.0000042652 0.0000057255 0.0004118515 0.0025714906 -0.0000470323 -0.0000017576 0.0027182888 0.0000113309 0.0025302146
1520530317.04914 0.692145 0.223598 0.273983 0.008831 -0.011447 -0.999887 0.004168 0.0000045047 -0.0000003807 -0.0000067960 0.0000043545 0.0000097471 0.0004119532 0.0025728032 -0.0000519436 -0.0000014526 0.0027359071 0.0000112749 0.0025300238
1520530317.09912 0.723911 0.230759 0.253560 -0.007061 0.017415 0.999823 0.000315 0.0000044191 -0.0000003834 -0.0000053690 0.0000045768 0.0000146495 0.0004117776 0.0025733456 -0.0000566933 -0.0000010279 0.0027535686 0.0000109555 0.0025297381
1520530317.14912 0.754360 0.237385 0.230090 -0.005448 0.024086 0.999694 0.001614 0.0000043538 -0.0000003715 -0.0000040795 0.0000049729 0.0000199854 0.0004114713 0.0025741858 -0.0000608057 -0.0000007085 0.0027718837 0.0000107968 0.0025296692
1520530317.19912 0.785366 0.243787 0.203557 -0.004397 0.030743 0.999512 0.003466 0.0000043070 -0.0000003610 -0.0000033133 0.0000055207 0.0000253272 0.0004109223 0.0025752269 -0.0000651796 -0.0000005128 0.0027906291 0.0000106286 0.0025296801
1520530317.24914 0.816313 0.248471 0.174189 0.000059 0.038579 0.999242 0.005178 0.0000042473 -0.0000001195 0.0000002316 0.0000063745 0.0000316708 0.0004100958 0.0025763142 -0.0000693442 -0.0000003439 0.0028106619 0.0000104561 0.0025297283
1520530317.29915 0.847436 0.250647 0.142694 0.006908 0.046941 0.998829 0.009487 0.0000042865 0.0000004212 0.0000056428 0.0000075256 0.0000384780 0.0004088761 0.0025770279 -0.0000730317 -0.0000002077 0.0028317764 0.0000102076 0.0025297746
1520530317.34915 0.879248 0.252943 0.110986 0.017375 0.053879 0.998323 0.012096 0.0000046449 0.0000014178 0.0000138578 0.0000086278 0.0000439268 0.0004073811 0.0025775704 -0.0000761618 -0.0000001443 0.0028541419 0.0000099879 0.0025298953
1520530317.39918 0.913156 0.253248 0.078697 0.029002 0.057788 0.997806 0.014244 0.0000054470 0.0000026447 0.0000230817 0.0000093614 0.0000471643 0.0004057101 0.0025782347 -0.0000794791 -0.0000001923 0.0028781530 0.0000097223 0.0025300169
1520530317.44919 0.948317 0.251412 0.046331 0.041480 0.060014 0.997204 0.016205 0.0000067944 0.0000040015 0.0000329563 0.0000098238 0.0000490445 0.0004038250 0.0025787206 -0.0000820988 -0.0000002591 0.0029048650 0.0000095040 0.0025302056
1520530317.49920 0.985182 0.246856 0.014701 0.049596 0.062934 0.996624 0.017906 0.0000079059 0.0000050652 0.0000392572 0.0000104591 0.0000515167 0.0004017762 0.0025784376 -0.0000842723 -0.0000004120 0.0029334421 0.0000092144 0.0025304299
1520530317.54921 1.023893 0.240401 -0.015348 0.053591 0.065628 0.996200 0.020141 0.0000084700 0.0000057130 0.0000422037 0.0000110317 0.0000536916 0.0004005262 0.0025780336 -0.0000851682 -0.0000005164 0.0029650286 0.0000090230 0.0025307208
1520530317.59922 1.064602 0.232753 -0.043899 0.051248 0.068638 0.996036 0.023969 0.0000079579 0.0000056768 0.0000400153 0.0000116964 0.0000561964 0.0004003105 0.0025773484 -0.0000854335 -0.0000006010 0.0029997431 0.0000088725 0.0025310657
1520530317.64925 1.106970 0.223656 -0.070753 0.044171 0.072795 0.995950 0.028884 0.0000067492 0.0000051008 0.0000339729 0.0000126378 0.0000596048 0.0004004758 0.0025761146 -0.0000851910 -0.0000006716 0.0030370042 0.0000087216 0.0025314362
1520530317.69926 1.150423 0.213859 -0.095522 0.033678 0.080069 0.995614 0.034747 0.0000053203 0.0000040890 0.0000250214 0.0000143408 0.0000652146 0.0004000551 0.0025742803 -0.0000843934 -0.0000006714 0.0030768978 0.0000086085 0.0025318159
1520530317.74975 1.194413 0.202786 -0.117697 0.025424 0.090286 0.994836 0.038768 0.0000044590 0.0000032421 0.0000177782 0.0000170829 0.0000730469 0.0003981584 0.0025730120 -0.0000824094 -0.0000006444 0.0031191344 0.0000085789 0.0025322594
1520530317.79976 1.238650 0.190700 -0.136631 0.016757 0.102839 0.993642 0.042658 0.0000038234 0.0000020605 0.0000100733 0.0000208624 0.0000824315 0.0003948993 0.0025713849 -0.0000800333 -0.0000007045 0.0031629188 0.0000084656 0.0025327007
1520530317.84975 1.283374 0.178868 -0.152689 0.012176 0.115744 0.992015 0.048587 0.0000035759 0.0000012067 0.0000053656 0.0000253227 0.0000919968 0.0003906709 0.0025706007 -0.0000769793 -0.0000007800 0.0032091586 0.0000084045 0.0025332368
1520530317.89976 1.328215 0.168194 -0.164612 0.009819 0.127714 0.990203 0.055602 0.0000034432 0.0000005343 0.0000023033 0.0000298816 0.0001006262 0.0003861479 0.0025698959 -0.0000742761 -0.0000009011 0.0032571581 0.0000082862 0.0025337894
1520530317.94974 1.373500 0.158526 -0.171812 0.006389 0.137765 0.988222 0.066319 0.0000033861 -0.0000006348 -0.0000020034 0.0000339992 0.0001076824 0.0003820285 0.0025694662 -0.0000719505 -0.0000010543 0.0033068782 0.0000082235 0.0025344299
1520530317.99973 1.418075 0.150942 -0.173266 0.003883 0.145345 0.986067 0.080816 0.0000034300 -0.0000018672 -0.0000060114 0.0000371895 0.0001127448 0.0003787934 0.0025693149 -0.0000698483 -0.0000012341 0.0033582506 0.0000081855 0.0025351302
1520530318.04972 1.460895 0.145411 -0.168563 0.002859 0.148155 0.984267 0.096227 0.0000034850 -0.0000027279 -0.0000087497 0.0000382947 0.0001144799 0.0003775188 0.0025692346 -0.0000689498 -0.0000014760 0.0034086194 0.0000082051 0.0025358094
1520530318.09971 1.500492 0.142299 -0.158262 -0.001586 0.144624 0.983203 0.111324 0.0000037092 -0.0000040766 -0.0000135931 0.0000363496 0.0001116153 0.0003791409 0.0025694119 -0.0000690526 -0.0000016942 0.0034569782 0.0000082123 0.0025365026
1520530318.15028 1.535755 0.141879 -0.142158 -0.008848 0.135544 0.982761 0.125424 0.0000041808 -0.0000055149 -0.0000200025 0.0000317723 0.0001043254 0.0003830243 0.0025696386 -0.0000703800 -0.0000019321 0.0035009644 0.0000081645 0.0025371299
1520530318.20024 1.565516 0.143282 -0.121288 -0.015263 0.123017 0.982856 0.136484 0.0000046736 -0.0000061511 -0.0000249565 0.0000262673 0.0000945242 0.0003879087 0.0025702788 -0.0000729862 -0.0000022226 0.0035380697 0.0000081088 0.0025376571
1520530318.25024 1.589491 0.146740 -0.095690 -0.020353 0.109470 0.983015 0.145891 0.0000050683 -0.0000061414 -0.0000284698 0.0000209988 0.0000837929 0.0003927287 0.0025710865 -0.0000761102 -0.0000025557 0.0035691517 0.0000080694 0.0025381261
1520530318.30024 1.607666 0.151734 -0.066407 -0.026389 0.096501 0.982937 0.154357 0.0000056043 -0.0000060556 -0.0000325271 0.0000164720 0.0000730717 0.0003965786 0.0025716310 -0.0000800534 -0.0000028256 0.0035929629 0.0000080429 0.0025384840
1520530318.35027 1.619770 0.158253 -0.034405 -0.033244 0.084421 0.982762 0.161079 0.0000062907 -0.0000058554 -0.0000369912 0.0000127313 0.0000626474 0.0003994918 0.0025722206 -0.0000848348 -0.0000030922 0.0036099035 0.0000080371 0.0025386929
1520530318.40027 1.626871 0.165782 -0.000467 -0.038456 0.072683 0.982786 0.165442 0.0000068008 -0.0000052988 -0.0000399911 0.0000097488 0.0000527423 0.0004018640 0.0025729443 -0.0000899180 -0.0000032578 0.0036186628 0.0000080276 0.0025388110
1520530318.45028 1.628072 0.173970 0.034881 -0.043056 0.061762 0.983235 0.166074 0.0000072092 -0.0000046084 -0.0000423533 0.0000074369 0.0000434861 0.0004036144 0.0025735867 -0.0000950352 -0.0000033072 0.0036201867 0.0000080736 0.0025387601
1520530318.50028 1.623998 0.181934 0.070687 -0.047208 0.052038 0.983807 0.164887 0.0000075979 -0.0000039083 -0.0000444083 0.0000057704 0.0000352967 0.0004046936 0.0025739738 -0.0001000496 -0.0000032773 0.0036137967 0.0000081406 0.0025386250
1520530318.55029 1.614149 0.188792 0.106634 -0.051203 0.043244 0.984089 0.164549 0.0000080025 -0.0000032054 -0.0000464251 0.0000045458 0.0000277850 0.0004052274 0.0025741067 -0.0001044877 -0.0000031365 0.0036003037 0.0000082555 0.0025383768
1520530318.60008 1.598612 0.194366 0.141380 -0.054644 0.034081 0.984743 0.161658 0.0000083056 -0.0000023815 -0.0000479158 0.0000036005 0.0000201112 0.0004055596 0.0025741963 -0.0001072351 -0.0000030285 0.0035789802 0.0000083877 0.0025380805
1520530318.65009 1.578713 0.199959 0.174093 -0.059440 0.023706 0.985197 0.159034 0.0000088693 -0.0000013800 -0.0000503849 0.0000028855 0.0000112344 0.0004052527 0.0025740810 -0.0001089182 -0.0000029049 0.0035507323 0.0000085205 0.0025377575
1520530318.70010 1.553665 0.202546 0.204124 -0.064502 0.013447 0.985521 0.156225 0.0000095290 -0.0000002936 -0.0000530417 0.0000025669 0.0000025348 0.0004045424 0.0025741770 -0.0001099638 -0.0000028380 0.0035181653 0.0000086009 0.0025373960
1520530318.75010 1.523817 0.203754 0.230047 -0.066761 0.003873 0.986297 0.150818 0.0000096544 0.0000007430 -0.0000536185 0.0000025947 -0.0000051229 0.0004039567 0.0025736483 -0.0001090081 -0.0000027080 0.0034797166 0.0000087095 0.0025369673
1520530318.80011 1.489860 0.203767 0.250621 -0.066449 -0.005255 0.987126 0.145392 0.0000092689 0.0000016599 -0.0000523066 0.0000028677 -0.0000120716 0.0004033630 0.0025722093 -0.0001076425 -0.0000024264 0.0034359968 0.0000089313 0.0025364735
1520530318.85012 1.452190 0.202117 0.264742 -0.062795 -0.013722 0.988162 0.139298 0.0000082734 0.0000022899 -0.0000484919 0.0000033028 -0.0000180947 0.0004034233 0.0025709499 -0.0001048673 -0.0000022719 0.0033899341 0.0000089808 0.0025360198
1520530318.90013 1.411589 0.199703 0.270250 -0.054259 -0.019608 0.989814 0.130155 0.0000066095 0.0000023324 -0.0000412912 0.0000036140 -0.0000214876 0.0004041624 0.0025691418 -0.0001015660 -0.0000020891 0.0033408628 0.0000090508 0.0025355105
1520530318.95013 1.368264 0.196859 0.267330 -0.044047 -0.021621 0.991719 0.118681 0.0000050647 0.0000019232 -0.0000331754 0.0000036098 -0.0000216307 0.0004050574 0.0025670875 -0.0000975068 -0.0000018987 0.0032901567 0.0000090185 0.0025350706
1520530318.99952 1.322996 0.192031 0.256244 -0.037284 -0.018898 0.993230 0.108386 0.0000042763 0.0000014547 -0.0000282187 0.0000032808 -0.0000184972 0.0004055699 0.0025650200 -0.0000930070 -0.0000017346 0.0032400239 0.0000089090 0.0025346791
1520530319.04953 1.275845 0.185888 0.237780 -0.034378 -0.013758 0.994442 0.098561 0.0000040032 0.0000010948 -0.0000264714 0.0000028851 -0.0000138338 0.0004055144 0.0025624671 -0.0000877179 -0.0000015599 0.0031888802 0.0000087360 0.0025342488
1520530319.09954 1.228653 0.179181 0.213199 -0.032069 -0.007399 0.995595 0.087792 0.0000038051 0.0000007250 -0.0000251874 0.0000025551 -0.0000082535 0.0004053892 0.0025598785 -0.0000818804 -0.0000014803 0.0031385856 0.0000084689 0.0025337804
1520530319.14954 1.180453 0.170972 0.184139 -0.027776 0.001639 0.996724 0.075935 0.0000034496 0.0000002543 -0.0000223713 0.0000023614 -0.0000004215 0.0004053925 0.0025575434 -0.0000757507 -0.0000014225 0.0030912656 0.0000082072 0.0025333457
1520530319.19955 1.132345 0.161173 0.151184 -0.023087 0.014700 0.997508 0.065024 0.0000031109 -0.0000002534 -0.0000192772 0.0000026136 0.0000105785 0.0004049852 0.0025551050 -0.0000691252 -0.0000013876 0.0030455731 0.0000079416 0.0025329469
1520530319.24956 1.084053 0.150184 0.115683 -0.017551 0.030500 0.997873 0.054873 0.0000027553 -0.0000006323 -0.0000153881 0.0000037043 0.0000236762 0.0004037206 0.0025523715 -0.0000623361 -0.0000013909 0.0030016021 0.0000076377 0.0025325306
1520530319.29956 1.036095 0.137853 0.078645 -0.013355 0.045731 0.997794 0.046226 0.0000025269 -0.0000008215 -0.0000123623 0.0000055414 0.0000360990 0.0004016366 0.0025497581 -0.0000555208 -0.0000014016 0.0029598858 0.0000073450 0.0025320882
1520530319.34956 0.988792 0.125372 0.041218 -0.010681 0.058787 0.997449 0.039067 0.0000023975 -0.0000008964 -0.0000103271 0.0000077044 0.0000465337 0.0003992223 0.0025473906 -0.0000485976 -0.0000013898 0.0029208071 0.0000071192 0.0025316387
1520530319.39943 0.941834 0.112558 0.003985 -0.010611 0.069482 0.996986 0.032856 0.0000023816 -0.0000010939 -0.0000102279 0.0000098624 0.0000549196 0.0003967468 0.0025452550 -0.0000422654 -0.0000013925 0.0028842546 0.0000069300 0.0025311598
1520530319.44944 0.895387 0.099860 -0.032720 -0.011468 0.078628 0.996508 0.025669 0.0000023969 -0.0000013440 -0.0000106697 0.0000119793 0.0000619834 0.0003942946 0.0025432117 -0.0000361812 -0.0000014215 0.0028495882 0.0000067594 0.0025306684
1520530319.49945 0.849537 0.087264 -0.067985 -0.013040 0.089083 0.995809 0.016103 0.0000024372 -0.0000017004 -0.0000114106 0.0000147325 0.0000699961 0.0003912246 0.0025414167 -0.0000306471 -0.0000014503 0.0028172017 0.0000066113 0.0025301726
1520530319.54947 0.804154 0.075283 -0.100441 -0.017317 0.101403 0.994693 0.001863 0.0000025949 -0.0000024734 -0.0000137432 0.0000184243 0.0000793038 0.0003871113 0.0025398279 -0.0000257140 -0.0000014884 0.0027867340 0.0000064717 0.0025296400
1520530319.59947 0.759248 0.064029 -0.128342 0.025414 -0.114499 -0.992982 0.015169 0.0000030108 -0.0000039735 -0.0000184540 0.0000229604 0.0000891591 0.0003819616 0.0025386163 -0.0000214673 -0.0000015011 0.0027584445 0.0000063808 0.0025291061
1520530319.64949 0.714323 0.055018 -0.150905 0.036646 -0.125933 -0.990822 0.032693 0.0000038005 -0.0000061857 -0.0000250437 0.0000274959 0.0000977474 0.0003764517 0.0025376509 -0.0000181824 -0.0000015239 0.0027318643 0.0000063184 0.0025285569
1520530319.69950 0.668969 0.049083 -0.168055 0.048554 -0.135073 -0.988257 0.052404 0.0000048192 -0.0000086266 -0.0000315282 0.0000316796 0.0001048305 0.0003710184 0.0025368367 -0.0000160232 -0.0000014973 0.0027063578 0.0000062032 0.0025278198
1520530319.74962 0.621858 0.047340 -0.178190 0.056766 -0.140683 -0.985563 0.075179 0.0000054570 -0.0000101194 -0.0000347852 0.0000346879 0.0001095470 0.0003672312 0.0025363121 -0.0000148459 -0.0000015229 0.0026820344 0.0000062352 0.0025272903
