timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403715279.16081 0.020081 -0.093869 0.149534 0.558679 -0.587528 0.405865 0.421855 0.0003688907 -0.0000012295 -0.0001178379 0.0000131938 0.0000000931 0.0000470875 0.0025500880 -0.0000009227 0.0000040354 0.0025698712 0.0000054379 0.0025955623
1403715279.21079 0.020786 -0.099977 0.145911 0.559617 -0.587462 0.404498 0.422016 0.0003671699 -0.0000006841 -0.0001187203 0.0000118854 -0.0000001108 0.0000468664 0.0025496346 -0.0000004204 0.0000030721 0.0025670799 0.0000062756 0.0025888510
1403715279.26084 0.022193 -0.105589 0.137665 0.560078 -0.587174 0.403856 0.422420 0.0003650098 -0.0000006470 -0.0001192051 0.0000098133 -0.0000001687 0.0000464197 0.0025479394 -0.0000000962 0.0000017050 0.0025634633 0.0000066195 0.0025792563
1403715279.31085 0.022919 -0.111018 0.132452 0.560678 -0.587553 0.403202 0.421722 0.0003638847 -0.0000004238 -0.0001198460 0.0000088858 -0.0000002783 0.0000463227 0.0025474112 0.0000000865 0.0000009484 0.0025604665 0.0000060160 0.0025725827
1403715279.36117 0.023257 -0.116928 0.128733 0.560975 -0.588241 0.402831 0.420721 0.0003624562 -0.0000009732 -0.0001207664 0.0000080615 -0.0000001069 0.0000465463 0.0025463517 0.0000005851 0.0000004937 0.0025567674 0.0000041455 0.0025671579
1403715279.41116 0.022939 -0.122949 0.123189 0.560743 -0.588257 0.403630 0.420242 0.0003617950 -0.0000017071 -0.0001208837 0.0000069637 0.0000002093 0.0000462149 0.0025453780 0.0000006167 -0.0000001897 0.0025529658 0.0000010279 0.0025602842
1403715279.46136 0.022768 -0.126921 0.121326 0.561247 -0.588750 0.403230 0.419262 0.0003611067 -0.0000018137 -0.0001213660 0.0000064588 0.0000002980 0.0000464014 0.0025448004 0.0000005623 -0.0000004919 0.0025509728 -0.0000010207 0.0025575659
1403715279.51142 0.021282 -0.130662 0.119822 0.561458 -0.588697 0.403505 0.418790 0.0003604000 -0.0000020245 -0.0001215792 0.0000057860 0.0000004709 0.0000463321 0.0025430185 0.0000006853 -0.0000004738 0.0025475136 -0.0000028352 0.0025522038
1403715279.56138 0.021122 -0.134233 0.120928 0.561805 -0.588182 0.403187 0.419354 0.0003604335 -0.0000013374 -0.0001213566 0.0000055549 0.0000002629 0.0000460986 0.0025422341 0.0000006856 -0.0000006449 0.0025456352 -0.0000040454 0.0025499206
1403715279.61128 0.020586 -0.137438 0.123073 0.562108 -0.588339 0.402720 0.419177 0.0003600211 -0.0000011666 -0.0001217203 0.0000053584 0.0000002342 0.0000463235 0.0025413284 0.0000008361 -0.0000008321 0.0025439375 -0.0000049528 0.0025474713
1403715279.66131 0.019771 -0.139678 0.126108 0.562499 -0.588248 0.402501 0.418989 0.0003597693 -0.0000009974 -0.0001218912 0.0000051849 0.0000002009 0.0000464017 0.0025403491 0.0000010050 -0.0000009500 0.0025423801 -0.0000057112 0.0025447251
1403715279.71126 0.018823 -0.141370 0.128755 0.562412 -0.588105 0.402666 0.419147 0.0003598089 -0.0000009514 -0.0001217035 0.0000050425 0.0000002064 0.0000462171 0.0025393982 0.0000011162 -0.0000010301 0.0025409319 -0.0000060420 0.0025411303
1403715279.76126 0.018113 -0.142973 0.132568 0.562461 -0.588127 0.402705 0.419014 0.0003596610 -0.0000009716 -0.0001217678 0.0000049297 0.0000002310 0.0000462385 0.0025384947 0.0000012289 -0.0000011591 0.0025397457 -0.0000064427 0.0025380751
1403715279.81130 0.016913 -0.143906 0.137343 0.562352 -0.588440 0.402737 0.418691 0.0003594632 -0.0000012694 -0.0001219050 0.0000048437 0.0000003476 0.0000463252 0.0025376422 0.0000013300 -0.0000012289 0.0025388000 -0.0000068919 0.0025356110
1403715279.86126 0.015666 -0.144151 0.142808 0.562663 -0.588521 0.402530 0.418358 0.0003592012 -0.0000012141 -0.0001221501 0.0000047776 0.0000003393 0.0000465030 0.0025369163 0.0000013741 -0.0000012891 0.0025379828 -0.0000070354 0.0025326693
1403715279.91115 0.014494 -0.144095 0.148876 0.563049 -0.588849 0.401940 0.417944 0.0003587251 -0.0000011002 -0.0001226710 0.0000047256 0.0000003098 0.0000469032 0.0025363207 0.0000014255 -0.0000014083 0.0025373333 -0.0000071182 0.0025300311
1403715279.96117 0.013402 -0.144309 0.155980 0.564274 -0.589760 0.400201 0.416674 0.0003573716 -0.0000007407 -0.0001242886 0.0000046859 0.0000001950 0.0000481867 0.0025358494 0.0000015355 -0.0000015375 0.0025367884 -0.0000071901 0.0025280579
1403715280.01115 0.012406 -0.144467 0.162591 0.566521 -0.592321 0.396865 0.413169 0.0003543426 -0.0000008018 -0.0001278783 0.0000046617 0.0000002296 0.0000511462 0.0025355580 0.0000017423 -0.0000017381 0.0025361479 -0.0000071055 0.0025263597
1403715280.06099 0.011474 -0.144802 0.168295 0.569593 -0.595395 0.392486 0.408684 0.0003503174 -0.0000007190 -0.0001324140 0.0000046443 0.0000002142 0.0000550996 0.0025353212 0.0000020370 -0.0000019418 0.0025351752 -0.0000069644 0.0025249044
1403715280.11087 0.010237 -0.145169 0.175006 0.573591 -0.596943 0.386578 0.406459 0.0003465431 0.0000016831 -0.0001363833 0.0000046280 -0.0000007297 0.0000587698 0.0025347758 0.0000024081 -0.0000021633 0.0025339770 -0.0000069142 0.0025235642
1403715280.16127 0.008252 -0.145841 0.181926 0.576522 -0.597182 0.382638 0.405690 0.0003442692 0.0000039068 -0.0001386325 0.0000046637 -0.0000016507 0.0000609564 0.0025346241 0.0000027117 -0.0000022667 0.0025331646 -0.0000070739 0.0025231633
1403715280.21165 0.006359 -0.147787 0.189812 0.579326 -0.595633 0.378795 0.407575 0.0003432822 0.0000076440 -0.0001394309 0.0000047860 -0.0000032000 0.0000617789 0.0025345958 0.0000028736 -0.0000023087 0.0025326673 -0.0000073338 0.0025227805
1403715280.26199 0.004737 -0.150762 0.198287 0.581037 -0.593492 0.376322 0.410544 0.0003434335 0.0000110738 -0.0001390077 0.0000049621 -0.0000045917 0.0000614073 0.0025347951 0.0000030227 -0.0000023194 0.0025322886 -0.0000076284 0.0025223736
1403715280.31220 0.004116 -0.155150 0.206831 0.581998 -0.591311 0.375125 0.413413 0.0003441244 0.0000137235 -0.0001380332 0.0000051338 -0.0000056241 0.0000604980 0.0025351483 0.0000031885 -0.0000023059 0.0025320130 -0.0000079272 0.0025219829
1403715280.36217 0.004342 -0.160833 0.215366 0.582091 -0.589349 0.374647 0.416507 0.0003452863 0.0000158338 -0.0001365766 0.0000052901 -0.0000063914 0.0000591344 0.0025356790 0.0000033855 -0.0000023054 0.0025318104 -0.0000082076 0.0025216461
1403715280.41211 0.005212 -0.167459 0.223986 0.581256 -0.588053 0.374150 0.419937 0.0003465421 0.0000176282 -0.0001350054 0.0000054384 -0.0000070052 0.0000576866 0.0025363850 0.0000036020 -0.0000023283 0.0025316233 -0.0000084734 0.0025214167
1403715280.46202 0.006911 -0.175060 0.231817 0.578563 -0.589778 0.374842 0.420619 0.0003472999 0.0000162937 -0.0001343406 0.0000052852 -0.0000064381 0.0000570448 0.0025373172 0.0000038093 -0.0000024065 0.0025314841 -0.0000087166 0.0025212586
1403715280.51183 0.009201 -0.183395 0.239080 0.573203 -0.593487 0.376698 0.421081 0.0003485716 0.0000129831 -0.0001333006 0.0000049875 -0.0000050911 0.0000560360 0.0025384328 0.0000040024 -0.0000025639 0.0025313658 -0.0000089805 0.0025210789
1403715280.56167 0.011760 -0.191720 0.246588 0.567148 -0.597854 0.377762 0.422149 0.0003496541 0.0000099153 -0.0001323472 0.0000047770 -0.0000038711 0.0000551344 0.0025396921 0.0000041713 -0.0000027048 0.0025312195 -0.0000093256 0.0025209633
1403715280.61169 0.014779 -0.200099 0.254647 0.559901 -0.602994 0.378097 0.424208 0.0003509004 0.0000069378 -0.0001311209 0.0000046356 -0.0000027013 0.0000540138 0.0025410766 0.0000043544 -0.0000028443 0.0025311471 -0.0000097226 0.0025209123
1403715280.66158 0.017512 -0.208348 0.262809 0.552511 -0.608537 0.376077 0.427762 0.0003517741 0.0000054302 -0.0001301850 0.0000045880 -0.0000021164 0.0000531788 0.0025425308 0.0000046376 -0.0000029437 0.0025310821 -0.0000101905 0.0025208808
1403715280.71159 0.018736 -0.218412 0.270884 0.544347 -0.614778 0.373557 0.431497 0.0003525584 0.0000037800 -0.0001293250 0.0000045484 -0.0000014909 0.0000524150 0.0025437756 0.0000049072 -0.0000029151 0.0025310340 -0.0000106183 0.0025207973
1403715280.76155 0.021341 -0.228217 0.277586 0.536121 -0.621513 0.369646 0.435497 0.0003528275 0.0000027029 -0.0001290353 0.0000045360 -0.0000010919 0.0000521531 0.0025456158 0.0000051669 -0.0000028816 0.0025313098 -0.0000110201 0.0025208714
1403715280.81153 0.023148 -0.238530 0.283715 0.527941 -0.628687 0.364905 0.439176 0.0003527301 0.0000017418 -0.0001291713 0.0000045314 -0.0000007395 0.0000522587 0.0025474878 0.0000055489 -0.0000028401 0.0025318265 -0.0000114235 0.0025210171
1403715280.86156 0.025517 -0.249177 0.289658 0.519392 -0.635140 0.360217 0.443928 0.0003532027 0.0000012389 -0.0001286353 0.0000045288 -0.0000005521 0.0000517852 0.0025495584 0.0000058713 -0.0000027628 0.0025324864 -0.0000118028 0.0025211836
1403715280.91159 0.028534 -0.259149 0.294838 0.511672 -0.641007 0.355409 0.448315 0.0003534086 0.0000010510 -0.0001284066 0.0000045182 -0.0000004822 0.0000515700 0.0025517407 0.0000062522 -0.0000026552 0.0025332002 -0.0000121358 0.0025213261
1403715280.96167 0.032055 -0.269345 0.299596 0.505018 -0.645819 0.351291 0.452183 0.0003537196 0.0000009703 -0.0001280564 0.0000044973 -0.0000004477 0.0000512494 0.0025539656 0.0000065912 -0.0000025014 0.0025339967 -0.0000124101 0.0025214563
1403715281.01169 0.035480 -0.278829 0.304099 0.498934 -0.650219 0.347917 0.455229 0.0003539187 0.0000005751 -0.0001278411 0.0000044555 -0.0000002959 0.0000510323 0.0025562264 0.0000069685 -0.0000023087 0.0025347591 -0.0000125996 0.0025215263
1403715281.06169 0.039208 -0.288478 0.308712 0.494342 -0.653869 0.343893 0.458060 0.0003537916 0.0000010523 -0.0001280090 0.0000043837 -0.0000004617 0.0000511077 0.0025581672 0.0000073172 -0.0000020578 0.0025352577 -0.0000126349 0.0025215162
1403715281.11170 0.042256 -0.298321 0.313485 0.490001 -0.656908 0.341096 0.460461 0.0003539406 0.0000011490 -0.0001278591 0.0000042924 -0.0000004793 0.0000509155 0.0025605196 0.0000077168 -0.0000018500 0.0025356591 -0.0000126071 0.0025215213
1403715281.16173 0.045152 -0.307676 0.317871 0.486402 -0.658991 0.338870 0.462937 0.0003542901 0.0000013769 -0.0001274713 0.0000041712 -0.0000005400 0.0000505096 0.0025629498 0.0000080944 -0.0000016454 0.0025358058 -0.0000124878 0.0025215051
1403715281.21180 0.047694 -0.316801 0.321697 0.483138 -0.661117 0.336580 0.464989 0.0003544359 0.0000015620 -0.0001273266 0.0000040248 -0.0000005808 0.0000502945 0.0025652046 0.0000084571 -0.0000014472 0.0025356429 -0.0000122639 0.0025214492
1403715281.26188 0.049675 -0.325368 0.324842 0.479344 -0.663799 0.334378 0.466682 0.0003544350 0.0000012195 -0.0001273632 0.0000038769 -0.0000004387 0.0000502347 0.0025674702 0.0000088053 -0.0000012920 0.0025354778 -0.0000120900 0.0025214351
1403715281.31194 0.050731 -0.334263 0.327198 0.475395 -0.667071 0.331221 0.468303 0.0003541300 0.0000012333 -0.0001277629 0.0000036977 -0.0000004390 0.0000504472 0.0025691895 0.0000089999 -0.0000010919 0.0025347178 -0.0000117585 0.0025213166
1403715281.36203 0.051890 -0.343397 0.328920 0.471013 -0.670746 0.327650 0.469992 0.0003537614 0.0000011716 -0.0001282356 0.0000035445 -0.0000004037 0.0000507460 0.0025714560 0.0000091287 -0.0000009782 0.0025342350 -0.0000115811 0.0025212760
1403715281.41209 0.053171 -0.352985 0.330431 0.466232 -0.674682 0.323499 0.471996 0.0003533304 0.0000013391 -0.0001287774 0.0000034182 -0.0000004649 0.0000511194 0.0025740597 0.0000094097 -0.0000008809 0.0025341340 -0.0000114955 0.0025212778
1403715281.46209 0.054147 -0.362272 0.331168 0.460382 -0.678574 0.318854 0.475308 0.0003533759 0.0000017766 -0.0001287565 0.0000032886 -0.0000006274 0.0000509988 0.0025768439 0.0000096636 -0.0000007519 0.0025341172 -0.0000114260 0.0025212478
1403715281.51217 0.053736 -0.371463 0.331077 0.453650 -0.682996 0.313638 0.478905 0.0003534173 0.0000021601 -0.0001287429 0.0000031288 -0.0000007701 0.0000508458 0.0025794025 0.0000098664 -0.0000006051 0.0025338942 -0.0000113058 0.0025211411
1403715281.56218 0.054310 -0.381433 0.330357 0.446296 -0.688065 0.307230 0.482696 0.0003533748 0.0000029146 -0.0001288147 0.0000030190 -0.0000010529 0.0000508035 0.0025822737 0.0000098513 -0.0000004785 0.0025340351 -0.0000112861 0.0025211537
1403715281.61218 0.054798 -0.391808 0.328997 0.437775 -0.693519 0.300741 0.486763 0.0003534160 0.0000032772 -0.0001287973 0.0000028955 -0.0000011928 0.0000506708 0.0025854984 0.0000100360 -0.0000003492 0.0025343364 -0.0000112802 0.0025211678
1403715281.66218 0.055117 -0.402353 0.326845 0.428168 -0.699528 0.293999 0.490812 0.0003533943 0.0000032099 -0.0001288651 0.0000027630 -0.0000011771 0.0000506094 0.0025890268 0.0000102413 -0.0000002251 0.0025347405 -0.0000113055 0.0025211838
1403715281.71216 0.055076 -0.413058 0.324442 0.418199 -0.705724 0.286413 0.495006 0.0003532445 0.0000035937 -0.0001290709 0.0000026422 -0.0000013290 0.0000506708 0.0025927055 0.0000104196 -0.0000001102 0.0025352450 -0.0000113519 0.0025212184
1403715281.76211 0.055661 -0.424139 0.321760 0.407674 -0.712375 0.278561 0.498726 0.0003529459 0.0000034604 -0.0001294639 0.0000025165 -0.0000012934 0.0000508833 0.0025965593 0.0000105363 -0.0000000058 0.0025358584 -0.0000114105 0.0025212519
1403715281.81213 0.055542 -0.434304 0.318731 0.396680 -0.718995 0.270774 0.502367 0.0003524714 0.0000034884 -0.0001300552 0.0000024033 -0.0000013196 0.0000512726 0.0026006962 0.0000108531 0.0000000802 0.0025365755 -0.0000114754 0.0025213146
1403715281.86212 0.055291 -0.445005 0.315466 0.384990 -0.725134 0.263291 0.506598 0.0003526224 0.0000032038 -0.0001299282 0.0000022887 -0.0000012223 0.0000510437 0.0026046570 0.0000110206 0.0000001458 0.0025373511 -0.0000115342 0.0025213748
1403715281.91210 0.056416 -0.455925 0.312445 0.373797 -0.731415 0.254913 0.510222 0.0003524352 0.0000033232 -0.0001301956 0.0000021395 -0.0000012614 0.0000510298 0.0026086563 0.0000111658 0.0000001312 0.0025380575 -0.0000115397 0.0025213670
1403715281.96210 0.056182 -0.467069 0.308094 0.362237 -0.737276 0.247413 0.513805 0.0003521831 0.0000028457 -0.0001305397 0.0000020385 -0.0000010998 0.0000511998 0.0026131272 0.0000116252 0.0000001335 0.0025390088 -0.0000115899 0.0025214076
1403715282.01209 0.055995 -0.478556 0.303313 0.350660 -0.743002 0.240070 0.517062 0.0003520801 0.0000022644 -0.0001307132 0.0000019386 -0.0000008954 0.0000512191 0.0026178069 0.0000118464 0.0000001250 0.0025399263 -0.0000116286 0.0025214376
1403715282.06208 0.055417 -0.490386 0.297970 0.339231 -0.748329 0.232957 0.520247 0.0003520418 0.0000017514 -0.0001308080 0.0000018381 -0.0000007123 0.0000511716 0.0026227888 0.0000120489 0.0000000991 0.0025408568 -0.0000116526 0.0025214376
1403715282.11202 0.054435 -0.503452 0.292399 0.328891 -0.752887 0.224914 0.523838 0.0003521760 0.0000024671 -0.0001306865 0.0000017332 -0.0000009777 0.0000509154 0.0026280025 0.0000121939 0.0000001057 0.0025416579 -0.0000116000 0.0025213236
1403715282.16209 0.054136 -0.517113 0.286478 0.318263 -0.757890 0.217814 0.526182 0.0003519578 0.0000018051 -0.0001309884 0.0000016357 -0.0000007353 0.0000510620 0.0026338827 0.0000123101 0.0000000616 0.0025425673 -0.0000115747 0.0025212810
1403715282.21209 0.053343 -0.530348 0.280253 0.308125 -0.761939 0.210251 0.529436 0.0003519606 0.0000022902 -0.0001310178 0.0000015481 -0.0000009219 0.0000509770 0.0026402689 0.0000126046 0.0000000528 0.0025435815 -0.0000115765 0.0025212400
1403715282.26206 0.053178 -0.544770 0.273706 0.297880 -0.766611 0.202433 0.531597 0.0003515961 0.0000023113 -0.0001314754 0.0000014583 -0.0000009368 0.0000512610 0.0026465724 0.0000127533 0.0000000499 0.0025445724 -0.0000115618 0.0025211941
1403715282.31206 0.052944 -0.559109 0.267072 0.287710 -0.770994 0.194809 0.533704 0.0003511057 0.0000024580 -0.0001320709 0.0000013771 -0.0000010013 0.0000516754 0.0026536843 0.0000130631 0.0000000671 0.0025456506 -0.0000115509 0.0025211201
1403715282.36204 0.053053 -0.573228 0.260979 0.277480 -0.774953 0.186993 0.536177 0.0003507782 0.0000027809 -0.0001324746 0.0000013042 -0.0000011320 0.0000519291 0.0026608604 0.0000133794 0.0000001024 0.0025467455 -0.0000115406 0.0025210250
1403715282.41194 0.053428 -0.588051 0.254283 0.268578 -0.778870 0.177495 0.538259 0.0003501664 0.0000044889 -0.0001331520 0.0000012678 -0.0000017936 0.0000524489 0.0026680513 0.0000136771 0.0000001694 0.0025478753 -0.0000115169 0.0025209540
1403715282.46196 0.054133 -0.602819 0.247740 0.258020 -0.782771 0.170218 0.540113 0.0003497783 0.0000043100 -0.0001336290 0.0000012024 -0.0000017348 0.0000527858 0.0026759364 0.0000141784 0.0000002365 0.0025490787 -0.0000114817 0.0025208720
1403715282.51196 0.054376 -0.618764 0.241169 0.247949 -0.785810 0.162532 0.542777 0.0003499572 0.0000049297 -0.0001334443 0.0000011463 -0.0000019650 0.0000525287 0.0026840473 0.0000146199 0.0000002909 0.0025501733 -0.0000114468 0.0025207483
1403715282.56196 0.054460 -0.634289 0.234890 0.237698 -0.788788 0.155099 0.545213 0.0003499914 0.0000052598 -0.0001334301 0.0000011076 -0.0000020932 0.0000524361 0.0026928341 0.0000150448 0.0000003358 0.0025513811 -0.0000114073 0.0025206280
1403715282.61198 0.053919 -0.649536 0.229386 0.227728 -0.790501 0.148198 0.548894 0.0003509751 0.0000056678 -0.0001323461 0.0000010624 -0.0000022098 0.0000513638 0.0027015232 0.0000153775 0.0000004371 0.0025523498 -0.0000113064 0.0025203608
1403715282.66198 0.053875 -0.666099 0.223225 0.217148 -0.792349 0.142339 0.552059 0.0003520854 0.0000052715 -0.0001311310 0.0000010140 -0.0000020419 0.0000502384 0.0027101961 0.0000155631 0.0000004562 0.0025535139 -0.0000112818 0.0025202861
1403715282.71197 0.053151 -0.683556 0.217113 0.206054 -0.794222 0.136946 0.554977 0.0003530643 0.0000042626 -0.0001300703 0.0000009470 -0.0000016466 0.0000492475 0.0027196760 0.0000158737 0.0000004670 0.0025546040 -0.0000112571 0.0025201634
1403715282.76197 0.053348 -0.700318 0.210572 0.194844 -0.796134 0.132506 0.557359 0.0003539044 0.0000023635 -0.0001291674 0.0000008788 -0.0000009363 0.0000484147 0.0027298358 0.0000160003 0.0000004323 0.0025556823 -0.0000112533 0.0025200775
1403715282.81195 0.053334 -0.717109 0.203650 0.183800 -0.798575 0.127612 0.558758 0.0003541257 0.0000006386 -0.0001289605 0.0000008334 -0.0000003022 0.0000481815 0.0027396785 0.0000162303 0.0000003783 0.0025567219 -0.0000112604 0.0025199871
1403715282.86194 0.052911 -0.734571 0.196727 0.173655 -0.800136 0.121380 0.561154 0.0003547933 0.0000002367 -0.0001282006 0.0000008033 -0.0000001523 0.0000474902 0.0027498271 0.0000164760 0.0000003122 0.0025577728 -0.0000112637 0.0025198873
1403715282.91193 0.052343 -0.752515 0.189729 0.163690 -0.801230 0.114842 0.563957 0.0003557074 0.0000002064 -0.0001271313 0.0000007759 -0.0000001383 0.0000465560 0.0027606020 0.0000167353 0.0000002387 0.0025588836 -0.0000112521 0.0025197797
1403715282.96192 0.051715 -0.770523 0.182605 0.153312 -0.802911 0.108677 0.565702 0.0003560424 -0.0000004040 -0.0001267562 0.0000007503 0.0000000828 0.0000462025 0.0027720636 0.0000169069 0.0000001591 0.0025600272 -0.0000112272 0.0025196692
1403715283.01190 0.050785 -0.788950 0.175486 0.142687 -0.804190 0.102825 0.567755 0.0003566522 -0.0000013149 -0.0001260342 0.0000007303 0.0000004076 0.0000455722 0.0027837854 0.0000170878 0.0000000629 0.0025611773 -0.0000112088 0.0025195506
1403715283.06190 0.050096 -0.807522 0.168501 0.131600 -0.805381 0.097508 0.569680 0.0003572496 -0.0000027123 -0.0001253040 0.0000007232 0.0000008991 0.0000449451 0.0027960327 0.0000171724 -0.0000000422 0.0025623401 -0.0000111844 0.0025194297
1403715283.11189 0.049652 -0.825768 0.161478 0.120451 -0.806754 0.092654 0.571012 0.0003575518 -0.0000045139 -0.0001249007 0.0000007369 0.0000015300 0.0000445927 0.0028086230 0.0000173574 -0.0000001522 0.0025634653 -0.0000111440 0.0025193027
1403715283.16189 0.049269 -0.843714 0.154418 0.108995 -0.807782 0.088583 0.572504 0.0003579890 -0.0000068825 -0.0001242742 0.0000007937 0.0000023481 0.0000440724 0.0028211032 0.0000175655 -0.0000002850 0.0025646382 -0.0000111260 0.0025191994
1403715283.21189 0.049251 -0.861596 0.147141 0.097663 -0.808696 0.084263 0.573910 0.0003584427 -0.0000089680 -0.0001235918 0.0000008623 0.0000030629 0.0000435083 0.0028334931 0.0000178402 -0.0000004504 0.0025657322 -0.0000110965 0.0025190570
1403715283.26188 0.049361 -0.878141 0.140650 0.087323 -0.809405 0.079014 0.575322 0.0003587045 -0.0000103311 -0.0001231803 0.0000009208 0.0000035214 0.0000431704 0.0028462764 0.0000181944 -0.0000005939 0.0025669529 -0.0000110521 0.0025189698
1403715283.31188 0.049571 -0.894386 0.134067 0.076746 -0.810292 0.074338 0.576204 0.0003587530 -0.0000120851 -0.0001229899 0.0000010156 0.0000041207 0.0000430115 0.0028583228 0.0000185955 -0.0000007422 0.0025681215 -0.0000110145 0.0025188818
1403715283.36187 0.049727 -0.909877 0.128018 0.067258 -0.810467 0.068566 0.577857 0.0003592932 -0.0000126154 -0.0001222715 0.0000010366 0.0000042733 0.0000424353 0.0028700053 0.0000190811 -0.0000008857 0.0025693092 -0.0000109599 0.0025187962
1403715283.41180 0.049690 -0.924400 0.121842 0.058164 -0.812106 0.062757 0.577203 0.0003584927 -0.0000131417 -0.0001232753 0.0000010616 0.0000045023 0.0000431997 0.0028812301 0.0000196184 -0.0000010127 0.0025704460 -0.0000108819 0.0025187457
1403715283.46176 0.049637 -0.938252 0.115604 0.049529 -0.814035 0.056975 0.575888 0.0003573419 -0.0000134887 -0.0001247233 0.0000010759 0.0000046947 0.0000443285 0.0028918255 0.0000201002 -0.0000011382 0.0025715217 -0.0000107879 0.0025187117
1403715283.51174 0.048233 -0.951099 0.109566 0.042210 -0.816003 0.049835 0.574347 0.0003561145 -0.0000123429 -0.0001263650 0.0000009770 0.0000043735 0.0000456195 0.0029017803 0.0000207121 -0.0000012101 0.0025723163 -0.0000106454 0.0025185902
1403715283.56171 0.047430 -0.963580 0.104422 0.035346 -0.817840 0.042349 0.572796 0.0003548383 -0.0000108463 -0.0001280776 0.0000008708 0.0000039087 0.0000470009 0.0029111690 0.0000206970 -0.0000012678 0.0025733225 -0.0000105405 0.0025185615
1403715283.61172 0.047146 -0.975843 0.099763 0.029071 -0.819835 0.035561 0.570755 0.0003533712 -0.0000094573 -0.0001299537 0.0000007829 0.0000034725 0.0000485558 0.0029204978 0.0000209562 -0.0000012849 0.0025742619 -0.0000104467 0.0025185298
1403715283.66177 0.047138 -0.988354 0.095348 0.024139 -0.821363 0.029989 0.569105 0.0003521816 -0.0000081775 -0.0001314460 0.0000007108 0.0000030483 0.0000498183 0.0029300116 0.0000212635 -0.0000012740 0.0025750993 -0.0000103663 0.0025184903
1403715283.71182 0.047644 -1.001274 0.091133 0.020023 -0.822123 0.025500 0.568386 0.0003516262 -0.0000072055 -0.0001321583 0.0000006600 0.0000027067 0.0000504219 0.0029397052 0.0000216530 -0.0000012509 0.0025757518 -0.0000102807 0.0025184374
1403715283.76185 0.047843 -1.014769 0.086959 0.016380 -0.822527 0.022615 0.568039 0.0003513359 -0.0000069746 -0.0001325225 0.0000006442 0.0000026326 0.0000507297 0.0029500998 0.0000221836 -0.0000012173 0.0025763334 -0.0000101916 0.0025183866
1403715283.81190 0.047744 -1.028924 0.082876 0.012891 -0.822029 0.021203 0.568904 0.0003518529 -0.0000075340 -0.0001319206 0.0000006597 0.0000028322 0.0000501911 0.0029611170 0.0000225923 -0.0000011801 0.0025766171 -0.0000101465 0.0025182944
