# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403715279.26087 0.022674 -0.110574 0.143027 0.559553 -0.587477 0.403544 0.422993 0.0003639039 -0.0000004698 -0.0001187783 0.0000094570 -0.0000002805 0.0000461859 0.0025356888 -0.0000004870 0.0000003946 0.0025400884 -0.0000000377 0.0025608436
1403715279.31084 0.023604 -0.115727 0.137517 0.560139 -0.587894 0.402875 0.422275 0.0003629087 -0.0000002318 -0.0001195303 0.0000086018 -0.0000003790 0.0000461257 0.0025348853 -0.0000002742 -0.0000001590 0.0025384337 0.0000003899 0.0025549021
1403715279.36110 0.024216 -0.121316 0.133345 0.560408 -0.588609 0.402501 0.421278 0.0003616771 -0.0000007868 -0.0001204917 0.0000078446 -0.0000001867 0.0000463637 0.0025336751 0.0000003108 -0.0000002998 0.0025363745 -0.0000006018 0.0025500554
1403715279.41108 0.024225 -0.126475 0.128088 0.560182 -0.588686 0.403245 0.420759 0.0003611762 -0.0000015370 -0.0001206204 0.0000068027 0.0000001504 0.0000460501 0.0025327067 0.0000005467 -0.0000007152 0.0025345623 -0.0000019830 0.0025434576
1403715279.46128 0.024229 -0.130255 0.126151 0.560682 -0.589194 0.402839 0.419769 0.0003605475 -0.0000016670 -0.0001211626 0.0000063486 0.0000002542 0.0000462822 0.0025321834 0.0000005581 -0.0000008709 0.0025336740 -0.0000031292 0.0025409611
1403715279.51137 0.023048 -0.133478 0.124490 0.560862 -0.589185 0.403082 0.419308 0.0003599849 -0.0000019066 -0.0001213993 0.0000057041 0.0000004443 0.0000462299 0.0025306646 0.0000007067 -0.0000006933 0.0025314720 -0.0000039101 0.0025357265
1403715279.56134 0.023024 -0.136858 0.125523 0.561214 -0.588687 0.402755 0.419851 0.0003600485 -0.0000012313 -0.0001212011 0.0000054953 0.0000002386 0.0000460114 0.0025300878 0.0000007074 -0.0000008084 0.0025303254 -0.0000045982 0.0025337737
1403715279.61127 0.022667 -0.139846 0.127555 0.561517 -0.588858 0.402283 0.419659 0.0003596654 -0.0000010765 -0.0001215832 0.0000053139 0.0000002129 0.0000462464 0.0025294621 0.0000008409 -0.0000009567 0.0025291988 -0.0000050637 0.0025317530
1403715279.66131 0.022045 -0.141974 0.130338 0.561904 -0.588780 0.402063 0.419461 0.0003594382 -0.0000009204 -0.0001217724 0.0000051515 0.0000001824 0.0000463353 0.0025287900 0.0000009755 -0.0000010665 0.0025281091 -0.0000054359 0.0025296261
1403715279.71126 0.021282 -0.143584 0.133025 0.561818 -0.588650 0.402217 0.419610 0.0003595027 -0.0000008873 -0.0001215955 0.0000050146 0.0000001906 0.0000461551 0.0025281557 0.0000010527 -0.0000011365 0.0025270772 -0.0000055941 0.0025271948
1403715279.76126 0.020700 -0.145094 0.136872 0.561868 -0.588680 0.402249 0.419471 0.0003593722 -0.0000009138 -0.0001216764 0.0000049062 0.0000002162 0.0000461856 0.0025275414 0.0000011227 -0.0000012257 0.0025262008 -0.0000058059 0.0025251573
1403715279.81130 0.019691 -0.145998 0.141670 0.561759 -0.588998 0.402276 0.419145 0.0003591915 -0.0000012156 -0.0001218259 0.0000048239 0.0000003335 0.0000462783 0.0025269581 0.0000011798 -0.0000012783 0.0025254791 -0.0000060575 0.0025235272
1403715279.86125 0.018602 -0.146275 0.147232 0.562066 -0.589088 0.402060 0.418813 0.0003589444 -0.0000011628 -0.0001220795 0.0000047603 0.0000003256 0.0000464599 0.0025264601 0.0000011891 -0.0000013226 0.0025248521 -0.0000061409 0.0025217616
1403715279.91113 0.017560 -0.146288 0.153453 0.562449 -0.589424 0.401462 0.418400 0.0003584819 -0.0000010493 -0.0001226083 0.0000047105 0.0000002957 0.0000468636 0.0025260434 0.0000012039 -0.0000013936 0.0025243481 -0.0000061958 0.0025202167
1403715279.96114 0.016560 -0.146540 0.160479 0.563668 -0.590343 0.399718 0.417132 0.0003571421 -0.0000006890 -0.0001242321 0.0000046729 0.0000001801 0.0000481496 0.0025257032 0.0000012727 -0.0000014764 0.0025239027 -0.0000062285 0.0025190303
1403715280.01111 0.015622 -0.146820 0.167077 0.565903 -0.592916 0.396375 0.413632 0.0003541284 -0.0000007485 -0.0001278240 0.0000046501 0.0000002136 0.0000511089 0.0025254810 0.0000014298 -0.0000016099 0.0025233424 -0.0000061431 0.0025179933
1403715280.06094 0.014637 -0.147367 0.172945 0.568965 -0.596006 0.391987 0.409148 0.0003501164 -0.0000006621 -0.0001323651 0.0000046338 0.0000001958 0.0000550652 0.0025253140 0.0000016517 -0.0000017535 0.0025224951 -0.0000060182 0.0025170752
1403715280.11084 0.013316 -0.148037 0.179723 0.572946 -0.597577 0.386065 0.406925 0.0003463590 0.0000017390 -0.0001363416 0.0000046192 -0.0000007487 0.0000587395 0.0025249521 0.0000019342 -0.0000018952 0.0025215126 -0.0000059761 0.0025161921
1403715280.16127 0.011359 -0.148930 0.186661 0.575863 -0.597838 0.382107 0.406160 0.0003440937 0.0000039644 -0.0001385995 0.0000046562 -0.0000016712 0.0000609319 0.0025249110 0.0000021610 -0.0000019778 0.0025208726 -0.0000061026 0.0025159137
1403715280.21167 0.009503 -0.151060 0.194598 0.578665 -0.596298 0.378252 0.408044 0.0003431140 0.0000077029 -0.0001394039 0.0000047804 -0.0000032216 0.0000617579 0.0025249760 0.0000022701 -0.0000020095 0.0025205077 -0.0000063235 0.0025156566
1403715280.26201 0.007935 -0.154277 0.203252 0.580378 -0.594164 0.375770 0.411008 0.0003432734 0.0000111325 -0.0001389846 0.0000049579 -0.0000046134 0.0000613878 0.0025252626 0.0000023709 -0.0000020140 0.0025202532 -0.0000065643 0.0025153831
1403715280.31221 0.007343 -0.158918 0.212116 0.581347 -0.591989 0.374565 0.413867 0.0003439678 0.0000137793 -0.0001380181 0.0000051302 -0.0000056449 0.0000604838 0.0025257222 0.0000024908 -0.0000020013 0.0025200922 -0.0000068013 0.0025151299
1403715280.36219 0.007576 -0.164869 0.221234 0.581452 -0.590030 0.374080 0.416945 0.0003451305 0.0000158857 -0.0001365710 0.0000052860 -0.0000064110 0.0000591269 0.0025263824 0.0000026417 -0.0000020006 0.0025200016 -0.0000070191 0.0025149371
1403715280.41213 0.008476 -0.171771 0.230401 0.580627 -0.588737 0.373575 0.420360 0.0003463839 0.0000176767 -0.0001350124 0.0000054338 -0.0000070243 0.0000576886 0.0025272515 0.0000028180 -0.0000020226 0.0025199332 -0.0000072196 0.0025148311
1403715280.46204 0.010227 -0.179660 0.238926 0.577939 -0.590464 0.374262 0.421031 0.0003471400 0.0000163390 -0.0001343590 0.0000052789 -0.0000064567 0.0000570556 0.0025283549 0.0000030089 -0.0000020911 0.0025199109 -0.0000074029 0.0025147909
1403715280.51186 0.012611 -0.188323 0.246948 0.572578 -0.594174 0.376113 0.421487 0.0003484109 0.0000130277 -0.0001333293 0.0000049790 -0.0000051096 0.0000560542 0.0025296609 0.0000032209 -0.0000022128 0.0025199084 -0.0000076115 0.0025147384
1403715280.56171 0.015266 -0.197003 0.254829 0.566520 -0.598536 0.377176 0.422549 0.0003494933 0.0000099591 -0.0001323854 0.0000047670 -0.0000038894 0.0000551590 0.0025311158 0.0000034550 -0.0000023151 0.0025199021 -0.0000078898 0.0025147097
1403715280.61172 0.018246 -0.205830 0.263152 0.559270 -0.603671 0.377508 0.424601 0.0003507433 0.0000069815 -0.0001311639 0.0000046248 -0.0000027191 0.0000540406 0.0025326917 0.0000037200 -0.0000024160 0.0025199654 -0.0000082139 0.0025147052
1403715280.66161 0.020882 -0.214792 0.271334 0.551879 -0.609206 0.375491 0.428139 0.0003516177 0.0000054725 -0.0001302342 0.0000045767 -0.0000021337 0.0000532096 0.0025343678 0.0000040679 -0.0000024833 0.0025200731 -0.0000085847 0.0025147120
1403715280.71163 0.022171 -0.225498 0.279064 0.543707 -0.615437 0.372987 0.431858 0.0003524051 0.0000038155 -0.0001293779 0.0000045368 -0.0000015054 0.0000524479 0.0025359317 0.0000044053 -0.0000024493 0.0025202097 -0.0000089265 0.0025146646
1403715280.76159 0.024745 -0.235796 0.285568 0.535459 -0.622181 0.369076 0.435842 0.0003526792 0.0000027262 -0.0001290872 0.0000045240 -0.0000011013 0.0000521847 0.0025380379 0.0000047117 -0.0000023985 0.0025205881 -0.0000092472 0.0025147331
1403715280.81156 0.026155 -0.247427 0.291900 0.527292 -0.629372 0.364349 0.439436 0.0003525781 0.0000017509 -0.0001292280 0.0000045169 -0.0000007429 0.0000522933 0.0025401076 0.0000050760 -0.0000023342 0.0025210572 -0.0000095425 0.0025148307
1403715280.86158 0.028446 -0.258372 0.297798 0.518727 -0.635832 0.359655 0.444171 0.0003530192 0.0000012092 -0.0001287311 0.0000045118 -0.0000005415 0.0000518521 0.0025426126 0.0000053960 -0.0000022520 0.0025217095 -0.0000098366 0.0025149345
1403715280.91160 0.031314 -0.268665 0.302967 0.510995 -0.641702 0.354840 0.448543 0.0003532179 0.0000010116 -0.0001285124 0.0000044988 -0.0000004682 0.0000516446 0.0025450292 0.0000058030 -0.0000021427 0.0025224147 -0.0000100904 0.0025150152
1403715280.96167 0.034697 -0.278978 0.307759 0.504331 -0.646509 0.350713 0.452412 0.0003535249 0.0000009250 -0.0001281683 0.0000044769 -0.0000004307 0.0000513288 0.0025474957 0.0000061787 -0.0000019747 0.0025231847 -0.0000102946 0.0025150850
1403715281.01169 0.038013 -0.288572 0.312314 0.498239 -0.650903 0.347329 0.455462 0.0003537248 0.0000005333 -0.0001279530 0.0000044336 -0.0000002792 0.0000511114 0.0025499409 0.0000065934 -0.0000017762 0.0025239334 -0.0000104268 0.0025151065
1403715281.06169 0.041629 -0.298331 0.316970 0.493651 -0.654537 0.343297 0.458299 0.0003536000 0.0000010161 -0.0001281188 0.0000043600 -0.0000004468 0.0000511849 0.0025520997 0.0000069854 -0.0000015315 0.0025244581 -0.0000104151 0.0025150534
1403715281.11170 0.044672 -0.308179 0.321751 0.489309 -0.657560 0.340490 0.460715 0.0003537522 0.0000011253 -0.0001279655 0.0000042675 -0.0000004682 0.0000509890 0.0025546267 0.0000074174 -0.0000013183 0.0025248929 -0.0000103398 0.0025150092
1403715281.16174 0.047627 -0.317520 0.326073 0.485715 -0.659622 0.338251 0.463213 0.0003541092 0.0000013673 -0.0001275696 0.0000041459 -0.0000005337 0.0000505748 0.0025572036 0.0000078311 -0.0000011115 0.0025250980 -0.0000101816 0.0025149510
1403715281.21182 0.050282 -0.326622 0.329815 0.482463 -0.661724 0.335940 0.465291 0.0003542643 0.0000015724 -0.0001274140 0.0000040006 -0.0000005817 0.0000503495 0.0025596016 0.0000082301 -0.0000009138 0.0025250209 -0.0000099325 0.0025148650
1403715281.26190 0.052382 -0.335223 0.332910 0.478682 -0.664385 0.333715 0.467001 0.0003542707 0.0000012596 -0.0001274418 0.0000038550 -0.0000004502 0.0000502814 0.0025619865 0.0000086154 -0.0000007529 0.0025249363 -0.0000097349 0.0025148224
1403715281.31195 0.053703 -0.344022 0.335273 0.474770 -0.667624 0.330515 0.468648 0.0003539691 0.0000013015 -0.0001278360 0.0000036806 -0.0000004596 0.0000504892 0.0025638716 0.0000088382 -0.0000005473 0.0025243280 -0.0000093927 0.0025146903
1403715281.36206 0.054944 -0.353033 0.336987 0.470402 -0.671274 0.326926 0.470354 0.0003536035 0.0000012898 -0.0001283039 0.0000035344 -0.0000004457 0.0000507865 0.0025662249 0.0000090280 -0.0000004178 0.0025240228 -0.0000092208 0.0025146526
1403715281.41211 0.056258 -0.362537 0.338538 0.465644 -0.675188 0.322747 0.472367 0.0003531763 0.0000014838 -0.0001288405 0.0000034144 -0.0000005207 0.0000511501 0.0025688687 0.0000093078 -0.0000003002 0.0025240298 -0.0000091304 0.0025146525
1403715281.46212 0.057127 -0.371897 0.339355 0.459820 -0.679050 0.318090 0.475684 0.0003532213 0.0000019510 -0.0001288191 0.0000032874 -0.0000006959 0.0000510249 0.0025716863 0.0000095624 -0.0000001649 0.0025240537 -0.0000090608 0.0025146348
1403715281.51219 0.056849 -0.381044 0.339372 0.453130 -0.683435 0.312844 0.479290 0.0003532684 0.0000023572 -0.0001287953 0.0000031458 -0.0000008564 0.0000508804 0.0025743984 0.0000097375 -0.0000000179 0.0025240793 -0.0000090020 0.0025146135
1403715281.56219 0.057590 -0.391033 0.338940 0.445823 -0.688469 0.306399 0.483086 0.0003532248 0.0000031574 -0.0001288663 0.0000030366 -0.0000011504 0.0000508318 0.0025773453 0.0000097292 0.0000001200 0.0025242228 -0.0000089654 0.0025146306
1403715281.61219 0.058093 -0.401387 0.337711 0.437337 -0.693885 0.299855 0.487183 0.0003532631 0.0000035665 -0.0001288496 0.0000029157 -0.0000013039 0.0000506975 0.0025806810 0.0000099488 0.0000002525 0.0025245355 -0.0000089478 0.0025146470
1403715281.66219 0.058429 -0.411970 0.335764 0.427746 -0.699854 0.293098 0.491254 0.0003532473 0.0000035618 -0.0001289077 0.0000027863 -0.0000013085 0.0000506286 0.0025842899 0.0000101648 0.0000003704 0.0025249388 -0.0000089564 0.0025146664
1403715281.71218 0.057984 -0.422114 0.333518 0.417749 -0.706030 0.285664 0.495382 0.0003531104 0.0000039760 -0.0001290967 0.0000026691 -0.0000014698 0.0000506637 0.0025880545 0.0000103714 0.0000004746 0.0025254216 -0.0000089735 0.0025147016
1403715281.76210 0.057728 -0.433823 0.331502 0.407252 -0.712832 0.277911 0.498780 0.0003528347 0.0000037404 -0.0001294642 0.0000025085 -0.0000013915 0.0000508525 0.0025917766 0.0000103816 0.0000005821 0.0025259274 -0.0000089872 0.0025147064
1403715281.81212 0.057784 -0.444317 0.328920 0.396317 -0.719359 0.270045 0.502524 0.0003522255 0.0000036022 -0.0001302129 0.0000024059 -0.0000013592 0.0000513964 0.0025962675 0.0000105717 0.0000006655 0.0025266472 -0.0000090403 0.0025147801
1403715281.86211 0.057677 -0.455135 0.326171 0.384692 -0.725408 0.262489 0.506848 0.0003524188 0.0000034326 -0.0001300340 0.0000022999 -0.0000013042 0.0000511250 0.0026004432 0.0000107973 0.0000007236 0.0025274275 -0.0000090968 0.0025148480
1403715281.91210 0.057903 -0.465924 0.322841 0.373573 -0.731394 0.254070 0.510836 0.0003522808 0.0000036540 -0.0001302369 0.0000021940 -0.0000013968 0.0000511258 0.0026047753 0.0000109898 0.0000007585 0.0025282297 -0.0000091220 0.0025148981
1403715281.96211 0.057707 -0.477181 0.318886 0.362113 -0.737294 0.246483 0.514313 0.0003522306 0.0000033828 -0.0001303429 0.0000020786 -0.0000012999 0.0000510829 0.0026092902 0.0000112697 0.0000007831 0.0025291110 -0.0000091463 0.0025149450
1403715282.01212 0.057629 -0.488716 0.314522 0.350610 -0.743033 0.239076 0.517511 0.0003520520 0.0000028538 -0.0001306044 0.0000019702 -0.0000011105 0.0000511709 0.0026141613 0.0000115018 0.0000008015 0.0025300168 -0.0000091624 0.0025149782
1403715282.06212 0.057384 -0.500697 0.309605 0.339277 -0.748328 0.231863 0.520707 0.0003519736 0.0000023886 -0.0001307453 0.0000018645 -0.0000009423 0.0000511605 0.0026193156 0.0000117210 0.0000008111 0.0025309492 -0.0000091693 0.0025149847
1403715282.11205 0.056827 -0.514279 0.305003 0.329046 -0.752808 0.223744 0.524354 0.0003520929 0.0000032067 -0.0001306326 0.0000017714 -0.0000012549 0.0000509152 0.0026247236 0.0000119246 0.0000008459 0.0025318375 -0.0000091457 0.0025149372
1403715282.16213 0.056695 -0.527815 0.299348 0.318467 -0.757748 0.216629 0.526753 0.0003519013 0.0000026529 -0.0001309047 0.0000016702 -0.0000010475 0.0000510303 0.0026309811 0.0000121261 0.0000008530 0.0025327926 -0.0000091238 0.0025149248
1403715282.21213 0.056264 -0.541629 0.293922 0.308388 -0.761716 0.208983 0.530106 0.0003519403 0.0000031917 -0.0001308881 0.0000015833 -0.0000012491 0.0000508907 0.0026374611 0.0000124652 0.0000008741 0.0025337819 -0.0000090927 0.0025148812
1403715282.26211 0.056148 -0.556067 0.287931 0.298121 -0.766336 0.201217 0.532320 0.0003516265 0.0000033134 -0.0001312844 0.0000014942 -0.0000013008 0.0000511170 0.0026441552 0.0000127079 0.0000009066 0.0025348092 -0.0000090654 0.0025148382
1403715282.31212 0.056684 -0.570847 0.281183 0.287946 -0.770965 0.193541 0.534081 0.0003511830 0.0000034444 -0.0001318280 0.0000013818 -0.0000013451 0.0000514261 0.0026512896 0.0000130247 0.0000009515 0.0025356936 -0.0000089928 0.0025146643
1403715282.36213 0.056033 -0.584995 0.275948 0.277610 -0.774806 0.185940 0.536689 0.0003506446 0.0000036877 -0.0001324626 0.0000013176 -0.0000014541 0.0000519006 0.0026588897 0.0000135504 0.0000009964 0.0025368426 -0.0000089880 0.0025145769
1403715282.41204 0.055609 -0.600010 0.270089 0.268607 -0.778639 0.176630 0.538864 0.0003501674 0.0000052690 -0.0001329788 0.0000012967 -0.0000020710 0.0000522856 0.0026662239 0.0000136683 0.0000010808 0.0025379620 -0.0000089635 0.0025145295
1403715282.46205 0.055661 -0.615207 0.264295 0.257972 -0.782520 0.169509 0.540722 0.0003498821 0.0000049558 -0.0001333453 0.0000012301 -0.0000019620 0.0000525258 0.0026743386 0.0000139816 0.0000011540 0.0025391343 -0.0000089421 0.0025144660
1403715282.61207 0.053711 -0.663706 0.245326 0.227430 -0.790318 0.147792 0.549391 0.0003513540 0.0000058807 -0.0001317573 0.0000011336 -0.0000022992 0.0000509609 0.0027018053 0.0000145188 0.0000013644 0.0025431640 -0.0000088919 0.0025145752
1403715282.66206 0.054238 -0.679889 0.239367 0.216932 -0.792181 0.141828 0.552516 0.0003522512 0.0000054711 -0.0001307846 0.0000010555 -0.0000021216 0.0000500119 0.0027110431 0.0000150396 0.0000013911 0.0025442244 -0.0000089096 0.0025144344
1403715282.71204 0.054487 -0.696511 0.233190 0.205930 -0.794066 0.136283 0.555409 0.0003531835 0.0000045458 -0.0001297729 0.0000009842 -0.0000017539 0.0000490540 0.0027205169 0.0000155308 0.0000013790 0.0025453099 -0.0000089188 0.0025143118
1403715282.81205 0.053092 -0.731917 0.218593 0.183805 -0.798416 0.126785 0.559172 0.0003542034 0.0000011140 -0.0001287135 0.0000009351 -0.0000004883 0.0000481274 0.0027419719 0.0000165827 0.0000015131 0.0025486714 -0.0000087472 0.0025146103
1403715282.86205 0.052228 -0.749432 0.211165 0.173666 -0.799935 0.120516 0.561623 0.0003548780 0.0000007936 -0.0001279450 0.0000009370 -0.0000003714 0.0000474740 0.0027533869 0.0000169475 0.0000015907 0.0025504505 -0.0000086259 0.0025148001
1403715282.91204 0.051711 -0.766857 0.203738 0.163690 -0.800977 0.113951 0.564496 0.0003558374 0.0000007897 -0.0001268207 0.0000009344 -0.0000003702 0.0000465274 0.0027649288 0.0000174181 0.0000016779 0.0025523144 -0.0000084811 0.0025150073
1403715282.96204 0.051370 -0.785186 0.196245 0.153267 -0.802690 0.107804 0.566194 0.0003562240 0.0000002036 -0.0001263952 0.0000009061 -0.0000001524 0.0000461012 0.0027764619 0.0000178362 0.0000017580 0.0025539902 -0.0000082826 0.0025152016
1403715283.01202 0.050556 -0.803742 0.188334 0.142616 -0.803981 0.101952 0.568226 0.0003568120 -0.0000007452 -0.0001257095 0.0000008816 0.0000001775 0.0000455027 0.0027890611 0.0000184602 0.0000018436 0.0025558312 -0.0000081382 0.0025153691
1403715283.06201 0.048095 -0.825787 0.180565 0.131270 -0.805368 0.096937 0.569871 0.0003574102 -0.0000021590 -0.0001249956 0.0000008178 0.0000006993 0.0000448176 0.0028015412 0.0000185148 0.0000018704 0.0025565574 -0.0000080405 0.0025153595
1403715283.11201 0.047238 -0.845518 0.172728 0.120121 -0.806715 0.092134 0.571221 0.0003575731 -0.0000042879 -0.0001247737 0.0000008255 0.0000014387 0.0000446004 0.0028170627 0.0000181529 0.0000018401 0.0025577438 -0.0000080726 0.0025154228
1403715283.16200 0.046116 -0.864223 0.165256 0.108599 -0.807751 0.088071 0.572702 0.0003580316 -0.0000066833 -0.0001241316 0.0000008765 0.0000022646 0.0000440559 0.0028310255 0.0000182836 0.0000017938 0.0025591444 -0.0000080789 0.0025154977
1403715283.21199 0.045485 -0.882477 0.158055 0.097278 -0.808582 0.083597 0.574233 0.0003584947 -0.0000088049 -0.0001234514 0.0000009459 0.0000029868 0.0000434898 0.0028444289 0.0000183327 0.0000017221 0.0025604653 -0.0000080984 0.0025155678
1403715283.26195 0.043641 -0.902791 0.149996 0.086739 -0.809450 0.078378 0.575434 0.0003588086 -0.0000100533 -0.0001229706 0.0000009633 0.0000034286 0.0000430566 0.0028571664 0.0000177431 0.0000014009 0.0025606457 -0.0000083579 0.0025152976
1403715283.31195 0.043363 -0.919388 0.143012 0.076126 -0.810313 0.073659 0.576344 0.0003587378 -0.0000119320 -0.0001229301 0.0000010661 0.0000040741 0.0000430157 0.0028725433 0.0000174352 0.0000013249 0.0025619931 -0.0000083513 0.0025153629
1403715283.36192 0.043194 -0.935339 0.136715 0.066592 -0.810481 0.067827 0.578001 0.0003592967 -0.0000124529 -0.0001221941 0.0000010861 0.0000042222 0.0000424246 0.0028849361 0.0000177304 0.0000012615 0.0025634065 -0.0000083191 0.0025154254
1403715283.41184 0.042862 -0.950213 0.130335 0.057451 -0.812103 0.061952 0.577365 0.0003585046 -0.0000129625 -0.0001231953 0.0000011080 0.0000044440 0.0000431847 0.0028969733 0.0000181320 0.0000012341 0.0025647150 -0.0000082717 0.0025155020
1403715283.46179 0.042400 -0.964337 0.124214 0.048765 -0.814025 0.056094 0.576055 0.0003573716 -0.0000132915 -0.0001246298 0.0000011183 0.0000046277 0.0000443005 0.0029082897 0.0000184874 0.0000012273 0.0025659173 -0.0000082007 0.0025155999
1403715283.51175 0.041100 -0.978060 0.118533 0.041315 -0.815949 0.048801 0.574577 0.0003561720 -0.0000121267 -0.0001262705 0.0000010217 0.0000042928 0.0000455921 0.0029191073 0.0000188198 0.0000012671 0.0025670328 -0.0000081123 0.0025157076
1403715283.56170 0.039685 -0.991066 0.113326 0.034399 -0.817785 0.041276 0.573010 0.0003549407 -0.0000105917 -0.0001279379 0.0000009105 0.0000038119 0.0000469325 0.0029296097 0.0000188256 0.0000013336 0.0025681273 -0.0000080139 0.0025158255
1403715283.61170 0.038793 -1.003949 0.108488 0.028074 -0.819778 0.034436 0.570955 0.0003534724 -0.0000092005 -0.0001298222 0.0000008203 0.0000033741 0.0000484907 0.0029398266 0.0000187793 0.0000014291 0.0025690793 -0.0000079130 0.0025159548
1403715283.66175 0.037861 -1.016611 0.103621 0.023160 -0.821320 0.028806 0.569269 0.0003522819 -0.0000079091 -0.0001313196 0.0000007415 0.0000029455 0.0000497528 0.0029501218 0.0000187652 0.0000015359 0.0025695021 -0.0000078395 0.0025160424
1403715283.71180 0.037545 -1.029768 0.099203 0.018983 -0.822072 0.024262 0.568550 0.0003517160 -0.0000068927 -0.0001320563 0.0000006888 0.0000025869 0.0000503752 0.0029604932 0.0000186396 0.0000016707 0.0025702200 -0.0000077775 0.0025161365
1403715283.81187 0.037348 -1.056537 0.090764 0.011788 -0.821920 0.019801 0.569136 0.0003520345 -0.0000071709 -0.0001317436 0.0000006870 0.0000026884 0.0000500805 0.0029818068 0.0000189729 0.0000018672 0.0025715977 -0.0000076545 0.0025163274
1403715283.86188 0.036814 -1.070508 0.086440 0.009695 -0.821237 0.017569 0.570234 0.0003526859 -0.0000067128 -0.0001310461 0.0000006599 0.0000025024 0.0000494578 0.0029942730 0.0000189569 0.0000019324 0.0025716572 -0.0000076164 0.0025162922
1403715283.91194 0.034183 -1.084497 0.081267 0.007595 -0.820367 0.017431 0.571521 0.0003534809 -0.0000074810 -0.0001300783 0.0000006768 0.0000027678 0.0000486162 0.0030056281 0.0000185796 0.0000018469 0.0025707447 -0.0000076730 0.0025159896
1403715283.96198 0.032218 -1.096625 0.076263 0.006160 -0.819807 0.016805 0.572360 0.0003539422 -0.0000077790 -0.0001295444 0.0000006867 0.0000028646 0.0000481552 0.0030175814 0.0000175242 0.0000018169 0.0025708692 -0.0000075532 0.0025159459
1403715284.01202 0.029921 -1.109029 0.070536 0.005211 -0.820898 0.016811 0.570804 0.0003529510 -0.0000081974 -0.0001307052 0.0000007042 0.0000030564 0.0000491416 0.0030281152 0.0000167423 0.0000017711 0.0025709990 -0.0000074652 0.0025158961
